timestamps,acc_x,acc_y,acc_z,aAcc,aStages,aJerk,aVelocity,avStages,aHeight,accelerations_direction,velocities_direction,heights_direction,jerk_direction,start_jerks,start_accelerations,start_velocities,start_heights,actual_timestamps
0.0,0.1930608,-0.2529999,9.7447635,0.0,0.0,0.0,0.0,1.0,0.0,down,down,down,0.0,-0.0830884100347927,-0.0078761767477981,0.0,-0.0022522548124791,5.407
0.01499999999999968,0.1796211,-0.2514303,9.7447635,0.0,0.0,0.0,0.0,1.0,0.0,down,down,down,0.0,-0.0830884100347927,-0.0078761767477981,0.0,-0.0022522548124791,5.422
0.030999999999999694,0.1796211,-0.2290635,9.8165727,0.0,0.0,0.1121378690043249,0.0,1.0,0.0,down,down,down,1.0,-0.0830884100347927,-0.0078761767477981,0.0,-0.0022522548124791,5.438
0.04699999999999971,0.1810926,-0.2290635,9.777627,0.0,0.0,0.052128446750399,0.0,1.0,0.0,down,down,down,1.0,-0.0830884100347927,-0.0078761767477981,0.0,-0.0022522548124791,5.454
0.07800000000000029,0.1990449,-0.2410317,9.777627,0.0,0.0,0.0679995068183577,0.0,1.0,0.0,down,down,down,1.0,-0.0830884100347927,-0.0078761767477981,0.0,-0.0022522548124791,5.485
0.09299999999999997,0.1990449,-0.2604555,9.7058178,0.0,0.0,0.0632221108072368,0.0,1.0,0.0,down,down,down,1.0,-0.0830884100347927,-0.0078761767477981,0.0,-0.0022522548124791,5.5
0.10899999999999999,0.1751085,-0.2604555,9.746235,0.0,0.0,0.010144425595326398,0.0,1.0,0.0,down,down,down,1.0,-0.0830884100347927,-0.0078761767477981,0.0,-0.0022522548124791,5.516
0.125,0.1571562,-0.2379906,9.6684417,0.0,0.0,0.10795419177878071,0.0,1.0,0.0,down,down,down,1.0,-0.0830884100347927,-0.0078761767477981,0.0,-0.0022522548124791,5.532
0.13999999999999968,0.1601973,-0.2664396,9.6684417,0.011183831852291,0.0,0.11443288941125401,0.0,1.0,0.0,down,down,down,1.0,-0.0830884100347927,-0.0078761767477981,0.0,-0.0022522548124791,5.547
0.1559999999999997,0.1601973,-0.2769363,9.6848244,0.0136678372408756,0.0,0.0721619267517459,0.0,1.0,0.0,down,down,down,1.0,-0.0830884100347927,-0.0078761767477981,0.0,-0.0022522548124791,5.563
0.18700000000000028,0.1437165,-0.2454462,9.7268112,0.015094635762016799,0.0,0.0370626512883053,0.0,1.0,0.0,down,down,down,1.0,-0.0830884100347927,-0.0078761767477981,0.0,-0.0022522548124791,5.594
0.2030000000000003,0.1437165,-0.2634966,9.6744258,0.0177522032107778,0.0,0.08300955551276959,0.0,1.0,0.0,down,down,down,1.0,-0.0830884100347927,-0.0078761767477981,0.0,-0.0022522548124791,5.61
0.21799999999999997,0.1406754,-0.2634966,9.6848244,0.0200925379052191,0.0,0.0729339029279627,0.0,1.0,0.0,down,down,down,1.0,-0.0830884100347927,-0.0078761767477981,0.0,-0.0022522548124791,5.625
0.23399999999999999,0.1482291,-0.2679111,9.6848244,0.0223700921425483,0.0,0.05925872979828381,0.0,1.0,0.0,down,down,down,1.0,-0.0830884100347927,-0.0078761767477981,0.0,-0.0022522548124791,5.641
0.25,0.1691243999999999,-0.2484873,9.6204708,0.026165214011996403,0.0,0.1541067068057121,0.0,1.0,0.0,down,down,down,1.0,-0.0830884100347927,-0.0078761767477981,0.0,-0.0022522548124791,5.657
0.2809999999999997,0.1826622,-0.2575125,9.5920218,0.0305494557389992,0.0,0.058338742449170006,0.0,1.0,0.0,down,down,down,1.0,-0.0830884100347927,-0.0078761767477981,0.0,-0.0022522548124791,5.688
0.2969999999999997,0.1856052,-0.2604555,9.5920218,0.0348234505529064,0.0,0.1840362658344085,0.0,1.0,0.0,down,down,down,1.0,-0.0830884100347927,-0.0078761767477981,0.0,-0.0022522548124791,5.704
0.3120000000000003,0.1856052,-0.2754648,9.5471901,0.0400757787715787,0.0,0.26706680454334575,0.0,1.0,0.0,down,down,down,1.0,-0.0830884100347927,-0.0078761767477981,0.0,-0.0022522548124791,5.719
0.3280000000000003,0.1661814,-0.2754648,9.5890788,0.0441876259071723,0.0,0.1739020359398101,0.0,1.0,0.0,down,down,down,1.0,-0.0830884100347927,-0.0078761767477981,0.0,-0.0022522548124791,5.735
0.34299999999999997,0.202086,-0.2738952,9.5890788,0.048183474075282,0.0,0.18330146783919413,0.0,1.0,0.0,down,down,down,1.0,-0.0830884100347927,-0.0078761767477981,0.0,-0.0022522548124791,5.75
0.359,,,,0.0514033753103238,,0.11815541715531891,0.0,,0.0,down,down,down,1.0,-0.0830884100347927,-0.0078761767477981,0.0,-0.0022522548124791,5.766
0.375,,,,0.0577341472950135,,0.3125848390083117,0.0,,0.0,down,down,down,1.0,-0.0830884100347927,-0.0078761767477981,0.0,-0.0022522548124791,5.782
0.3899999999999997,,,,0.0639065938720851,,0.32840802843665684,0.0,,0.0,down,down,down,1.0,-0.0830884100347927,-0.0078761767477981,0.0,-0.0022522548124791,5.797
0.4059999999999997,,,,0.06695858515008091,,0.1076610448399461,0.0,,0.0,down,down,down,1.0,-0.0830884100347927,-0.0078761767477981,0.0,-0.0022522548124791,5.813
0.4219999999999997,,,,0.0716689130215702,,0.2113070819332872,0.0,,0.0,down,down,down,1.0,-0.0830884100347927,-0.0078761767477981,0.0,-0.0022522548124791,5.829
0.4530000000000003,,,,0.0767619374689304,,0.08120270117037029,0.0,,0.0,down,down,down,1.0,-0.0830884100347927,-0.0078761767477981,0.0,-0.0022522548124791,5.86
0.46799999999999997,,,,0.0824864193315556,,0.2985437141402286,0.0112930204819691,,0.0,down,down,down,1.0,-0.0830884100347927,-0.0078761767477981,0.0,-0.0022522548124791,5.875
0.484,,,,0.0878194438182423,,0.25022562038312646,0.0127814862151322,,0.0,down,down,down,1.0,-0.0830884100347927,-0.0078761767477981,0.0,-0.0022522548124791,5.891
0.5,,,,0.0930451952808334,,0.2435210563771493,0.0143544221558896,,0.0,down,down,down,1.0,-0.0830884100347927,-0.0078761767477981,0.0,-0.0022522548124791,5.907
