timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction,actual_timestamps
0.0,0.0,-0.090636256229356,0.0,0.0,up,up,up,down,14.109
0.016000000000000014,0.0012946912210196997,-0.0809182013137287,0.00022007085095365753,0.024909260792272292,up,up,up,down,14.125
0.031000000000000583,0.0014036127234059986,-0.007261433492426,0.00041586017829708943,0.04825857383369225,up,up,up,down,14.14
0.0470000000000006,0.0046134013090366,-0.2006117866019117,0.0005981524467593147,0.0731614830917735,up,up,up,down,14.156
0.06300000000000061,0.005134839841433699,-0.0325899082748159,0.0007505948982773347,0.09806171447209344,up,up,up,down,14.172
0.0779999999999994,0.005642561625780499,-0.0338481189564541,0.000885790994200164,0.12140352410203192,up,up,up,down,14.187
0.09399999999999942,0.007714358684665999,-0.1294873161803432,0.0010093640124382297,0.14629938422106115,up,up,up,down,14.203
0.10999999999999943,0.006982921249686999,0.0457148396861839,0.001122214153685297,0.17119335295481264,up,up,up,down,14.219
0.125,0.006235146252658199,0.0498516664685865,0.0012391052543443415,0.19452972558339354,up,up,up,down,14.234
0.14100000000000001,0.007693352988953299,-0.091137921018447,0.001358105641133367,0.21941996925530916,up,up,up,down,14.25
0.15600000000000058,0.005869087202411199,0.1216177191028058,0.0014724139466246733,0.2427528228825402,up,up,up,down,14.265
0.1720000000000006,0.0040860991671678,0.1114367522027092,0.001623200836389893,0.2676390793233576,up,up,up,down,14.281
0.1880000000000006,0.0024068774290118,0.1049513586347527,0.0018016854043423347,0.2925227015925085,up,up,up,down,14.297
0.2029999999999994,0.0015771154607441985,0.0553174645511752,0.0019878320645958514,0.315848362735629,up,up,up,down,14.312
0.21899999999999942,0.0005266673258433,0.1314864241617196,0.002209856860238446,0.34072580258331087,up,up,up,down,14.328
0.23499999999999943,0.002632306366374201,0.1316024400331849,0.002465557030497889,0.36559942063126627,up,up,up,down,14.344
0.25,0.003209852167730202,0.0385030534237277,0.002725399826430275,0.38891457097897764,up,up,up,down,14.359
0.266,0.0031582530995351004,-0.0032249417621921,0.003006773049290201,0.41377973495505316,up,up,up,down,14.375
0.2810000000000006,0.0030666546656271023,-0.0061065622605362,0.0032694864644555732,0.43708674553284155,up,up,up,down,14.39
0.2970000000000006,0.0008845360746523,-0.1363824119359201,0.0035315243710996036,0.46194335880523596,up,up,up,down,14.406
0.3130000000000006,0.0002422255301687999,-0.0401444090302182,0.003770966844660162,0.4867959602345895,up,up,up,down,14.422
0.3279999999999994,0.00039446704481169853,-0.0424461716653739,0.00398585164022669,0.5100918666200887,up,up,up,down,14.437
