timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction,start_jerks,start_accelerations,start_velocities,start_heights,actual_timestamps
0.0,0.0,0.0,0.0,0.0,down,down,down,down,-0.0173260174409772,-0.0063937261251858,-9.14081581681785e-05,1.4440972860453154e-06,3.266
0.015000000000000124,0.0,0.0,0.0,0.0,down,down,down,down,-0.0173260174409772,-0.0063937261251858,-9.14081581681785e-05,1.4440972860453154e-06,3.281
0.03100000000000014,0.0,0.0253414886238755,0.0,0.0,down,down,down,down,-0.0173260174409772,-0.0063937261251858,-9.14081581681785e-05,1.4440972860453154e-06,3.297
0.04700000000000015,0.0,0.023272831499498898,0.0,0.0,down,down,down,down,-0.0173260174409772,-0.0063937261251858,-9.14081581681785e-05,1.4440972860453154e-06,3.313
0.06199999999999983,0.0,0.0,0.0,0.0,down,down,down,down,-0.0173260174409772,-0.0063937261251858,-9.14081581681785e-05,1.4440972860453154e-06,3.328
0.07799999999999985,0.0,0.038619060400590904,0.0,0.0,down,down,down,down,-0.0173260174409772,-0.0063937261251858,-9.14081581681785e-05,1.4440972860453154e-06,3.344
0.09399999999999986,0.0,0.0356315515976924,0.0,0.0,down,down,down,down,-0.0173260174409772,-0.0063937261251858,-9.14081581681785e-05,1.4440972860453154e-06,3.36
0.125,0.0,0.0478185501625198,0.0,0.0,down,down,down,down,-0.0173260174409772,-0.0063937261251858,-9.14081581681785e-05,1.4440972860453154e-06,3.391
0.14000000000000012,0.0,0.052834159326619695,0.0,0.0,down,down,down,down,-0.0173260174409772,-0.0063937261251858,-9.14081581681785e-05,1.4440972860453154e-06,3.406
0.15600000000000014,0.0,0.0506117362600865,0.0,0.0,down,down,down,down,-0.0173260174409772,-0.0063937261251858,-9.14081581681785e-05,1.4440972860453154e-06,3.422
0.17200000000000015,0.0,0.06446437498941471,0.0,0.0,down,down,down,down,-0.0173260174409772,-0.0063937261251858,-9.14081581681785e-05,1.4440972860453154e-06,3.438
0.18699999999999983,0.0,0.1135724057327111,0.0,0.0,down,down,down,down,-0.0173260174409772,-0.0063937261251858,-9.14081581681785e-05,1.4440972860453154e-06,3.453
0.20299999999999985,0.0,0.0,0.0,0.0,down,down,down,down,-0.0173260174409772,-0.0063937261251858,-9.14081581681785e-05,1.4440972860453154e-06,3.469
0.21899999999999986,0.0,0.0805793310854062,0.0,0.0,down,down,down,down,-0.0173260174409772,-0.0063937261251858,-9.14081581681785e-05,1.4440972860453154e-06,3.485
0.23399999999999999,0.0,0.0261665537884867,0.0,0.0,down,down,down,down,-0.0173260174409772,-0.0063937261251858,-9.14081581681785e-05,1.4440972860453154e-06,3.5
0.25,0.0,0.0226424042157891,0.0,0.0,down,down,down,down,-0.0173260174409772,-0.0063937261251858,-9.14081581681785e-05,1.4440972860453154e-06,3.516
0.28100000000000014,0.0,0.0315926139459151,0.0,0.0,down,down,down,down,-0.0173260174409772,-0.0063937261251858,-9.14081581681785e-05,1.4440972860453154e-06,3.547
0.29700000000000015,0.0,0.059972651536455104,0.0,0.0,down,down,down,down,-0.0173260174409772,-0.0063937261251858,-9.14081581681785e-05,1.4440972860453154e-06,3.563
0.31199999999999983,0.0,0.0634144375261047,0.0,0.0,down,down,down,down,-0.0173260174409772,-0.0063937261251858,-9.14081581681785e-05,1.4440972860453154e-06,3.578
0.32799999999999985,0.0,0.0370959006584791,0.0,0.0,down,down,down,down,-0.0173260174409772,-0.0063937261251858,-9.14081581681785e-05,1.4440972860453154e-06,3.594
0.34399999999999986,0.0,0.014051677258208904,0.0,0.0,down,down,down,down,-0.0173260174409772,-0.0063937261251858,-9.14081581681785e-05,1.4440972860453154e-06,3.61
0.359,0.0,0.0158124591838502,0.0,0.0,down,down,down,down,-0.0173260174409772,-0.0063937261251858,-9.14081581681785e-05,1.4440972860453154e-06,3.625
0.3900000000000001,0.0,0.08343548901365799,0.0,0.0,down,down,down,down,-0.0173260174409772,-0.0063937261251858,-9.14081581681785e-05,1.4440972860453154e-06,3.656
0.40600000000000014,0.0,0.0148177682486317,0.0,0.0,down,down,down,down,-0.0173260174409772,-0.0063937261251858,-9.14081581681785e-05,1.4440972860453154e-06,3.672
0.42200000000000015,0.0,0.015114454063436304,0.0,0.0,down,down,down,down,-0.0173260174409772,-0.0063937261251858,-9.14081581681785e-05,1.4440972860453154e-06,3.688
0.43699999999999983,0.0,0.06805711753439339,0.0,0.0,down,down,down,down,-0.0173260174409772,-0.0063937261251858,-9.14081581681785e-05,1.4440972860453154e-06,3.703
0.45299999999999985,0.0,0.0596440925900719,0.0,0.0,down,down,down,down,-0.0173260174409772,-0.0063937261251858,-9.14081581681785e-05,1.4440972860453154e-06,3.719
0.46899999999999986,0.0,0.058263885918896495,0.0,0.0,down,down,down,down,-0.0173260174409772,-0.0063937261251858,-9.14081581681785e-05,1.4440972860453154e-06,3.735
0.484,0.0,0.0353327430261912,0.0,0.0,down,down,down,down,-0.0173260174409772,-0.0063937261251858,-9.14081581681785e-05,1.4440972860453154e-06,3.75
