timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction,start_jerks,start_accelerations,start_velocities,start_heights,actual_timestamps
0.0,0.0,0.0,0.0,0.0,up,down,down,down,-0.0782921457491423,0.0055437449216579,0.0,-0.0024610142966322,2.812
0.016000000000000014,0.0,0.0,0.0,0.0,up,down,down,down,-0.0782921457491423,0.0055437449216579,0.0,-0.0024610142966322,2.828
0.03100000000000014,0.0,0.0953377488110395,0.0,0.0,up,down,down,down,-0.0782921457491423,0.0055437449216579,0.0,-0.0024610142966322,2.843
0.04700000000000015,0.0,0.0527842174349034,0.0,0.0,up,down,down,down,-0.0782921457491423,0.0055437449216579,0.0,-0.0024610142966322,2.859
0.06300000000000017,0.0,0.0533456167216282,0.0,0.0,up,down,down,down,-0.0782921457491423,0.0055437449216579,0.0,-0.0024610142966322,2.875
0.07800000000000029,0.0,0.0808760983199871,0.0,0.0,up,down,down,down,-0.0782921457491423,0.0055437449216579,0.0,-0.0024610142966322,2.89
0.0940000000000003,0.0,0.0833560825468091,0.0,0.0,up,down,down,down,-0.0782921457491423,0.0055437449216579,0.0,-0.0024610142966322,2.906
0.11000000000000032,0.0,0.0823876397840481,0.0,0.0,up,down,down,down,-0.0782921457491423,0.0055437449216579,0.0,-0.0024610142966322,2.922
0.125,0.0,0.0710215140157322,0.0,0.0,up,down,down,down,-0.0782921457491423,0.0055437449216579,0.0,-0.0024610142966322,2.937
0.15600000000000014,0.0,0.06258498447393679,0.0,0.0,up,down,down,down,-0.0782921457491423,0.0055437449216579,0.0,-0.0024610142966322,2.968
0.17200000000000015,0.0,0.07556191864985219,0.0,0.0,up,down,down,down,-0.0782921457491423,0.0055437449216579,0.0,-0.0024610142966322,2.984
0.18800000000000017,0.0,0.07672921553045199,0.0,0.0,up,down,down,down,-0.0782921457491423,0.0055437449216579,0.0,-0.0024610142966322,3.0
0.2030000000000003,0.0,0.09387484604002949,0.0,0.0,up,down,down,down,-0.0782921457491423,0.0055437449216579,0.0,-0.0024610142966322,3.015
0.2190000000000003,0.0,0.1275734267257297,0.0,0.0,up,down,down,down,-0.0782921457491423,0.0055437449216579,0.0,-0.0024610142966322,3.031
0.23500000000000032,0.0,0.0922388520293301,0.0,0.0,up,down,down,down,-0.0782921457491423,0.0055437449216579,0.0,-0.0024610142966322,3.047
0.25,0.0,0.013481171938186598,0.0,0.0,up,down,down,down,-0.0782921457491423,0.0055437449216579,0.0,-0.0024610142966322,3.062
0.266,0.0,0.0,0.0,0.0,up,down,down,down,-0.0782921457491423,0.0055437449216579,0.0,-0.0024610142966322,3.078
0.28100000000000014,0.0,0.0320589524163752,0.0,0.0,up,down,down,down,-0.0782921457491423,0.0055437449216579,0.0,-0.0024610142966322,3.093
0.29700000000000015,0.0,0.176365974513953,0.0,0.0,up,down,down,down,-0.0782921457491423,0.0055437449216579,0.0,-0.0024610142966322,3.109
0.31300000000000017,0.0,0.1017955880361073,0.0,0.0,up,down,down,down,-0.0782921457491423,0.0055437449216579,0.0,-0.0024610142966322,3.125
0.3280000000000003,0.0,0.1005531295927411,0.0,0.0,up,down,down,down,-0.0782921457491423,0.0055437449216579,0.0,-0.0024610142966322,3.14
0.3440000000000003,0.0,0.0549658110965132,0.0,0.0,up,down,down,down,-0.0782921457491423,0.0055437449216579,0.0,-0.0024610142966322,3.156
0.3600000000000003,0.0,0.0688375616544055,0.0,0.0,up,down,down,down,-0.0782921457491423,0.0055437449216579,0.0,-0.0024610142966322,3.172
0.391,0.0,0.0738536748510861,0.0,0.0,up,down,down,down,-0.0782921457491423,0.0055437449216579,0.0,-0.0024610142966322,3.203
