timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction,actual_timestamps
0.0,0.0,0.010885980437747,0.0,0.0,down,up,up,up,2.938
0.016000000000000014,0.0006774384480755999,0.0423399030047288,0.0,0.0,down,up,up,up,2.954
0.030999999999999694,0.0013142884667551999,0.0424566679119692,0.0,0.0,down,up,up,up,2.969
0.04699999999999971,0.0009601917743396002,-0.0221310432759746,0.0,0.0,down,up,up,up,2.985
0.07799999999999985,0.0015842205621901,0.0201299608984033,7.29195751710647e-05,1.1302534152005106e-06,down,up,up,up,3.016
0.09399999999999986,0.0016986473491265,0.0071516741835253,0.0,1.7136100164995283e-06,down,up,up,up,3.032
0.10899999999999999,0.00026193725036800005,-0.0957806732505627,0.0,1.7136100164995283e-06,down,up,up,up,3.047
0.125,0.0011614228744143999,-0.0889600077988993,0.0,1.7136100164995283e-06,down,up,up,up,3.063
0.14100000000000001,0.0011840569963191003,-0.0014146326190456,0.0,1.7136100164995283e-06,down,up,up,up,3.079
0.1559999999999997,0.00013119165458339976,0.0876832433935011,0.0,1.7136100164995283e-06,down,up,up,up,3.094
0.1719999999999997,1.948395746959996e-05,-0.0069817310696107,3.0871491281791313e-05,1.96058194680028e-06,down,up,up,up,3.11
0.18699999999999983,0.00010272494153980034,-0.0081472599339585,0.0,2.192118131400314e-06,down,up,up,up,3.125
0.20299999999999985,0.0009731662866271995,0.0672432017604362,0.0,2.192118131400314e-06,down,up,up,up,3.141
0.21899999999999986,0.0012449728432083998,0.0169879097863256,0.0,2.192118131400314e-06,down,up,up,up,3.157
0.23399999999999999,0.0015362288765761,0.0194170688911771,0.0,2.192118131400314e-06,down,up,up,up,3.172
0.25,0.0015007486043785,-0.0022175170123484,0.0,2.192118131400314e-06,down,up,up,up,3.188
0.266,0.0022767245325798,0.0484984955125833,0.0,2.192118131400314e-06,down,up,up,up,3.204
0.2969999999999997,0.0030345193938359,0.0244449955243887,0.0,2.192118131400314e-06,down,up,up,up,3.235
0.31199999999999983,0.0030204465572048,-0.0009381891087419,0.0,2.192118131400314e-06,down,up,up,up,3.25
0.32799999999999985,0.0024911556333897,-0.0330806827384399,3.339038362691962e-05,2.4592412003997255e-06,down,up,up,up,3.266
0.34399999999999986,0.0019783489710202998,-0.0320504163980883,0.0,2.726364269399137e-06,down,up,up,up,3.282
0.359,0.0020654979785064,0.005809933832405,0.0,2.726364269399137e-06,down,up,up,up,3.297
0.375,0.0021435324158307,0.0048771523327717,0.0,2.726364269399137e-06,down,up,up,up,3.313
0.391,0.002216966948108,0.0045896582673288,0.0,2.726364269399137e-06,down,up,up,up,3.329
0.4059999999999997,0.0022037795338967,-0.0008791609474201,0.0,2.726364269399137e-06,down,up,up,up,3.344
0.4219999999999997,0.0017080971429219,-0.0309801494359218,0.0,2.726364269399137e-06,down,up,up,up,3.36
0.45299999999999985,0.0012387636293187,-0.0151397907613945,0.0,2.726364269399137e-06,down,up,up,up,3.391
0.46899999999999986,0.0013812403517779,0.0089047951536969,0.0,2.726364269399137e-06,down,up,up,up,3.407
0.5,0.0013782186690337998,-9.747363690386817e-05,7.806268551728904e-05,3.936335894899959e-06,down,up,up,up,3.438
0.516,0.0013793944983131,7.34893299547678e-05,0.0,4.560837379099028e-06,down,up,up,up,3.454
0.5309999999999997,0.0012737575150332,-0.0070424655519949,0.0,4.560837379099028e-06,down,up,up,up,3.469
0.5469999999999997,0.0018171922764214001,0.0339646725867614,0.0,4.560837379099028e-06,down,up,up,up,3.485
0.5619999999999998,0.002157620712536,0.0226952290743059,0.0,4.560837379099028e-06,down,up,up,up,3.5
0.5779999999999998,0.0017657166847761998,-0.024494001734987,0.0,4.560837379099028e-06,down,up,up,up,3.516
0.5939999999999999,0.0013891147753835,-0.0235376193370439,0.0,4.560837379099028e-06,down,up,up,up,3.532
0.625,0.0014979584694749001,0.0035110869061766,2.272703721779845e-07,4.564360069899548e-06,down,up,up,up,3.563
0.641,0.0017200288712597,0.0138794001115494,0.0,4.566178232799298e-06,down,up,up,up,3.579
0.6559999999999997,0.0019391831219834998,0.0146102833815815,0.0,4.566178232799298e-06,down,up,up,up,3.594
