timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction,actual_timestamps
0.0,0.0,-0.0048165418962131,0.0,0.0,up,down,down,down,4.484
0.016000000000000014,0.0006788833480407001,-0.0424302092525418,0.0,0.0,up,down,down,down,4.5
0.030999999999999694,0.00031915492465190006,0.0239818948925816,0.0,0.0,up,down,down,down,4.515
0.04699999999999971,2.5734853581499666e-05,0.0215556111395897,0.0,0.0,up,down,down,down,4.531
0.06299999999999972,0.0013659555920764001,-0.0869806528536187,0.0,0.0,up,down,down,down,4.547
0.07800000000000029,0.002480178150062,-0.0742815038657075,0.0,0.0,up,down,down,down,4.562
0.0940000000000003,0.0024601287601093,0.0012530868720439,0.0,0.0,up,down,down,down,4.578
0.10899999999999999,0.002449213471614,0.0007276858996855,0.0,0.0,up,down,down,down,4.593
0.125,0.0033604180453358002,-0.0569502858576153,0.0,0.0,up,down,down,down,4.609
0.14100000000000001,0.0040472785536386,-0.0429287817689249,0.0,0.0,up,down,down,down,4.625
0.1559999999999997,0.0047254897776606,-0.0452140816014681,0.0,0.0,up,down,down,down,4.64
0.1719999999999997,0.0047499347521213,-0.0015278109037897,0.0,0.0,up,down,down,down,4.656
0.18799999999999972,0.005362369301264901,-0.0382771593214758,0.0,0.0,up,down,down,down,4.672
0.2030000000000003,0.0059786783648618,-0.0410872709064575,0.0,0.0,up,down,down,down,4.687
0.2190000000000003,0.0059507048095123,0.0017483472093404,0.0,0.0,up,down,down,down,4.703
0.23399999999999999,0.005923279755247399,0.001828336950993,0.0,0.0,up,down,down,down,4.718
0.25,0.004738733930787701,0.0740341140287314,0.0,0.0,up,down,down,down,4.734
0.266,0.0051332480142018,-0.0246571302133791,0.0,0.0,up,down,down,down,4.75
0.2809999999999997,0.0056766593003771005,-0.036227419078354,0.0,0.0,up,down,down,down,4.765
0.2969999999999997,0.005180960882695301,0.0309811511051138,0.0,0.0,up,down,down,down,4.781
0.3129999999999997,0.0046949820418297,0.0303736775540963,0.0,0.0,up,down,down,down,4.797
0.3280000000000003,0.0052930677232118,-0.0398723787588043,0.0,0.0,up,down,down,down,4.812
0.3440000000000003,0.005939703693989801,-0.0404147481736227,0.0,0.0,up,down,down,down,4.828
0.359,0.0065640803608316995,-0.041625111122794,0.0,0.0,up,down,down,down,4.843
0.375,0.007519998332330699,-0.0597448732186922,0.0,0.0,up,down,down,down,4.859
0.391,0.008457172814193,-0.058573405116391,2.796159058479457e-05,2.236927246783577e-07,up,down,down,down,4.875
0.4059999999999997,0.0083231555616495,0.0089344835028983,0.0,4.334046540643094e-07,up,down,down,down,4.89
0.4219999999999997,0.008512266854317701,-0.0118194557917616,0.0,4.334046540643094e-07,up,down,down,down,4.906
0.4379999999999997,0.0086810137898502,-0.0105466834707801,0.0,4.334046540643094e-07,up,down,down,down,4.922
0.4530000000000003,0.0095902496061216,-0.0606157210847608,0.0,4.334046540643094e-07,up,down,down,down,4.937
0.4690000000000003,0.0084250367530582,0.0728258033164674,5.184068104766362e-05,8.481301024456212e-07,up,down,down,down,4.953
0.484,0.0072976112856081,0.0751616978300041,0.0,1.2369352103030891e-06,up,down,down,down,4.968
0.5,0.0064255371341647004,0.0545046344652133,0.0,1.2369352103030891e-06,up,down,down,down,4.984
0.516,0.0065077162899455,-0.0051361972362995,0.0,1.2369352103030891e-06,up,down,down,down,5.0
0.5309999999999997,0.0062480187277937,0.0173131708101222,0.0,1.2369352103030891e-06,up,down,down,down,5.015
0.5469999999999997,0.0059934132747034,0.0159128408181441,0.0,1.2369352103030891e-06,up,down,down,down,5.031
0.5629999999999997,0.0060898018212984,-0.0060242841621871,0.0,1.2369352103030891e-06,up,down,down,down,5.047
0.5780000000000003,0.0063221848468513996,-0.0154922017035369,4.9261535435650775e-05,1.606396726070484e-06,up,down,down,down,5.062
0.5940000000000003,0.0065312086701964,-0.0130639889590611,0.0,2.000489009555689e-06,up,down,down,down,5.078
0.609,0.006209585602951,0.0214415378163583,0.0,2.000489009555689e-06,up,down,down,down,5.093
0.625,0.006099482069211799,0.0068814708586994,0.0,2.000489009555689e-06,up,down,down,down,5.109
0.641,0.0060264800210488995,0.0045626280101851,0.0,2.000489009555689e-06,up,down,down,down,5.125
0.6559999999999997,0.0075665018531427,-0.1026681221395878,0.0,2.000489009555689e-06,up,down,down,down,5.14
0.6719999999999997,0.0090715669682647,-0.094066569695128,0.0,2.000489009555689e-06,up,down,down,down,5.156
0.6879999999999997,0.0086632838873583,0.0255176925566535,0.0001009584982718,2.8081569957302835e-06,up,down,down,down,5.172
0.7030000000000003,0.0082630063570582,0.0266851686866676,0.0,3.5653457327689965e-06,up,down,down,down,5.187
0.7190000000000003,0.0080640491552514,0.012434825112928,0.0,3.5653457327689965e-06,up,down,down,down,5.203
0.734,0.007426451324668799,0.0425065220388404,0.0,3.5653457327689965e-06,up,down,down,down,5.218
0.75,0.0071315077414321,0.018433973952292,0.0,3.5653457327689965e-06,up,down,down,down,5.234
0.766,0.0068423473657101,0.0180725234826262,4.759562300851381e-05,3.946110716837109e-06,up,down,down,down,5.25
0.7809999999999997,0.0067352792528295995,0.0071378741920352,0.0,4.3030778894009525e-06,up,down,down,down,5.265
0.7969999999999997,0.006611221694571401,0.0077535973911357,0.0,4.3030778894009525e-06,up,down,down,down,5.281
0.8129999999999997,0.0052070757359653,0.0877591224128781,0.0,4.3030778894009525e-06,up,down,down,down,5.297
0.8280000000000003,0.0042031857413035,0.0669259996441196,0.0,4.3030778894009525e-06,up,down,down,down,5.312
0.8440000000000003,0.0032293001670282004,0.0608678483922097,0.0,4.3030778894009525e-06,up,down,down,down,5.328
0.859,0.0035686248485084,-0.0226216454320161,0.0,4.3030778894009525e-06,up,down,down,down,5.343
0.875,0.0039012961048605,-0.0207919535220035,0.0,4.3030778894009525e-06,up,down,down,down,5.359
0.891,0.0050618556826619,-0.0725349736125923,0.0,4.3030778894009525e-06,up,down,down,down,5.375
0.9059999999999997,0.0060552691778603,-0.0662275663465564,0.0,4.3030778894009525e-06,up,down,down,down,5.39
0.9219999999999997,0.0070348783892252,-0.0612255757103107,4.0612168190967e-05,4.627975234928696e-06,up,down,down,down,5.406
0.9379999999999997,0.006344533751832301,0.0431465398370578,0.0,4.952872580456427e-06,up,down,down,down,5.422
0.9530000000000003,0.0056677252837999004,0.0451205645354929,0.0,4.952872580456427e-06,up,down,down,down,5.437
0.9690000000000003,0.0058450542805238,-0.0110830622952473,0.0,4.952872580456427e-06,up,down,down,down,5.453
0.984,0.0041698095784976005,0.1116829801350884,0.0,4.952872580456427e-06,up,down,down,down,5.468
1.0,0.0025000535964262,0.1043597488794566,0.0,4.952872580456427e-06,up,down,down,down,5.484
1.016,0.0014482464742418002,0.0657379451365346,0.0,4.952872580456427e-06,up,down,down,down,5.5
1.0309999999999997,0.0004170630211195001,0.068745563541485,0.0,4.952872580456427e-06,up,down,down,down,5.515
1.0469999999999997,8.322448483609989e-05,0.0312679691222283,0.0,4.952872580456427e-06,up,down,down,down,5.531
1.0629999999999997,0.0029760438365417,-0.1912042700861203,0.0,4.952872580456427e-06,up,down,down,down,5.547
1.0780000000000003,0.0059335911015167,-0.1971698176649919,0.0,4.952872580456427e-06,up,down,down,down,5.562
1.0940000000000003,0.0088331472436493,-0.1812222588832844,0.0,4.952872580456427e-06,up,down,down,down,5.578
1.109,0.013288375766581501,-0.297015234862155,8.104031935775302e-06,5.013652819974745e-06,up,down,down,down,5.593
1.125,0.0158768849655376,-0.1617818249347589,0.0,5.078485075460947e-06,up,down,down,down,5.609
1.141,0.0172396659429007,-0.0851738110851928,0.0,5.078485075460947e-06,up,down,down,down,5.625
1.1559999999999997,0.0185757257246307,-0.0890706521153362,0.0001813597462914,6.438683172646643e-06,up,down,down,down,5.64
1.1719999999999997,0.0198678624013108,-0.0807585422925027,0.0,7.889561142978094e-06,up,down,down,down,5.656
1.1879999999999997,0.020123314440551602,-0.0159657524525513,0.0002451005272932,9.850365361324029e-06,up,down,down,down,5.672
1.2030000000000003,0.0195646716750736,0.037242851031866,1.2883545625775455e-05,1.1785245908216732e-05,up,down,down,down,5.687
1.2190000000000003,0.0190140881453899,0.0344114706052333,0.0,1.1888314273222936e-05,up,down,down,down,5.703
1.234,0.017908581751383202,0.0737004262671108,3.668810151030016e-05,1.2163475034550182e-05,up,down,down,down,5.718
1.25,0.0164731296058295,0.0897157590971086,0.0,1.2456979846632584e-05,up,down,down,down,5.734
1.266,0.0150658235807767,0.0879566265657993,3.1607912023140505e-07,1.2459508479594436e-05,up,down,down,down,5.75
1.2809999999999997,0.0136831456215879,0.0921785306125874,0.0,1.246187907299617e-05,up,down,down,down,5.765
1.2969999999999997,0.0108612988396483,0.1763654238712274,0.0,1.246187907299617e-05,up,down,down,down,5.781
1.3129999999999997,0.0114955933920678,-0.0396434095262243,0.0,1.246187907299617e-05,up,down,down,down,5.797
1.3280000000000003,0.0116548019181123,-0.0106139017362963,0.0001412809126979,1.3521485918231101e-05,up,down,down,down,5.812
1.3440000000000003,0.011797087025167,-0.0088928191909198,0.0,1.4651733219814986e-05,up,down,down,down,5.828
1.359,0.012005224863635401,-0.0138758558978938,0.0,1.4651733219814986e-05,up,down,down,down,5.843
1.375,0.0122384091205115,-0.014574016054758,0.0001077482190081,1.551371897187999e-05,up,down,down,down,5.859
1.391,0.013223898517431,-0.0615930873074654,0.0,1.6375704723944997e-05,up,down,down,down,5.875
1.4059999999999997,0.014190064592842201,-0.0644110716940829,0.0,1.6375704723944997e-05,up,down,down,down,5.89
1.4219999999999997,0.015429445220350401,-0.0774612892192604,0.0001603932656689,1.765885084929674e-05,up,down,down,down,5.906
1.4379999999999997,0.0166297696888335,-0.0750202792801912,0.0,1.894199697464848e-05,up,down,down,down,5.922
1.4530000000000003,0.0176979422586888,-0.0712115046570215,0.0001125792776438,1.9786341556977678e-05,up,down,down,down,5.937
1.4690000000000003,0.020449235219428902,-0.1719558100462535,0.0,2.0686975778128787e-05,up,down,down,down,5.953
1.484,0.0244364737984631,-0.2658159052689569,0.000192653968198,2.2131880539614058e-05,up,down,down,down,5.968
1.5,0.0283662105064816,-0.2456085442511522,8.32067732672876e-05,2.433876647133668e-05,up,down,down,down,5.984
1.516,0.0322188935535584,-0.2407926904423039,3.6018936377299124e-05,2.5292572148493376e-05,up,down,down,down,6.0
1.5309999999999997,0.0374166104650761,-0.3465144607678475,2.840833898238096e-05,2.5775776713690963e-05,up,down,down,down,6.015
1.5469999999999997,0.0435457588549663,-0.3830717743681374,0.0001442386241724,2.715695241892929e-05,up,down,down,down,6.031
