timestamps,acc_x,acc_y,acc_z,aAcc,aStages,aJerk,aVelocity,avStages,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction,start_jerks,start_accelerations,start_velocities,start_heights,actual_timestamps
0.0,0.116739,-0.2470158,9.7132734,0.0,0.0,0.0,0.0,1.0,0.0,up,down,down,down,-0.0691978295876971,-0.0028271045093894,0.0,-1.0138002131767848e-05,5.219
0.016000000000000014,0.1511721,-0.2604555,9.7971489,0.0,0.0,0.1307443765834469,0.0,1.0,0.0,up,down,down,down,-0.0691978295876971,-0.0028271045093894,0.0,-1.0138002131767848e-05,5.235
0.030999999999999694,0.1601973,-0.2814489,9.7971489,0.0,0.0,0.1344229314711689,0.0,1.0,0.0,up,down,down,down,-0.0691978295876971,-0.0028271045093894,0.0,-1.0138002131767848e-05,5.25
0.04699999999999971,0.1601973,-0.2215098,9.7417224,0.0,0.0,0.0420521170663157,0.0,1.0,0.0,up,down,down,down,-0.0691978295876971,-0.0028271045093894,0.0,-1.0138002131767848e-05,5.266
0.06299999999999972,0.1601973,-0.2215098,9.7417224,0.0,0.0,0.0427142076157017,0.0,1.0,0.0,up,down,down,down,-0.0691978295876971,-0.0028271045093894,0.0,-1.0138002131767848e-05,5.282
0.0779999999999994,0.1631403,-0.2215098,9.7567317,0.0,0.0,0.0661126770117388,0.0,1.0,0.0,up,down,down,down,-0.0691978295876971,-0.0028271045093894,0.0,-1.0138002131767848e-05,5.297
0.09399999999999942,0.1257642,-0.2664396,9.7641873,0.0,0.0,0.0786048536250971,0.0,1.0,0.0,up,down,down,down,-0.0691978295876971,-0.0028271045093894,0.0,-1.0138002131767848e-05,5.313
0.10899999999999999,0.1182105,-0.2664396,9.7522191,0.0,0.0,0.059382061665018304,0.0,1.0,0.0,up,down,down,down,-0.0691978295876971,-0.0028271045093894,0.0,-1.0138002131767848e-05,5.328
0.125,0.1182105,-0.2664396,9.7522191,0.0,0.0,0.0602199930730407,0.0,1.0,0.0,up,down,down,down,-0.0691978295876971,-0.0028271045093894,0.0,-1.0138002131767848e-05,5.344
0.14100000000000001,0.1466595,-0.2978316,9.8016615,0.0,0.0,0.13773740622680092,0.0,1.0,0.0,up,down,down,down,-0.0691978295876971,-0.0028271045093894,0.0,-1.0138002131767848e-05,5.36
0.1559999999999997,0.1466595,-0.2978316,9.8016615,0.0,0.0,0.1405235678788304,0.0,1.0,0.0,up,down,down,down,-0.0691978295876971,-0.0028271045093894,0.0,-1.0138002131767848e-05,5.375
0.1719999999999997,0.1511721,-0.2724237,9.8120601,0.0,0.0,0.14925668848397838,0.0,1.0,0.0,up,down,down,down,-0.0691978295876971,-0.0028271045093894,0.0,-1.0138002131767848e-05,5.391
0.18799999999999972,0.1511721,-0.2724237,9.8120601,0.0,0.0,0.14730403338902842,0.0,1.0,0.0,up,down,down,down,-0.0691978295876971,-0.0028271045093894,0.0,-1.0138002131767848e-05,5.407
