timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction,start_jerks,start_accelerations,start_velocities,start_heights,actual_timestamps
0.0,0.0,0.0,0.0,0.0,up,down,down,down,0.0021461015435875,0.0046675619356477,0.0,-3.3548392325803637e-06,2.812
0.016000000000000014,0.0,0.011808116565314901,0.0,0.0,up,down,down,down,0.0021461015435875,0.0046675619356477,0.0,-3.3548392325803637e-06,2.828
0.03200000000000003,0.0,0.025113302570045497,0.0,0.0,up,down,down,down,0.0021461015435875,0.0046675619356477,0.0,-3.3548392325803637e-06,2.844
0.06300000000000017,0.0,0.015035391449202901,0.0,0.0,up,down,down,down,0.0021461015435875,0.0046675619356477,0.0,-3.3548392325803637e-06,2.875
0.0940000000000003,0.0,0.0156959414840592,0.0,0.0,up,down,down,down,0.0021461015435875,0.0046675619356477,0.0,-3.3548392325803637e-06,2.906
0.11000000000000032,0.0,0.027408103347226098,0.0,0.0,up,down,down,down,0.0021461015435875,0.0046675619356477,0.0,-3.3548392325803637e-06,2.922
0.125,0.0,0.08243744312703129,0.0,0.0,up,down,down,down,0.0021461015435875,0.0046675619356477,0.0,-3.3548392325803637e-06,2.937
0.14100000000000001,0.0,0.1303980286954108,0.0,0.0,up,down,down,down,0.0021461015435875,0.0046675619356477,0.0,-3.3548392325803637e-06,2.953
0.15700000000000003,0.0,0.1282140335766567,0.0,0.0,up,down,down,down,0.0021461015435875,0.0046675619356477,0.0,-3.3548392325803637e-06,2.969
0.17200000000000015,0.0,0.053739968675969405,0.0,0.0,up,down,down,down,0.0021461015435875,0.0046675619356477,0.0,-3.3548392325803637e-06,2.984
0.18800000000000017,0.0,0.0329737329681778,0.0,0.0,up,down,down,down,0.0021461015435875,0.0046675619356477,0.0,-3.3548392325803637e-06,3.0
0.20400000000000018,0.0,0.0323204561150092,0.0,0.0,up,down,down,down,0.0021461015435875,0.0046675619356477,0.0,-3.3548392325803637e-06,3.016
0.2190000000000003,0.0,0.0484090462659732,0.0,0.0,up,down,down,down,0.0021461015435875,0.0046675619356477,0.0,-3.3548392325803637e-06,3.031
0.23500000000000032,0.0,0.1110966108219811,0.0,0.0,up,down,down,down,0.0021461015435875,0.0046675619356477,0.0,-3.3548392325803637e-06,3.047
0.25,0.0,0.0,0.0,0.0,up,down,down,down,0.0021461015435875,0.0046675619356477,0.0,-3.3548392325803637e-06,3.062
0.266,0.0,0.0,0.0,0.0,up,down,down,down,0.0021461015435875,0.0046675619356477,0.0,-3.3548392325803637e-06,3.078
