timestamps,acc_x,acc_y,acc_z,aAcc,aStages,aJerk,aVelocity,avStages,aHeight,accelerations_direction,velocities_direction,heights_direction,jerk_direction,start_jerks,start_accelerations,start_velocities,start_heights,actual_timestamps
0.0,0.1870767,-0.3412899,9.2267955,0.0,1.0,0.0,0.0,3.0,0.0,up,down,down,0.0,0.0373590797841938,-0.5939660241715021,-2.169614513481738,-4.09481806862938,10.407
0.031000000000000583,0.1482291,-0.3412899,9.137034,0.0,1.0,0.0896669818060555,0.018438080696238313,3.0,0.06754384016872717,up,down,down,0.0,0.0373590797841938,-0.5939660241715021,-2.169614513481738,-4.09481806862938,10.438
0.045999999999999375,0.1901178,-0.3652263,9.137034,0.0,1.0,0.1400620968120703,0.027383448322666037,3.0,0.10043171933859263,up,down,down,-1.0,0.0373590797841938,-0.5939660241715021,-2.169614513481738,-4.09481806862938,10.453
0.06199999999999939,0.1901178,-0.318825,9.2208114,0.0,1.0,0.0,0.03693352706508568,3.0,0.13566008735740276,up,down,down,-1.0,0.0373590797841938,-0.5939660241715021,-2.169614513481738,-4.09481806862938,10.469
0.0779999999999994,0.2110131,-0.318825,9.1729386,0.0,1.0,0.07931323287246869,0.04648500485128659,3.0,0.17104126782844098,up,down,down,-1.0,0.0373590797841938,-0.5939660241715021,-2.169614513481738,-4.09481806862938,10.485
0.10899999999999999,0.1856052,-0.290376,9.2342511,0.0,1.0,0.011453417662926197,0.06498895002136784,3.0,0.2400271640469036,up,down,down,-1.0,0.0373590797841938,-0.5939660241715021,-2.169614513481738,-4.09481806862938,10.516
0.125,0.2425032,-0.290376,9.285165,0.0,1.0,0.09116590485025429,0.0745164975327186,3.0,0.27585703984304377,up,down,down,-1.0,0.0373590797841938,-0.5939660241715021,-2.169614513481738,-4.09481806862938,10.532
0.14000000000000057,0.1930608,-0.3398183999999999,9.3016458,0.0,1.0,0.12400674683913869,0.08341499667095897,3.0,0.30958574375179904,up,down,down,-1.0,0.0373590797841938,-0.5939660241715021,-2.169614513481738,-4.09481806862938,10.547
0.15600000000000058,0.1856052,-0.3322646999999999,9.3016458,0.0,1.0,0.10958483820711061,0.09286855636438407,3.0,0.34570984439178964,up,down,down,-1.0,0.0373590797841938,-0.5939660241715021,-2.169614513481738,-4.09481806862938,10.563
0.17099999999999937,0.1856052,-0.3053853,9.2882061,0.0,1.0,0.0922242226712512,0.10169905718528449,3.0,0.3797133191956368,up,down,down,-1.0,0.0373590797841938,-0.5939660241715021,-2.169614513481738,-4.09481806862938,10.578
0.1869999999999994,0.1676529,-0.3053853,9.2238525,0.0,1.0,0.017388390091910295,0.11110015181633681,3.0,0.416129545083356,up,down,down,-1.0,0.0373590797841938,-0.5939660241715021,-2.169614513481738,-4.09481806862938,10.594
0.21799999999999997,0.2155257,-0.3802356,9.2238525,0.0,1.0,0.024334682432888596,0.1293035617100302,3.0,0.48711385256095063,up,down,down,-1.0,0.0373590797841938,-0.5939660241715021,-2.169614513481738,-4.09481806862938,10.625
0.23399999999999999,0.1841336999999999,-0.2994012,9.2372922,0.0,1.0,0.0,0.138690581364584,3.0,0.5239716379212558,up,down,down,-1.0,0.0373590797841938,-0.5939660241715021,-2.169614513481738,-4.09481806862938,10.641
0.25,0.2125826999999999,-0.3412899,9.2372922,0.0,1.0,0.0,0.14806720483106073,3.0,0.5609795324265292,up,down,down,-1.0,0.0373590797841938,-0.5939660241715021,-2.169614513481738,-4.09481806862938,10.657
0.2810000000000006,0.2125826999999999,-0.3862197,9.276237900000002,0.0,1.0,0.015636086613314004,0.16619860709557388,3.0,0.6331087024293272,up,down,down,-1.0,0.0373590797841938,-0.5939660241715021,-2.169614513481738,-4.09481806862938,10.688
0.2959999999999994,0.1856052,-0.290376,9.1999161,0.0,1.0,0.0611402246075273,0.174962220258426,3.0,0.6682116263367055,up,down,down,-1.0,0.0373590797841938,-0.5939660241715021,-2.169614513481738,-4.09481806862938,10.703
0.3119999999999994,0.2200383,-0.3592422,9.1999161,0.0,1.0,0.0542508400200869,0.18431509018149184,3.0,0.7057996770359329,up,down,down,-1.0,0.0373590797841938,-0.5939660241715021,-2.169614513481738,-4.09481806862938,10.719
