timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction
0.0,0.0,0.5404061524516552,0.0,0.0,down,up,up,down
0.016000000000000014,0.0084615951777227,0.5288496986076692,0.0014039075225422692,0.038687420751882584,down,up,up,down
0.031000000000000583,0.017759539511505495,0.619862955585499,0.002853267371262458,0.07493547820149082,down,up,up,down
0.0470000000000006,0.028114574342076495,0.6471896769106861,0.004556475043211439,0.11357485227423858,down,up,up,down
0.0779999999999994,0.039939805617507304,0.3814590734010076,0.008200234032256226,0.18835576155694156,down,up,up,down
0.09399999999999942,0.050802521373592285,0.6789197347553116,0.010262387409305518,0.22690671259747575,down,up,up,down
0.10899999999999999,0.06149416886692019,0.712776499555163,0.012357313924660218,0.26301705109877993,down,up,up,down
0.125,0.07429810228194711,0.8002458384391835,0.014779866854971235,0.30149860566460696,down,up,up,down
0.14100000000000001,0.08741019217259799,0.8195056181656827,0.017409747971728784,0.3399397407580551,down,up,up,down
0.15600000000000058,0.1002038255321196,0.8529088906347377,0.020069554443064686,0.37593863225125723,down,up,up,down
0.1720000000000006,0.11278127610470529,0.7860906607866085,0.023109650017279826,0.41429185062763985,down,up,up,down
0.1880000000000006,0.1255066760681895,0.7953374977177623,0.02635216839578325,0.4525948080923978,down,up,up,down
0.2029999999999994,0.1376961550183555,0.8126319300111305,0.02957889096748323,0.4884553114084813,down,up,up,down
0.21899999999999942,0.1496427777171245,0.7466639186730621,0.033213817190487216,0.5266516217552812,down,up,up,down
0.23399999999999999,0.1631412364753224,0.8998972505464915,0.036812398635482246,0.5624064113978999,down,up,up,down
0.25,0.1777800826467146,0.9149278857120128,0.04087598394957892,0.6004835563492819,down,up,up,down
0.266,0.1921180760773726,0.8961245894161244,0.04517138398049214,0.6384938294179054,down,up,up,down
0.2810000000000006,0.2055154269968629,0.8931567279659819,0.04940633659209981,0.6740644827749218,down,up,up,down
0.2970000000000006,0.21822913684773762,0.7946068656796694,0.054132507863977164,0.711934824031335,down,up,up,down
0.3130000000000006,0.23068066631782,0.7782205918801515,0.059060001050422084,0.7497279359720856,down,up,up,down
0.3279999999999994,0.2428930600338042,0.8141595810656755,0.06386450533660959,0.7850859884354922,down,up,up,down
0.3439999999999994,0.2557818717792575,0.8055507340908312,0.06919011955223464,0.8227202034484442,down,up,up,down
0.359,0.26697775682761815,0.7463923365573494,0.07436351810533681,0.8579235374273235,down,up,up,down
0.375,0.27795583348266284,0.6861297909402925,0.0800592015889392,0.895386807681831,down,up,up,down
0.391,0.28913573561348116,0.6987438831761443,0.0859321489028293,0.9327575288899634,down,up,up,down
0.4060000000000006,0.29980394980622904,0.7112142795164985,0.0916018978820281,0.9677060098003878,down,up,up,down
0.4220000000000006,0.3102629833285313,0.6536895951438909,0.09781864810822682,1.0048892974445298,down,up,up,down
0.4380000000000006,0.3205066204801845,0.6402273219783255,0.1042010196998171,1.0419717921141292,down,up,up,down
0.4529999999999994,0.33085163094460057,0.6896673642944589,0.11033890792405332,1.076642728918257,down,up,up,down
0.4689999999999994,0.3419951602994278,0.6964705846766999,0.11705789701512614,1.1135222064908081,down,up,up,down
0.484,0.3529201890786702,0.7283352519494655,0.12352246347401286,1.1479978400484523,down,up,up,down
0.5,0.3636266779983348,0.6691555574790392,0.13059105317174957,1.1846635839273478,down,up,up,down
0.516,0.3743165967587263,0.6681199225244677,0.1378308141309268,1.2212148610009912,down,up,up,down
0.5310000000000006,0.38455870947767146,0.6828075145963175,0.14477508026625063,1.2553753030543238,down,up,up,down
0.5470000000000006,0.3946085515683091,0.6281151306648519,0.1523446331157392,1.291696997359331,down,up,up,down
