timestamps,acc_x,acc_y,acc_z,aAcc,aStages,aJerk,aVelocity,avStages,aHeight,accelerations_direction,velocities_direction,heights_direction,jerk_direction,start_jerks,start_accelerations,start_velocities,start_heights,actual_timestamps
0.0,0.1691243999999999,-0.3622833,8.924451300000001,0.0,3.0,0.0,0.0,1.0,0.0,up,down,up,0.0,-0.1250483636429238,-0.7758506860093988,1.2002094006204582,26.282151600503127,18.516
0.015000000000000568,0.1826622,-0.4011309,8.955843300000002,0.0,3.0,0.04903078953024849,0.011646312267229009,1.0,0.017915793667302893,up,down,up,0.0,-0.1250483636429238,-0.7758506860093988,1.2002094006204582,26.282151600503127,18.531
0.03100000000000236,0.1826622,-0.4011309,8.955843300000002,0.0,3.0,0.05552009463740619,0.024087067079600732,1.0,0.03683327704245798,up,down,up,-1.0,-0.1250483636429238,-0.7758506860093988,1.2002094006204582,26.282151600503127,18.547
0.0470000000000006,0.1826622,-0.3592422,8.9828208,0.0,3.0,0.09559099028834059,0.03654049205419141,1.0,0.05555160697931427,up,down,up,-1.0,-0.1250483636429238,-0.7758506860093988,1.2002094006204582,26.282151600503127,18.563
0.062000000000001165,0.1691243999999999,-0.3202965,8.9259228,0.0,3.0,0.0,0.048233278857849005,1.0,0.07291894470678173,up,down,up,1.0,-0.1250483636429238,-0.7758506860093988,1.2002094006204582,26.282151600503127,18.578
0.07800000000000296,0.1990449,-0.3202965,8.9962605,0.0,3.0,0.1179447229925503,0.060721604453274125,1.0,0.09125065605022087,up,down,up,1.0,-0.1250483636429238,-0.7758506860093988,1.2002094006204582,26.282151600503127,18.594
0.09300000000000352,0.0688662,-0.3996594,8.9962605,0.0,3.0,0.11966586273110269,0.07243086766721496,1.0,0.10825515351862336,up,down,up,1.0,-0.1250483636429238,-0.7758506860093988,1.2002094006204582,26.282151600503127,18.609
0.10900000000000176,0.0688662,-0.3262806,8.9618274,0.0,3.0,0.0631627570172392,0.08492931568650741,1.0,0.12619962246171923,up,down,up,-1.0,-0.1250483636429238,-0.7758506860093988,1.2002094006204582,26.282151600503127,18.625
0.125,0.1526436,-0.3262806,9.0082287,0.0,3.0,0.1369261907458047,0.09743416470157884,1.0,0.1439440650285384,up,down,up,-1.0,-0.1250483636429238,-0.7758506860093988,1.2002094006204582,26.282151600503127,18.641
0.14000000000000057,0.1062423,-0.3517866,9.0082287,0.0,3.0,0.1378853630047326,0.10915459115152948,1.0,0.1603977903689504,up,down,up,-1.0,-0.1250483636429238,-0.7758506860093988,1.2002094006204582,26.282151600503127,18.656
0.15600000000000236,0.1062423,-0.3936753,9.000773100000002,0.0,3.0,0.12807556269368808,0.12165445144340925,1.0,0.17775466843811571,up,down,up,-1.0,-0.1250483636429238,-0.7758506860093988,1.2002094006204582,26.282151600503127,18.672
0.1720000000000006,0.1706939999999999,-0.3936753,8.9498592,0.0,3.0,0.051987461621611095,0.13416327604926614,1.0,0.19491147702809997,up,down,up,-1.0,-0.1250483636429238,-0.7758506860093988,1.2002094006204582,26.282151600503127,18.688
0.18700000000000117,0.1826622,-0.3907323,8.9498592,0.0,3.0,0.049191766269031795,0.14590760029270644,1.0,0.21081408646484334,up,down,up,-1.0,-0.1250483636429238,-0.7758506860093988,1.2002094006204582,26.282151600503127,18.703
0.20300000000000296,0.1826622,-0.3202965,8.9618274,0.0,3.0,0.06963526013650019,0.15845107515464374,1.0,0.22758256747119177,up,down,up,1.0,-0.1250483636429238,-0.7758506860093988,1.2002094006204582,26.282151600503127,18.719
0.21800000000000352,0.1092834,-0.3847482,8.9873334,0.0,3.0,0.1109916894295695,0.1702188137859788,1.0,0.2431206843134497,up,down,up,1.0,-0.1250483636429238,-0.7758506860093988,1.2002094006204582,26.282151600503127,18.734
0.23400000000000176,0.1227231,-0.3847482,9.0337347,0.0,3.0,0.1831185753837984,0.1827653221398704,1.0,0.25950016163596956,up,down,up,1.0,-0.1250483636429238,-0.7758506860093988,1.2002094006204582,26.282151600503127,18.75
0.25,0.1766781,-0.2499588,9.0337347,0.0,3.0,0.1758516096218769,0.19529789469117387,1.0,0.2756790063112433,up,down,up,1.0,-0.1250483636429238,-0.7758506860093988,1.2002094006204582,26.282151600503127,18.766
