timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction,actual_timestamps
0.0,0.0,-0.0227842926082161,0.0,0.0,down,down,down,up,6.062
0.016000000000000014,0.0003843976140647243,0.0240248508790452,0.011355283930391868,0.022583591280673776,down,down,down,up,6.078
0.030999999999999694,0.001993138076704426,0.1072493641759824,0.022015811150709386,0.043920826689935355,down,down,down,up,6.093
0.04699999999999971,0.0027286646377309154,0.0459704100641555,0.03340579432190438,0.0668569485429471,down,down,down,up,6.109
0.06299999999999972,0.0033398008669802692,0.0381960143280845,0.044806550795421174,0.08997539631311646,down,down,down,up,6.125
0.0779999999999994,0.003383459982469361,0.0029106076992728,0.05549967095442865,0.11181464517239359,down,down,down,up,6.14
0.09399999999999942,0.00342626303686977,0.0026751909000255,0.06690635748806262,0.13528664240916433,down,down,down,up,6.156
0.10999999999999943,0.0034512581847945256,0.0015621967452972,0.07831358640731545,0.1589411509695582,down,down,down,up,6.172
0.125,0.004223956994527711,0.0515132539822104,0.08901384622379771,0.18128305891044616,down,down,down,up,6.187
0.1559999999999997,0.005766575886934078,0.0497618997550445,0.11116360393557634,0.22796551059330028,down,down,down,up,6.218
0.1719999999999997,0.007067312228301148,0.0812960213354418,0.12261848378997753,0.2523285163043356,down,down,down,up,6.234
0.18799999999999972,0.008231341072727716,0.0727518027766604,0.13409308176586499,0.2768749578380132,down,down,down,up,6.25
0.2029999999999994,0.009388242673407987,0.0771267733786864,0.1448679243465978,0.30005411758001,down,down,down,up,6.265
0.21899999999999942,0.00975632975679197,0.0230054427114989,0.15637328967551878,0.32495679630141794,down,down,down,up,6.281
0.23499999999999943,0.010095079475327395,0.021171857408464,0.16788430969885515,0.35004360610564356,down,down,down,up,6.297
0.25,0.009970010394326323,-0.0083379387334045,0.17867749357551488,0.37372977182635614,down,down,down,up,6.312
0.266,0.009842387352600568,-0.0079764401078596,0.19018820150696958,0.39917344639624686,down,down,down,up,6.328
0.2809999999999997,0.009940102114557092,0.0065143174637684,0.20097926588061,0.42319415459780707,down,down,down,up,6.343
0.2969999999999997,0.010241987517501272,0.0188678376840112,0.21249293134714597,0.44899468118485997,down,down,down,up,6.359
0.3129999999999997,0.010574212126028826,0.020764038032972,0.22401166969377329,0.4749794670024181,down,down,down,up,6.375
0.3279999999999994,0.009833250315276487,-0.0493974540501569,0.23480742136472,0.49950756238150995,down,down,down,up,6.39
0.3439999999999994,0.010191372305719426,0.0223826244026836,0.2463198270951672,0.5258493293784199,down,down,down,up,6.406
0.35999999999999943,0.010513583288439321,0.0201381864199934,0.25783767548939984,0.552375338408327,down,down,down,up,6.422
0.375,0.012179238379568247,0.1110436727419241,0.2686505673545472,0.5774109524258113,down,down,down,up,6.437
0.391,0.011928279707515088,-0.0156849170033224,0.280195636248723,0.604294471063868,down,down,down,up,6.453
0.4059999999999997,0.011938457596228247,0.0006785259142105,0.2910173324811378,0.6296655205254951,down,down,down,up,6.468
0.4219999999999997,0.01194597611612025,0.0004699074932501,0.3025606167003161,0.6569068931281776,down,down,down,up,6.484
0.4529999999999994,0.010277684944247412,-0.053815844253963,0.32489998789886787,0.7102122337048493,down,down,down,up,6.515
0.4689999999999994,0.008632341730319126,-0.1028339508705177,0.3364034768617439,0.7379954104321647,down,down,down,up,6.531
0.48499999999999943,0.006218306760603198,-0.1508771856072453,0.34787449079915067,0.7659623831826827,down,down,down,up,6.547
0.5,0.005586518876461,-0.0421191922761449,0.358605722694066,0.7923479369800372,down,down,down,up,6.562
0.516,0.004984730533639237,-0.0376117714263601,0.3700425014388262,0.8206698717823302,down,down,down,up,6.578
0.5309999999999997,0.004394741962245874,-0.039332571426225,0.3807555431851821,0.8473878093131642,down,down,down,up,6.593
0.5469999999999997,0.002091833755452299,-0.1439317629245982,0.3921596445404032,0.8760638798241998,down,down,down,up,6.609
0.5629999999999997,0.001049081319473899,-0.0651720272486499,0.4035369806104818,0.9049222018346377,down,down,down,up,6.625
0.5779999999999994,1.0139216801263728e-05,-0.0692628068448438,0.4141876204671402,0.9321420885388731,down,down,down,up,6.64
0.5939999999999994,0.001970130035999773,-0.1237668283000646,0.4255241492900663,0.9613525317061618,down,down,down,up,6.656
0.6099999999999994,0.0055247878491400115,-0.2221661133212647,0.4368163986964646,0.9907440050992846,down,down,down,up,6.672
0.625,0.00901087728106198,-0.2324059621281224,0.4473500769106251,1.0184622058624926,down,down,down,up,6.687
0.6559999999999997,0.013121457248328028,-0.132599353782777,0.4690019301775359,1.0762453631777429,down,down,down,up,6.718
0.6719999999999997,0.018590218301454797,-0.3417975658204228,0.48010044552261677,1.1063309311925742,down,down,down,up,6.734
0.6879999999999997,0.02398345751740294,-0.3370774509967586,0.4911120648655456,1.1365933802849109,down,down,down,up,6.75
0.7029999999999994,0.029711245407840536,-0.3818525260291812,0.5013520502962432,1.1651238133447774,down,down,down,up,6.765
0.7189999999999994,0.037568689071221684,-0.4910902289613212,0.5121660195698898,1.195724706912937,down,down,down,up,6.781
0.7349999999999994,0.04726481790898518,-0.6060080523602179,0.5228395602635274,1.2264975005608354,down,down,down,up,6.797
0.75,0.05671783654213236,-0.6302012422097882,0.5327023860577815,1.2555010173544001,down,down,down,up,6.812
