timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction,start_jerks,start_accelerations,start_velocities,start_heights,actual_timestamps
0.0,0.0,0.0,0.0,0.0,up,up,up,down,-0.0590361562064578,0.0013112729265998,-2.4624726546894284,-46.52357377997623,24.25
0.015999999999998238,0.0,0.0,0.0,0.039399452184028405,up,up,up,down,-0.0590361562064578,0.0013112729265998,-2.4624726546894284,-46.52357377997623,24.266
0.03200000000000003,0.0,0.052231948044111,0.0,0.07879874830550904,up,up,up,down,-0.0590361562064578,0.0013112729265998,-2.4624726546894284,-46.52357377997623,24.282
0.0470000000000006,0.0,0.012798921738739505,0.0,0.11573555041610462,up,up,up,down,-0.0590361562064578,0.0013112729265998,-2.4624726546894284,-46.52357377997623,24.297
0.06299999999999883,0.0,0.0521996309699816,0.0,0.15513486820751154,up,up,up,down,-0.0590361562064578,0.0013112729265998,-2.4624726546894284,-46.52357377997623,24.313
0.0779999999999994,0.0,0.0489934343937866,0.0,0.19207184674775846,up,up,up,down,-0.0590361562064578,0.0013112729265998,-2.4624726546894284,-46.52357377997623,24.328
0.0940000000000012,0.0,0.0440144026554007,0.0,0.2314714581737789,up,up,up,down,-0.0590361562064578,0.0013112729265998,-2.4624726546894284,-46.52357377997623,24.344
0.10999999999999943,0.0,0.0443807868883501,0.0,0.2708712972630636,up,up,up,down,-0.0590361562064578,0.0013112729265998,-2.4624726546894284,-46.52357377997623,24.36
0.125,0.0,0.020866060171915703,0.0,0.3078089261693506,up,up,up,down,-0.0590361562064578,0.0013112729265998,-2.4624726546894284,-46.52357377997623,24.375
0.14099999999999824,0.0,0.024124483004100403,0.0,0.34720948612336144,up,up,up,down,-0.0590361562064578,0.0013112729265998,-2.4624726546894284,-46.52357377997623,24.391
0.15700000000000003,0.0,0.0680187770634799,0.0,0.38661057876785065,up,up,up,down,-0.0590361562064578,0.0013112729265998,-2.4624726546894284,-46.52357377997623,24.407
0.1720000000000006,0.0,0.1953610012277969,0.0,0.4235494879187769,up,up,up,down,-0.0590361562064578,0.0013112729265998,-2.4624726546894284,-46.52357377997623,24.422
0.18799999999999883,0.0,0.1256126092356752,0.0,0.46295106234672545,up,up,up,down,-0.0590361562064578,0.0013112729265998,-2.4624726546894284,-46.52357377997623,24.438
0.2029999999999994,0.0,0.1299713666728713,0.0,0.4998898105349454,up,up,up,down,-0.0590361562064578,0.0013112729265998,-2.4624726546894284,-46.52357377997623,24.453
0.2190000000000012,0.0,0.0288417302119294,0.0,0.5392907845255763,up,up,up,down,-0.0590361562064578,0.0013112729265998,-2.4624726546894284,-46.52357377997623,24.469
0.23499999999999943,0.0,0.0739978857605232,0.0,0.5786914854258995,up,up,up,down,-0.0590361562064578,0.0013112729265998,-2.4624726546894284,-46.52357377997623,24.485
0.25,0.0,0.0746060861488918,0.0,0.615629435707838,up,up,up,down,-0.0590361562064578,0.0013112729265998,-2.4624726546894284,-46.52357377997623,24.5
0.26599999999999824,0.0,0.0860836638290736,0.0,0.6550296224972456,up,up,up,down,-0.0590361562064578,0.0013112729265998,-2.4624726546894284,-46.52357377997623,24.516
0.28200000000000003,0.0,0.012590696600825603,0.0,0.694429484902571,up,up,up,down,-0.0590361562064578,0.0013112729265998,-2.4624726546894284,-46.52357377997623,24.532
0.2970000000000006,0.0,0.0101524637971784,0.0,0.731366662387515,up,up,up,down,-0.0590361562064578,0.0013112729265998,-2.4624726546894284,-46.52357377997623,24.547
0.31299999999999883,0.0,0.035794233635146194,0.0,0.7707663504732594,up,up,up,down,-0.0590361562064578,0.0013112729265998,-2.4624726546894284,-46.52357377997623,24.563
0.3279999999999994,0.0,0.1094364526901809,0.0,0.8077037575641484,up,up,up,down,-0.0590361562064578,0.0013112729265998,-2.4624726546894284,-46.52357377997623,24.578
0.3440000000000012,0.0,0.1065589503948562,0.0,0.8471038229467069,up,up,up,down,-0.0590361562064578,0.0013112729265998,-2.4624726546894284,-46.52357377997623,24.594
0.35999999999999943,0.0,0.1126786746334521,0.0,0.8865038606105173,up,up,up,down,-0.0590361562064578,0.0013112729265998,-2.4624726546894284,-46.52357377997623,24.61
0.375,0.0,0.1143025962827886,0.0,0.9234411817530415,up,up,up,down,-0.0590361562064578,0.0013112729265998,-2.4624726546894284,-46.52357377997623,24.625
0.39099999999999824,0.0,0.0530458183634701,0.0,0.962840607619178,up,up,up,down,-0.0590361562064578,0.0013112729265998,-2.4624726546894284,-46.52357377997623,24.641
