timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction
0.0,0.0,-0.3547901292847524,0.0,0.0,up,down,down,down
0.016000000000000014,0.0097264051864379,-0.6079003241523656,0.0010813360087222,5.534370570347755e-05,up,down,down,down
0.03200000000000003,0.019225654202367493,-0.5937030634955981,0.0023164772510632,0.00012921922941539084,up,down,down,down
0.04700000000000015,0.029700693178192294,-0.6983359317216477,0.0036242293256962,0.00021754923277269087,up,down,down,down
0.06300000000000017,0.04192490990960179,-0.764013545713093,0.005200758917629099,0.00033484215635299085,up,down,down,down
0.07799999999999985,0.0539294255433003,-0.8003010422465858,0.006860470902804599,0.0004690760840378908,up,down,down,down
0.09399999999999986,0.0700276751399791,-1.0061405997924258,0.0088556524755015,0.0006414980886979908,up,down,down,down
0.125,0.08583181852214669,-0.5098110768441146,0.0132158038637738,0.001074073383622091,up,down,down,down
0.14100000000000001,0.10385454310810618,-1.1264202866224635,0.0157368195240464,0.0013523873883582909,up,down,down,down
0.15700000000000003,0.1194123330328605,-0.972361870297144,0.0185264793004048,0.001673186796587591,up,down,down,down
0.18800000000000017,0.134650519016434,-0.4915543865668854,0.0244087827436782,0.002429151079936191,up,down,down,down
0.20299999999999985,0.1481410368835867,-0.8993678578102003,0.027470523882207,0.002862020583661891,up,down,down,down
0.21899999999999986,0.1587411087139437,-0.6625044893973081,0.030929105814217896,0.0033759106388669908,up,down,down,down
0.25,0.1681498144014349,-0.3035066350803597,0.037940244359015704,0.004533853288217491,up,down,down,down
0.266,0.17687013245801708,-0.5450198785363898,0.041703928701121905,0.005217699690332291,up,down,down,down
0.28200000000000003,0.1854247719216815,-0.5346649664790255,0.045605812703390106,0.005962870639202091,up,down,down,down
0.29700000000000015,0.19536311536994339,-0.6625562298841167,0.0494025263273561,0.006719207885964291,up,down,down,down
0.31300000000000017,0.20462843271599418,-0.5790823341281776,0.0536059834792742,0.007589968982050991,up,down,down,down
0.32799999999999985,0.21406633125219088,-0.6291932357464599,0.0576869986783142,0.008468441052264492,up,down,down,down
0.34399999999999986,0.22328785521732547,-0.576345247820908,0.06218935693730101,0.00947414491482309,up,down,down,down
0.3599999999999999,0.2338765392017415,-0.6617927490260017,0.0668501968598841,0.01055315436283429,up,down,down,down
0.391,0.24419213585848182,-0.3327611824754924,0.07620459055982699,0.01286097128950509,up,down,down,down
0.40700000000000003,0.2541460686887938,-0.6221208018944985,0.08119482096343579,0.01416685959932489,up,down,down,down
0.43800000000000017,0.2632519618333351,-0.2937384885335908,0.0911588196730382,0.01692880875085559,up,down,down,down
0.45299999999999985,0.2721179773286338,-0.5910676996865886,0.0961148986860316,0.01837713634258019,up,down,down,down
0.46899999999999986,0.28059403031343777,-0.5297533115502513,0.1015401195143988,0.020005069505817288,up,down,down,down
0.4849999999999999,0.2867613082251328,-0.3854548694809386,0.107082486989938,0.02172074337548569,up,down,down,down
0.5,0.294454232028194,-0.5128615868707418,0.1123824080111167,0.02341050479202519,up,down,down,down
0.516,0.3009135899261484,-0.4037098686221482,0.1181488753539821,0.025301448076579688,up,down,down,down
0.5470000000000002,0.30949742484637,-0.2768979006523095,0.1295545753194655,0.02923131928368349,up,down,down,down
0.5630000000000002,0.3179311148687241,-0.5271056263971281,0.1355775284044169,0.031399069131108195,up,down,down,down
0.5779999999999998,0.3255934002376329,-0.5108190245939298,0.1413447667369932,0.03351976104870039,up,down,down,down
0.5939999999999999,0.3330731610514519,-0.4674850508636914,0.14761762399453648,0.03587815319218629,up,down,down,down
0.6099999999999999,0.3411776793031632,-0.5065323907319503,0.1540151554846041,0.038337908445653095,up,down,down,down
0.625,0.3491461680087511,-0.5312325803725271,0.1601333888087222,0.04073779723188469,up,down,down,down
0.657,0.3573462377727595,-0.2562521801252602,0.1734443168356876,0.046168426557462595,up,down,down,down
0.6720000000000002,0.3627378209466095,-0.3594388782566652,0.17978575174536168,0.04886142677585209,up,down,down,down
0.6880000000000002,0.3688467582470843,-0.3818085812796742,0.1866419531461418,0.051839541432617896,up,down,down,down
0.7029999999999998,0.3748706998304172,-0.4015961055555399,0.19316063855100168,0.054731835574377996,up,down,down,down
0.7189999999999999,0.3804617507614694,-0.34944068319076,0.2002068229229674,0.05792546828380339,up,down,down,down
0.75,0.3860712732388017,-0.1809523379784592,0.214032414031481,0.06443664417826268,up,down,down,down
0.766,0.3915538060199495,-0.3426582988217405,0.22125693943278169,0.06796565202361049,up,down,down,down
0.782,0.395392607640849,-0.2399251013062151,0.2285560355092987,0.07161084884078088,up,down,down,down
0.7970000000000002,0.4022044156386926,-0.4541205331895725,0.235478817653174,0.07513488494353099,up,down,down,down
0.8130000000000002,0.4086513742625347,-0.4029349139901269,0.24296918873961448,0.07900916201230698,up,down,down,down
0.8279999999999998,0.4149996978810418,-0.4232215745671506,0.2500873762499699,0.08275086095376039,up,down,down,down
0.8439999999999999,0.4224103716043146,-0.4631671077045536,0.2577901815730833,0.08686057443397849,up,down,down,down
0.8599999999999999,0.4280315654084408,-0.3513246127578858,0.2655972418364161,0.09109436683888819,up,down,down,down
0.875,0.43353688025859327,-0.3670209900101628,0.2729998096481976,0.09517761942905449,up,down,down,down
0.891,0.4381928886422593,-0.2910005239791233,0.28097717256663507,0.09965612830440679,up,down,down,down
0.907,0.4427527136371073,-0.2849890621779979,0.2890282621521007,0.10426286479979038,up,down,down,down
0.9380000000000002,0.4481525910249254,-0.174189593155422,0.3047816236108716,0.11355738575078178,up,down,down,down
0.9529999999999998,0.45239130176864967,-0.2825807162482915,0.312476507276102,0.11823059643646558,up,down,down,down
0.9689999999999999,0.4576023836582213,-0.3256926180982275,0.3207599815267476,0.12334318136452209,up,down,down,down
0.9849999999999999,0.4627382592664127,-0.3209922255119621,0.3291262314373753,0.12858896408586878,up,down,down,down
1.0,0.4677832400575728,-0.3363320527440048,0.337045947151584,0.13362903012931768,up,down,down,down
1.032,0.47210985406950107,-0.1352066878727574,0.35409128619207847,0.1447806118980837,up,down,down,down
1.0629999999999997,0.47615396075215527,-0.1304550542791691,0.3707337045583233,0.1561058669763801,up,down,down,down
1.0780000000000003,0.48009026532578863,-0.262420304908881,0.3788463407231869,0.1617714920200232,up,down,down,down
1.0940000000000003,0.48403426126150967,-0.2464997459825644,0.387562861703116,0.16794945865706729,up,down,down,down
1.1100000000000003,0.48841076103227726,-0.2735312356729744,0.3963459466486969,0.1742674221415155,up,down,down,down
1.141,0.49216444769276896,-0.1210866664674752,0.4134891916204443,0.1869103345063524,up,down,down,down
1.157,0.49686747857404795,-0.2939394300799366,0.4224049717978095,0.19364418083133209,up,down,down,down
1.1719999999999997,0.5020664321014081,-0.3465969018240218,0.4308377805971539,0.20008727617832578,up,down,down,down
1.1879999999999997,0.5071435755490388,-0.317321465476916,0.4399149854255881,0.20709999132414147,up,down,down,down
1.2030000000000003,0.5112918937871793,-0.2765545492093593,0.4484940559148888,0.21380683383822688,up,down,down,down
1.2190000000000003,0.5163664384768278,-0.3171590431030321,0.4577188473402315,0.22110323008190158,up,down,down,down
1.25,0.5213745326699328,-0.1615514255840336,0.4757481616295155,0.2356624364425978,up,down,down,down
1.266,0.5248299476391995,-0.2159634355791693,0.4851213222392192,0.24339608533118137,up,down,down,down
1.282,0.5298605858783976,-0.3144148899498764,0.4945623712745906,0.2512802478969256,up,down,down,down
1.2969999999999997,0.5338816148334313,-0.2680685970022561,0.5034812422492072,0.2588093497023855,up,down,down,down
1.3129999999999997,0.5378457023914756,-0.2477554723777639,0.5130585855542361,0.2669883613424467,up,down,down,down
1.3280000000000003,0.5420838370277377,-0.2825423090841295,0.5220988615691583,0.27479581689990407,up,down,down,down
1.3600000000000003,0.5462348652458715,-0.1297196318166825,0.5415190103399973,0.291907088885718,up,down,down,down
1.375,0.5488717204212445,-0.1757903450248732,0.5506731142017791,0.3001423045238127,up,down,down,down
1.391,0.5525895077774461,-0.2323617097625961,0.5604883287945993,0.3090782890854174,up,down,down,down
1.407,0.5540385951242062,-0.0905679591725049,0.5703448783850432,0.3181716477604883,up,down,down,down
1.4219999999999997,0.5571593415798137,-0.208049763707175,0.5796196673796019,0.3268401565577545,up,down,down,down
1.4379999999999997,0.560773955804077,-0.225913389016452,0.5895666585259037,0.33624034018263227,up,down,down,down
1.4530000000000003,0.564306393771492,-0.2354958644943305,0.5989455656169995,0.345197956567736,up,down,down,down
1.4690000000000003,0.5666011501033594,-0.1434222707417108,0.608996350735229,0.3549081849161876,up,down,down,down
1.5,0.5687929641272405,-0.0707036781897111,0.6285392887423124,0.3741804550497545,up,down,down,down
1.516,0.5709046461497742,-0.1319801264083596,0.6386603943917591,0.38436474553246086,up,down,down,down
1.532,0.5719486417160233,-0.0652497228905701,0.6488067454619162,0.394711175668924,up,down,down,down
1.5469999999999997,0.5727866491224205,-0.055867160426479,0.658333064612483,0.40455849894851337,up,down,down,down
1.5629999999999997,0.5749429390638046,-0.1347681213365036,0.6685184260852034,0.4152200038917286,up,down,down,down
1.5940000000000003,0.57767079668589,-0.0879954071640465,0.6883282682258334,0.4363415953752153,up,down,down,down
1.6100000000000003,0.5802828595966467,-0.1632539319222913,0.6985954222433243,0.44748367791660226,up,down,down,down
1.625,0.5828622218559882,-0.1719574839561051,0.7082598148234975,0.45807886689863486,up,down,down,down
1.641,0.5841752012724655,-0.082061213529827,0.7185996389757559,0.4695404355466626,up,down,down,down
1.657,0.5862537930327374,-0.1299119850169948,0.7289665956974282,0.4811676584416817,up,down,down,down
1.6719999999999997,0.5883115947094062,-0.1371867784445897,0.7387166405747727,0.49221905741775457,up,down,down,down
1.6879999999999997,0.5911088737763297,-0.1748299416827191,0.7491555290898892,0.5041687277927056,up,down,down,down
1.7030000000000003,0.5921621793425391,-0.0702203710806251,0.7589708664575598,0.5155234504633435,up,down,down,down
1.7350000000000003,0.594802974683823,-0.0825248544151224,0.7799693584564429,0.5402398800972349,up,down,down,down
1.75,0.5961908841831356,-0.0925272999541723,0.7898426168672236,0.5520572446161938,up,down,down,down
1.766,0.5972993675460749,-0.0692802101837086,0.8003940636482879,0.5648258310779516,up,down,down,down
1.7969999999999997,0.5981883762297713,-0.0286776994740759,0.8208684529133227,0.5900458678063216,up,down,down,down
1.8129999999999997,0.5994109065628894,-0.0764081458198839,0.8314527719428946,0.6033111306228051,up,down,down,down
1.8280000000000003,0.6005975421804006,-0.0791090411674103,0.8413936397777484,0.615901253414742,up,down,down,down
1.8440000000000003,0.6002232998502031,0.0233901456373475,0.8520037312812239,0.6294951254008475,up,down,down,down
1.8600000000000003,0.6028261569674473,-0.1626785698277676,0.8626316517029957,0.643258901482355,up,down,down,down
1.875,0.6039272942844889,-0.0734091544694371,0.8726231070566638,0.6563170868770838,up,down,down,down
1.891,0.6049971417962539,-0.0668654694853109,0.8832980273125404,0.6704111489696711,up,down,down,down
1.907,0.6070745673202627,-0.12983909525055,0.8939981257527031,0.6846762112118268,up,down,down,down
1.9379999999999997,0.6089932447963253,-0.0618928218084738,0.9147915060770194,0.7128029182268525,up,down,down,down
1.9530000000000003,0.6117765224118212,-0.1855518410330533,0.9248880838003595,0.726644289854965,up,down,down,down
1.9850000000000003,0.6126530558391572,-0.0273916696042486,0.9464860065868365,0.7566796613364275,up,down,down,down
2.0,0.6135352990070011,-0.0588162111895952,0.956623223717461,0.770996755267741,up,down,down,down
2.016,0.6140636923802418,-0.0330245858275457,0.9674475404157898,0.7864360143984408,up,down,down,down
2.032,0.616593392391966,-0.1581062507327589,0.9782963218611981,0.8020486583142904,up,down,down,down
2.0469999999999997,0.6190951553960495,-0.1667842002722407,0.9885047904388866,0.8168434413605723,up,down,down,down
2.0629999999999997,0.6188241367982616,0.0169386623617428,0.9994116695436718,0.8327934660580665,up,down,down,down
2.0940000000000003,0.6193963535455147,-0.018458604750098,1.02054841638051,0.8641933151115572,up,down,down,down
2.1100000000000003,0.6199710374874279,-0.0359177463695736,1.0314668802760043,0.880656130502443,up,down,down,down
2.125,0.6220109524567636,-0.1359943312890532,1.0417225496698643,0.8962488259310682,up,down,down,down
2.141,0.6241943159605796,-0.1364602189884988,1.0526957165844337,0.9130508650787365,up,down,down,down
2.157,0.6238579171375278,0.021024926440738,1.0636836592164491,0.9300285931027771,up,down,down,down
