timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction,actual_timestamps
0.0,0.0,0.0069389191023061,0.0,0.0,up,down,down,down,2.688
0.01499999999999968,0.000740345362626,-0.0493563575084021,0.0,0.0,up,down,down,down,2.703
0.030999999999999694,0.0014526863112002,-0.0445213092858942,0.0,0.0,up,down,down,down,2.719
0.04699999999999971,0.0021778770792638,-0.0453244230039783,0.0,0.0,up,down,down,down,2.735
0.06199999999999983,0.0026865284938234002,-0.0339100943039717,0.0,0.0,up,down,down,down,2.75
0.07799999999999985,0.0031852063512348,-0.0311673660882138,0.0,0.0,up,down,down,down,2.766
0.09299999999999997,0.0042096398719166,-0.0682955680454468,0.0,0.0,up,down,down,down,2.781
0.10899999999999999,0.0038239392305249,0.0241062900869781,0.0,0.0,up,down,down,down,2.797
0.125,0.0034635417607179,0.0225248418629364,0.0,0.0,up,down,down,down,2.813
0.13999999999999968,0.0032378011185424,0.0150493761450342,0.0,0.0,up,down,down,down,2.828
0.1559999999999997,0.0030164867634691,0.0138321471920832,0.0,0.0,up,down,down,down,2.844
0.1719999999999997,0.0027892706625908,0.0142010063048925,0.0,0.0,up,down,down,down,2.86
0.18699999999999983,0.0025580717237704,0.0154132625880264,0.0,0.0,up,down,down,down,2.875
0.20299999999999985,0.0030463137085304,-0.0305151240475032,0.0,0.0,up,down,down,down,2.891
0.21799999999999997,0.0030072991674855,0.0026009694029956,0.0,0.0,up,down,down,down,2.906
0.23399999999999999,0.0029690496174427,0.0023905968776771,0.0,0.0,up,down,down,down,2.922
0.25,0.0029761715403944997,-0.000445120184489,0.0,0.0,up,down,down,down,2.938
0.2649999999999997,0.0031960449122879,-0.0146582247928964,0.0,0.0,up,down,down,down,2.953
0.2809999999999997,0.003553493418197,-0.0223405316193136,0.0,0.0,up,down,down,down,2.969
0.2969999999999997,0.0038809901469354998,-0.0204685455461594,0.0,0.0,up,down,down,down,2.985
0.31199999999999983,0.0046682200539524005,-0.0524819938011229,0.0,0.0,up,down,down,down,3.0
0.32799999999999985,0.0054400140804399,-0.0482371266554703,0.0,0.0,up,down,down,down,3.016
0.34299999999999997,0.0055215087163417,-0.005432975726786,6.221726796314976e-05,4.6662950972362714e-07,up,down,down,down,3.031
0.359,0.00555562684465,-0.0021323830192709,0.0,9.643676534288256e-07,up,down,down,down,3.047
0.375,0.0050771951831246,0.0299019788453369,0.0,9.643676534288256e-07,up,down,down,down,3.063
0.3899999999999997,0.0049074784856911,0.0113144464955659,0.0,9.643676534288256e-07,up,down,down,down,3.078
0.4059999999999997,0.0047263624837849,0.011319750119143,0.0,9.643676534288256e-07,up,down,down,down,3.094
