timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction,actual_timestamps
0.0,0.0,-0.0378223055017598,0.0,0.0,down,up,up,down,32.079
0.015000000000000568,0.00042018844624540017,0.028012563083023,4.5691990447238595e-05,0.05857358235542165,down,up,up,down,32.094
0.030999999999998806,0.0004960572110040001,-0.0572653535780905,9.83985712799118e-05,0.12105285738975624,down,up,up,down,32.11
0.045999999999999375,0.0002321071398351999,0.0485442900559463,0.00014922160060804046,0.17962795420652355,down,up,up,down,32.125
0.06199999999999761,0.0009573137345136001,0.0453254121674012,0.00019180586432732127,0.24210880473607688,down,up,up,down,32.141
0.09299999999999642,0.0017250071305597,0.0247643030982622,0.00025117292542731207,0.36316703288264307,down,up,up,down,32.172
0.10900000000000176,0.0023919312841336002,0.0416827595983576,0.00027033704882395426,0.42564932727232474,down,up,up,down,32.188
0.125,0.0032113683043437126,0.0512148137631397,0.000277610282830576,0.4881318331608071,down,up,up,down,32.204
0.14000000000000057,0.0018485641271049,-0.0908536118159222,0.0002885041933882171,0.5467093186848615,down,up,up,down,32.219
0.1559999999999988,0.0004995267216401002,-0.0843148378415574,0.0003218190973126589,0.609192323581027,down,up,up,down,32.235
0.1869999999999976,0.0005333501482649001,0.0010910782782205,0.00040675254033839536,0.7302549784167383,down,up,up,down,32.266
0.20299999999999585,0.0011014563430738,-0.1021754057086822,0.0004633970206104898,0.7927400619230838,down,up,up,down,32.282
0.21799999999999642,0.0016476291601695003,-0.0364115211397106,0.0005328585656791951,0.8513207735054493,down,up,up,down,32.297
0.23400000000000176,0.0021837621428044997,-0.033508311414676,0.0006156093268172569,0.9138080835584645,down,up,up,down,32.313
0.25,0.0030567681720051,-0.0545628768250432,0.0007096332000502414,0.9762968078085237,down,up,up,down,32.329
0.26500000000000057,0.0030957729223502,-0.0026003166896751,0.0008046206620520024,1.0348814043779697,down,up,up,down,32.344
0.2809999999999988,0.0031490070556526003,-0.0033271333313992,0.0009066785325901883,1.097373217081369,down,up,up,down,32.36
0.2959999999999994,0.0038684833058013996,-0.0479650833432506,0.0010081531140953004,1.1559608179842087,down,up,up,down,32.375
0.3119999999999976,0.0043278467166594,-0.0287102131786319,0.001125823384989566,1.2184560121060457,down,up,up,down,32.391
0.32799999999999585,0.0048055523374941,-0.0298566013021727,0.001250990208137459,1.2809531489246382,down,up,up,down,32.407
0.35900000000000176,0.0043211098207738,0.0156271779587166,0.0014933965060990317,1.4020470488940617,down,up,up,down,32.438
0.375,0.0040281947313794,0.0183071930871545,0.0016122905732305348,1.4645500167005423,down,up,up,down,32.454
0.39000000000000057,0.0037440368538757002,0.0189438585002451,0.0017194257139143687,1.523148244238186,down,up,up,down,32.469
0.4059999999999988,0.0027799972949899996,0.0602524724303621,0.0018237176178192982,1.585654711694687,down,up,up,down,32.485
0.4209999999999994,0.0024517767885364004,0.0218813670969089,0.0019117993272401712,1.6442559677372657,down,up,up,down,32.5
0.4369999999999976,0.0020993002375551,0.0220297844363306,0.0020003075741632514,1.706765386902319,down,up,up,down,32.516
0.45299999999999585,0.0018298208322811002,0.0168424628296267,0.0020838401734359913,1.7692761823941225,down,up,up,down,32.532
0.4679999999999964,0.0007056144378392,0.0749470929627894,0.002151699341756519,1.8278811886059856,down,up,up,down,32.547
0.48400000000000176,0.0004250721130478999,0.0706679094304204,0.0022060433110686617,1.8903941728570857,down,up,up,down,32.563
0.5,0.0008751358571466002,0.0281289840061735,0.002247741278021742,1.9529079254436255,down,up,up,down,32.579
0.5150000000000006,0.0014131977596428,0.0358707934997431,0.00227942217969046,2.0115151188350495,down,up,up,down,32.594
0.5309999999999988,0.0022322986939312,0.0511938083930297,0.0023023578387761923,2.0740298953850385,down,up,up,down,32.61
