timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction,actual_timestamps
0.0,0.0,-0.0701119022324869,0.0,0.0,up,up,up,down,20.219
0.015999999999998238,0.0012926210208413,0.080788813802588,5.08476180764994e-05,0.04725093317366458,up,up,up,down,20.235
0.030999999999998806,0.0005134636725560998,-0.0519438232190082,0.00010236823756670788,0.09154791526219697,up,up,up,down,20.25
0.046999999999997044,0.0003193215676037999,-0.0121338815595186,0.00014953716939825057,0.13879723997354887,up,up,up,down,20.266
0.0779999999999994,8.429163167280023e-05,-0.0075816108364849,0.00023427480818671853,0.23034076204996268,up,up,up,down,20.297
0.09399999999999764,0.00012289915758320006,-0.0129494243285025,0.0002744725978898188,0.2775880320253208,up,up,up,down,20.313
0.10899999999999821,0.0032264876789724,-0.2069059014259425,0.0002873271809060718,0.32188194973443274,up,up,up,down,20.328
0.125,0.0062108065447716,-0.1865199291124288,0.0002523354770258557,0.3691289723877844,up,up,up,down,20.344
0.14099999999999824,0.0060311131705076005,0.0112308358914971,0.00019490676921307681,0.41637673440442313,up,up,up,down,20.36
0.1559999999999988,0.0059615511931116,0.0046374651597364,0.00014293677077636957,0.4606723317853252,up,up,up,down,20.375
0.17199999999999704,0.0059176131694406,0.0027461264794362,8.841010578564124e-05,0.507921820964917,up,up,up,down,20.391
0.18799999999999883,0.0072067279975999,-0.0805696767599471,2.3922026358924597e-05,0.5551722622624808,up,up,up,down,20.407
0.2029999999999994,0.0060051235335068995,0.0801069642728642,3.719187583417494e-05,0.5994704929938024,up,up,up,down,20.422
0.21899999999999764,0.007719757662332599,-0.1071646330516158,0.00010648427549098116,0.6467229823576233,up,up,up,down,20.438
0.2339999999999982,0.0094175187402142,-0.1131840718587734,0.00019703886421984507,0.6910233899886222,up,up,up,down,20.453
0.25,0.0089239967500471,0.0308451243854445,0.0003032643382323563,0.7382787323688618,up,up,up,down,20.469
0.2809999999999988,0.0074631146019896,0.047125230582502,0.00047878292998904115,0.8298403252635751,up,up,up,down,20.5
0.29699999999999704,0.0096504618000138,-0.1367091998765319,0.0005751848912951552,0.8771000969607528,up,up,up,down,20.516
0.31299999999999883,0.0096333661794396,0.0010684762858924,0.000688948865221306,0.9243615499854201,up,up,up,down,20.532
0.3279999999999994,0.0096099187923232,0.0015631591410898,0.0007952985182191341,0.9686708130482486,up,up,up,down,20.547
0.34399999999999764,0.0094594298616498,0.009405558167087,0.0009073466575411082,1.0159357741642623,up,up,up,down,20.563
0.3589999999999982,0.0100808925775729,-0.0414308477282061,0.0010159240915452727,1.060248329902329,up,up,up,down,20.578
0.39099999999999824,0.0102186826385092,-0.0043059394042588,0.001259703995182715,1.154787419860952,up,up,up,down,20.61
0.4059999999999988,0.0092355993748504,0.0655388842439183,0.0013676361259928882,1.199105256119303,up,up,up,down,20.625
0.42199999999999704,0.011463164875355,-0.1392228437815543,0.001492719590084235,1.2463794789196356,up,up,up,down,20.641
0.43799999999999883,0.013674453495793699,-0.1382055387773984,0.001653313887143959,1.293655987142074,up,up,up,down,20.657
0.46899999999999764,0.0133286755569556,0.0111541270592925,0.0019933807532614978,1.3852619820710572,up,up,up,down,20.688
0.4839999999999982,0.013384895966339499,-0.0037480272922606,0.0021557575553958763,1.4295912318158202,up,up,up,down,20.703
0.5,0.013516221471270599,-0.0082078440581936,0.0023304598449871428,1.4768784615096422,up,up,up,down,20.719
0.5159999999999982,0.0121056974639479,0.0881577504576833,0.002494928546559194,1.524168404571384,up,up,up,down,20.735
0.546999999999997,0.010623702451399,0.0478062907273845,0.0027687526110469207,1.6157994627913865,up,up,up,down,20.766
0.5629999999999988,0.0091808230834224,0.0901799604985275,0.002886682165415877,1.6630960462242186,up,up,up,down,20.782
0.5779999999999994,0.008642176562553,0.0359097680579609,0.0029823796784702594,1.707438195395497,up,up,up,down,20.797
0.5939999999999976,0.0079580203169732,0.0427597653487368,0.0030746746035972272,1.75473799178436,up,up,up,down,20.813
0.6089999999999982,0.0078513789090592,0.00710942719427,0.003155270113501807,1.7990828475771892,up,up,up,down,20.828
0.625,0.0076680012651911995,0.0114611027417486,0.0032389185049859215,1.846385341040758,up,up,up,down,20.844
0.6409999999999982,0.007524510469631001,0.0089681747225133,0.0033199519489541807,1.893689151958995,up,up,up,down,20.86
0.6559999999999988,0.0067902795789062005,0.0489487260483164,0.0033893378900282656,1.9380376028402395,up,up,up,down,20.875
0.671999999999997,0.0072839696080943,-0.0308556268242588,0.003461425233614701,1.9853437488998367,up,up,up,down,20.891
0.6879999999999988,0.0069552558679663,0.0205446087579973,0.003534832387513287,2.0326510589154267,up,up,up,down,20.907
0.7029999999999994,0.0066589798930233,0.019751731662864,0.003598964171430463,2.0770026935970733,up,up,up,down,20.922
0.7189999999999976,0.0048927452033353,0.110389668105516,0.0036508713222915823,2.124312032235629,up,up,up,down,20.938
0.7339999999999982,0.0059477353610083005,-0.0703326771782023,0.0036941999422337446,2.168665251477563,up,up,up,down,20.953
0.75,0.0069814778203713,-0.0646089037101765,0.0037571269977751953,2.215976202047699,up,up,up,down,20.969
0.7659999999999982,0.0075660645073617,-0.0365366679369079,0.003833000686487509,2.2632882630237816,up,up,up,down,20.985
0.796999999999997,0.008868522798675,-0.0420147835907518,0.004009255155530855,2.354959289151388,up,up,up,down,21.016
