timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction,actual_timestamps
0.0,0.0,-0.0350534847440776,0.0,0.0,up,down,down,down,2.218
0.016000000000000014,0.0005185043601673852,-0.0324065225104641,0.0,0.0,up,down,down,down,2.234
0.03200000000000003,0.0010685159259403,0.0991887678817304,0.0,0.0,up,down,down,down,2.25
0.04700000000000015,0.0006326713250928001,-0.0290563067231628,0.0,0.0,up,down,down,down,2.265
0.06300000000000017,0.0002352894073727,-0.024836369857506,0.0,0.0,up,down,down,down,2.281
0.07900000000000018,0.0005121522420860755,-0.0467151030911771,0.0,0.0,up,down,down,down,2.297
0.09399999999999986,0.0001364768095975,0.0432419367789084,0.0,0.0,up,down,down,down,2.312
0.125,0.0006591126020687001,0.0168592191119756,0.0,0.0,up,down,down,down,2.343
0.14100000000000001,0.00019845275689969998,-0.0535978349355259,0.0,0.0,up,down,down,down,2.359
0.15700000000000003,0.00030165808701279996,-0.0064503331320686,0.0,0.0,up,down,down,down,2.375
0.17200000000000015,0.0004084445046324,-0.0071190945079753,0.0,0.0,up,down,down,down,2.39
0.18800000000000017,0.0006062159450923173,-0.0123607150287474,0.0,0.0,up,down,down,down,2.406
0.20400000000000018,0.0009362532786683999,-0.0206273333485107,0.0,0.0,up,down,down,down,2.422
0.21899999999999986,0.0012833642962295,-0.0231407345040684,0.0,0.0,up,down,down,down,2.437
0.23499999999999988,0.0020621251769909,-0.0486725550475907,0.0,0.0,up,down,down,down,2.453
0.25,0.0020326665239913,0.0019639101999757,0.0,0.0,up,down,down,down,2.468
0.266,0.0020156350424364,0.0010644675971782,0.0,0.0,up,down,down,down,2.484
0.28200000000000003,0.0023153498440215,-0.0187321750990676,0.0,0.0,up,down,down,down,2.5
0.29700000000000015,0.0022522898191645,0.0042040016571338,0.0,0.0,up,down,down,down,2.515
0.31300000000000017,0.0008158668211935999,0.089776437373179,0.0,0.0,up,down,down,down,2.531
0.3290000000000002,0.000600038270445,0.0884940682274181,0.0,0.0,up,down,down,down,2.547
0.3599999999999999,0.0006961755790068776,-0.0418133499823193,0.0,0.0,up,down,down,down,2.578
0.375,0.00035399613136989996,0.0228119631758022,0.0,0.0,up,down,down,down,2.593
0.391,1.4744954633299947e-05,0.0212031985460381,0.0,0.0,up,down,down,down,2.609
0.40700000000000003,0.00103151775121,-0.0635482997860536,0.0,0.0,up,down,down,down,2.625
0.42200000000000015,0.0007663985573298,0.0176746129253519,0.0,0.0,up,down,down,down,2.64
0.43800000000000017,0.0005213426178957844,0.0153159962146265,0.0,0.0,up,down,down,down,2.656
0.4540000000000002,3.335311234659998e-05,0.0346684831401544,0.0,0.0,up,down,down,down,2.672
0.46899999999999986,0.0005807543048774999,0.0364934128353892,0.0,0.0,up,down,down,down,2.687
0.4849999999999999,0.0010755724729012,0.0309261355014855,0.0,0.0,up,down,down,down,2.703
