timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction,actual_timestamps
0.0,0.0,-0.0741219582780625,0.0,0.0,up,down,down,up,20.218
0.01600000000000179,0.0008236904957658999,-0.051480655985364,8.692066799076414e-05,0.05937415936553947,up,down,down,up,20.234
0.03200000000000003,0.0016312301974962997,-0.0504712313581567,0.00018689117756132134,0.11874682360164712,up,down,down,up,20.25
0.0470000000000006,0.0024783138654135995,-0.056472244527818,0.00029302320555624206,0.17440715055397504,up,down,down,up,20.265
0.06299999999999883,0.0033385825138534005,-0.0537667905274933,0.00041988952061444706,0.23377630198303478,up,down,down,up,20.281
0.0779999999999994,0.0013985197379735,0.1293375183919871,0.0005307282350264231,0.2894330986600693,up,down,down,up,20.296
0.0940000000000012,0.0004993650457728004,0.1186177989841308,0.0006182526165883218,0.34879876154413836,up,down,down,up,20.312
0.10999999999999943,0.0023600364023864,0.1162919597883633,0.0006757085490272097,0.4081632645856885,up,down,down,up,20.328
0.125,0.0032030589051094,0.0562015001815275,0.0007092957817445011,0.46381680336340736,up,down,down,up,20.343
0.1410000000000018,0.0040295515548384,0.051655790608057,0.0007317660420893546,0.5231801295997087,up,down,down,up,20.359
0.15700000000000003,0.0054811833233188,0.0907269855300418,0.0007360113070884466,0.5825432421117824,up,down,down,up,20.375
0.1720000000000006,0.0069043517237901,0.0948778933647495,0.0007184302417582167,0.6381962601103695,up,down,down,up,20.39
0.18799999999999883,0.0070408101532937,0.0085286518439762,0.0006872000907658382,0.6975598697985887,up,down,down,up,20.406
0.2029999999999994,0.0086568990410995,0.1077392591870522,0.0006447777193305804,0.7532138062752054,up,down,down,up,20.421
0.2190000000000012,0.010239327051611,0.0989017506569545,0.0005739390546133372,0.812578911271892,up,down,down,up,20.437
0.23499999999999943,0.0093172987023191,-0.0576267718307496,0.0004978171926062203,0.871945191952797,up,down,down,up,20.453
0.25,0.0084646423199146,-0.0568437588269647,0.00043976308246218565,0.9276020864109356,up,down,down,up,20.468
0.2660000000000018,0.0087853384441451,0.0200435077644089,0.0003820943803742871,0.9869703662821152,up,down,down,up,20.484
0.28200000000000003,0.0090997464090758,0.0196504978081679,0.0003193448455731662,1.046339609499178,up,down,down,up,20.5
0.2970000000000006,0.009985886687019201,0.0590760185295594,0.0002515130448754732,1.101999254375201,up,down,down,up,20.515
0.31299999999999883,0.0108607395810089,0.054678305874362,0.00016507117875530497,1.1613707764322854,up,down,down,up,20.531
0.3279999999999994,0.0113034860810987,0.0295164333393186,7.414993381305024e-05,1.2170329085841445,up,down,down,up,20.546
0.3440000000000012,0.012106430150229299,0.050184004320658,3.279825201252251e-05,1.2764074325015784,up,down,down,up,20.562
0.35999999999999943,0.012066738191967,-0.0024807473913981,0.000145852454726203,1.3357837164381081,up,down,down,up,20.578
0.375,0.011986940155770301,-0.0053198690797745,0.00025094459481200815,1.391450618726175,up,down,down,up,20.593
0.3910000000000018,0.0113227004976259,-0.0415149786340227,0.000357090576013519,1.4508303377384237,up,down,down,up,20.609
0.40700000000000003,0.0111885090853629,-0.0083869632664388,0.000456849108653401,1.5102117039867764,up,down,down,up,20.625
0.4220000000000006,0.0110596894053696,-0.0085879786662224,0.0005484001498108348,1.5658831696664137,up,down,down,up,20.64
0.43799999999999883,0.0113059159073056,0.0153891563710057,0.0006469938482878135,1.6252675875492741,up,down,down,up,20.656
0.4529999999999994,0.011504008594496101,0.0132061791460334,0.0007427578345287067,1.680941936997094,up,down,down,up,20.671
0.4690000000000012,0.0116981795710788,0.0121356860364172,0.0008480441958287344,1.7403295181442218,up,down,down,up,20.687
0.48499999999999943,0.011892930378690901,0.0121719254757581,0.0009564419314016526,1.799718808764112,up,down,down,up,20.703
0.5,0.0115797254287368,-0.0208803299969409,0.0010571764024347452,1.855397837211818,up,down,down,up,20.718
0.5160000000000018,0.011585806109078299,0.0003800425213417,0.001162169510712463,1.9147904467100076,up,down,down,up,20.734
0.532,0.0116257880120791,0.0024988689375507,0.0012675311196574945,1.9741847390459242,up,down,down,up,20.75
0.5470000000000006,0.011805410502615701,0.0119748327024396,0.0013679546609957072,2.02986843149948,up,down,down,up,20.765
0.5629999999999988,0.0132855970903253,0.0925116617318635,0.0014883515777142087,2.0892661366802585,up,down,down,up,20.781
0.5779999999999994,0.0147651785034597,0.098638760875617,0.0016234219471447098,2.144953401291893,up,down,down,up,20.796
0.5940000000000012,0.0133480043983276,-0.0885733815707457,0.0017679962663343929,2.204355387368487,up,down,down,up,20.812
