timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction,start_jerks,start_accelerations,start_velocities,start_heights,actual_timestamps
0.0,0.0,0.0,0.0,0.0,up,up,up,up,-0.0690913058108976,0.0002282078209336,0.0,-5.590770746440941e-05,2.391
0.016000000000000014,0.0,0.0968953713477159,0.0,0.0,up,up,up,up,-0.0690913058108976,0.0002282078209336,0.0,-5.590770746440941e-05,2.407
0.03100000000000014,0.0,0.020396090533118708,0.0,0.0,up,up,up,up,-0.0690913058108976,0.0002282078209336,0.0,-5.590770746440941e-05,2.422
0.04700000000000015,0.0,0.025372104472620706,0.0,0.0,up,up,up,up,-0.0690913058108976,0.0002282078209336,0.0,-5.590770746440941e-05,2.438
0.06300000000000017,0.0,0.036876874824121005,0.0,0.0,up,up,up,up,-0.0690913058108976,0.0002282078209336,0.0,-5.590770746440941e-05,2.454
0.07799999999999985,0.0,0.09100934652294511,0.0,0.0,up,up,up,up,-0.0690913058108976,0.0002282078209336,0.0,-5.590770746440941e-05,2.469
0.09399999999999986,0.0,0.1161958528921312,0.0,0.0,up,up,up,up,-0.0690913058108976,0.0002282078209336,0.0,-5.590770746440941e-05,2.485
0.10899999999999999,0.0,0.11634940640956551,0.0,0.0,up,up,up,up,-0.0690913058108976,0.0002282078209336,0.0,-5.590770746440941e-05,2.5
0.125,0.0,0.1280569244803684,0.0,0.0,up,up,up,up,-0.0690913058108976,0.0002282078209336,0.0,-5.590770746440941e-05,2.516
0.14100000000000001,0.0,0.08962486583286,0.0,0.0,up,up,up,up,-0.0690913058108976,0.0002282078209336,0.0,-5.590770746440941e-05,2.532
0.15600000000000014,0.0,0.0925846686312011,0.0,0.0,up,up,up,up,-0.0690913058108976,0.0002282078209336,0.0,-5.590770746440941e-05,2.547
0.17200000000000015,0.0,0.1014436320586618,0.0,0.0,up,up,up,up,-0.0690913058108976,0.0002282078209336,0.0,-5.590770746440941e-05,2.563
