timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction
0.0,0.0,-0.7954018982572515,0.0,0.0,up,down,down,down
0.016000000000000014,0.012122585493111598,-0.757661593319469,0.0009965631237526,2.81135220015008e-05,up,down,down,down
0.031000000000000583,0.020194048030436604,-0.5380975024883161,0.002082296412499,7.008717197160008e-05,up,down,down,down
0.0470000000000006,0.0281072465964414,-0.4945749103753001,0.0033682892093217,0.0001338328739575942,up,down,down,down
0.06300000000000061,0.037208656384042,-0.5688381117250335,0.0047903988729732,0.0002192433956273998,up,down,down,down
0.07800000000000029,0.0460929503891024,-0.5922862670040401,0.006258519461091501,0.00032099248658109397,up,down,down,down
0.0940000000000003,0.050190256412594905,-0.256081626468285,0.0079283675553128,0.000454628599723797,up,down,down,down
0.11000000000000032,0.0535407806995121,-0.2094077679323234,0.0096577982920173,0.0006154589435137942,up,down,down,down
0.125,0.056788026358518096,-0.2164830439337396,0.0113286228822722,0.0007917393057691943,up,down,down,down
0.14100000000000001,0.0579005926090428,-0.0695353906577933,0.0131457142738204,0.0010076750200293944,up,down,down,down
0.15600000000000058,0.0582910948453446,-0.026033482420117,0.0148605104670481,0.001236603909034198,up,down,down,down
0.1720000000000006,0.058296522926426106,-0.000339255067594,0.016692793849029903,0.001509171360574199,up,down,down,down
0.1880000000000006,0.0582771587613085,0.0012102603198504,0.0185249657423395,0.0018110544543165977,up,down,down,down
0.2030000000000003,0.0609699338223937,-0.1795183374056857,0.0202626774740369,0.0021208439818877003,up,down,down,down
0.2190000000000003,0.064284190520457,-0.2071410436289553,0.022164292908587402,0.0024804007619601,up,down,down,down
0.23500000000000032,0.0675227565880175,-0.2024103792225283,0.0241183309252629,0.0028708027696423,up,down,down,down
0.25,0.0720202938681549,-0.2998358186758373,0.026008262341003903,0.003265634422587496,up,down,down,down
0.266,0.07894105834338741,-0.4325477797020301,0.0281155355985039,0.003718765823115096,up,down,down,down
0.2810000000000006,0.08572612155439971,-0.452337547400799,0.030193897985057103,0.004174968778439994,up,down,down,down
0.2970000000000006,0.09489593679270669,-0.5731134523941911,0.0325384568916416,0.004696968634464997,up,down,down,down
0.3130000000000006,0.10529709515606109,-0.650072397709644,0.0350395835870394,0.005257733975305899,up,down,down,down
0.3280000000000003,0.1172420368427006,-0.7963294457759843,0.0375519856143498,0.005821052947764499,up,down,down,down
0.3440000000000003,0.1289834503512673,-0.7338383442854195,0.0404213719517092,0.0064649808253045005,up,down,down,down
0.3600000000000003,0.1404946400655476,-0.7194493571425202,0.0434767791148514,0.007156307050848396,up,down,down,down
0.375,0.1524935869387445,-0.799929791546478,0.0465175493547033,0.007850146717818196,up,down,down,down
0.391,0.1652210907155123,-0.7954689860479862,0.049958849215745,0.0086420989233933,up,down,down,down
0.4060000000000006,0.176480697086296,-0.7506404247188858,0.0533649711615784,0.0094359097796715,up,down,down,down
0.4220000000000006,0.1858825136837102,-0.5876135373383823,0.0571634592875462,0.010340278240275898,up,down,down,down
0.4380000000000006,0.1950994049563626,-0.5760557045407783,0.0611108970764744,0.011306614108199498,up,down,down,down
0.4530000000000003,0.202042328911011,-0.4628615969765665,0.0649328186177994,0.012270824179354795,up,down,down,down
0.4690000000000003,0.20884911710184192,-0.4254242619269318,0.0691195326257099,0.013363384006314295,up,down,down,down
0.4850000000000003,0.21516131085404852,-0.3945121095129119,0.07341119848916469,0.014523770872244698,up,down,down,down
0.5,0.2213356595021381,-0.4116232432059843,0.07752828430415569,0.0156746991966428,up,down,down,down
0.516,0.22738894249046213,-0.3783301867702479,0.0820176635599042,0.016971207796566697,up,down,down,down
0.5310000000000006,0.2355211779851132,-0.5421490329767222,0.0863328480007909,0.018252718836720194,up,down,down,down
0.5470000000000006,0.2432921136774376,-0.485683480770271,0.091062936773899,0.019692026131929198,up,down,down,down
0.5630000000000006,0.25007592127143863,-0.4239879746250615,0.0959094634932977,0.0212079463510782,up,down,down,down
0.5780000000000003,0.25672671303026295,-0.4433861172549645,0.1005538417878801,0.022700303344135198,up,down,down,down
0.5940000000000003,0.26296311385857685,-0.3897750517696249,0.1056109428427985,0.0243697626381921,up,down,down,down
0.6100000000000003,0.27116696198991985,-0.5127405082089305,0.1107835658893941,0.026121059725061097,up,down,down,down
0.625,0.27920995035398033,-0.5361992242707099,0.115754751269293,0.02783897930719939,up,down,down,down
0.641,0.28824246099412865,-0.5645319150092692,0.12119395299988549,0.029754709958364295,up,down,down,down
