timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction,actual_timestamps
0.0,0.0,-0.1126825346483282,0.0,0.0,up,down,down,up,15.344
0.016000000000000014,0.0016160101286643996,-0.1010006330415257,0.00017430413203234352,0.03860488475007884,up,down,down,up,15.36
0.031000000000000583,0.0018248235580404,-0.0139208952917371,0.00032402807912745857,0.07479939441387273,up,down,down,up,15.375
0.0470000000000006,0.0020350624389670995,-0.0131399300579149,0.00048038120421356467,0.11340932000516268,up,down,down,up,15.391
0.06300000000000061,0.002925960951509699,-0.0556811570339154,0.0006279252301504279,0.15202167677366063,up,down,down,up,15.407
0.07800000000000118,0.0027098499494613,0.0144074001365618,0.0007611868481385287,0.18822286728645565,up,down,down,up,15.422
0.0940000000000012,0.002908368538861299,-0.0124074118375005,0.0009034733132944339,0.22683967488477208,up,down,down,up,15.438
0.11000000000000121,0.0031294766530827,-0.0138192571388362,0.0010424027648201495,0.26545873221041916,up,down,down,up,15.454
0.14100000000000001,0.0030855469630335,0.0014170867757801,0.0013088323115773015,0.34028943884333174,up,down,down,up,15.485
0.15600000000000058,0.002999691211957799,0.0057237167383777,0.0014387232250103743,0.3765008176820661,up,down,down,up,15.5
0.1720000000000006,0.0022451654983211,0.0471578571022978,0.0015839965843897907,0.41512848975756356,up,down,down,up,15.516
0.1880000000000006,0.0016237920597674,0.0388358399096011,0.0017402771369865455,0.4537585742643575,up,down,down,up,15.532
0.20300000000000118,0.0009948433118615995,0.0419299165270561,0.001896167571444618,0.48997661977188045,up,down,down,up,15.547
0.2190000000000012,0.0004594085323166002,0.0334646737215615,0.0020717657697528757,0.528611853555633,up,down,down,up,15.563
0.25,0.0004923760978704991,-0.0010634698565784,0.002419775520791756,0.6034757349348645,up,down,down,up,15.594
0.266,0.000482955575867099,0.0005887826252104,0.002599205080463296,0.6421193770966962,up,down,down,up,15.61
0.2810000000000006,0.0013240927867013003,-0.0560758140556058,0.0027611824174895716,0.6783503521751406,up,down,down,up,15.625
