timestamps,acc_x,acc_y,acc_z,aAcc,aStages,aJerk,aVelocity,avStages,aHeight,accelerations_direction,velocities_direction,heights_direction,jerk_direction,start_jerks,start_accelerations,start_velocities,start_heights,actual_timestamps
0.0,0.1437165,-0.3771945,10.9198053,0.0,1.0,0.0,0.0,1.0,0.0,down,up,up,0.0,0.1246549856359634,1.0155735922417506,1.3727904746738278,1.0343331983534791,5.36
0.01499999999999968,0.1975734,-0.3607136999999999,10.9198053,0.0,1.0,0.0,0.015248249695832161,1.0,0.020706218992825765,down,up,up,0.0,0.1246549856359634,1.0155735922417506,1.3727904746738278,1.0343331983534791,5.375
0.030999999999999694,0.2245509,-0.3862197,10.9437417,0.0,1.0,0.03299763165987009,0.03154885110608707,1.0,0.04304524339402249,down,up,up,1.0,0.1246549856359634,1.0155735922417506,1.3727904746738278,1.0343331983534791,5.391
0.045999999999999375,0.2245509,-0.3862197,10.9437417,0.0,1.0,0.039406274639419606,0.04686804013405732,1.0,0.06422522719843049,down,up,up,1.0,0.1246549856359634,1.0155735922417506,1.3727904746738278,1.0343331983534791,5.406
0.06199999999999939,0.2035575,-0.3487455,10.9437417,0.0,1.0,0.0228587981564443,0.06324707754611736,1.0,0.08707079573465326,down,up,up,1.0,0.1246549856359634,1.0155735922417506,1.3727904746738278,1.0343331983534791,5.422
0.0779999999999994,0.2035575,-0.3517866,10.9691496,0.012220661770325103,1.0,0.05811410736189511,0.07966839116640712,1.0,0.11017876707913477,down,up,up,1.0,0.1246549856359634,1.0155735922417506,1.3727904746738278,1.0343331983534791,5.438
0.09299999999999997,,,,0.012928890866069409,,0.07743971258633,0.0950906166948069,,0.13208131675820223,down,up,up,1.0,0.1246549856359634,1.0155735922417506,1.3727904746738278,1.0343331983534791,5.453
0.10899999999999999,,,,0.012635727606483016,,0.1429776893601129,0.11154431111845531,,0.1556990437754895,down,up,up,1.0,0.1246549856359634,1.0155735922417506,1.3727904746738278,1.0343331983534791,5.469
0.125,,,,0.012353664107598306,,0.1422839543162577,0.12799340372803591,,0.17957999308904293,down,up,up,1.0,0.1246549856359634,1.0155735922417506,1.3727904746738278,1.0343331983534791,5.485
0.13999999999999968,,,,0.010310677280237712,,0.2608541074600058,0.14339699017207064,,0.20220727816340056,down,up,up,1.0,0.1246549856359634,1.0155735922417506,1.3727904746738278,1.0343331983534791,5.5
0.1559999999999997,,,,0.0,,0.24922735315791,0.1597951932213797,,0.22659746322532937,down,up,up,1.0,0.1246549856359634,1.0155735922417506,1.3727904746738278,1.0343331983534791,5.516
0.17099999999999937,,,,0.0,,0.2545597520226676,0.17513894560978538,,0.24970132638666986,down,up,up,1.0,0.1246549856359634,1.0155735922417506,1.3727904746738278,1.0343331983534791,5.531
0.1869999999999994,,,,0.0,,0.2845030078566509,0.19146956570527474,,0.2745988420719716,down,up,up,1.0,0.1246549856359634,1.0155735922417506,1.3727904746738278,1.0343331983534791,5.547
0.2029999999999994,,,,0.0,,0.3654721123687028,0.20774890066169793,,0.29975723739768867,down,up,up,1.0,0.1246549856359634,1.0155735922417506,1.3727904746738278,1.0343331983534791,5.563
0.21799999999999997,,,,0.0,,0.3754709021958786,0.22295366233752434,,0.32357936374029106,down,up,up,-1.0,0.1246549856359634,1.0155735922417506,1.3727904746738278,1.0343331983534791,5.578
0.23399999999999999,,,,0.0,,0.38700709627725827,0.23910839581158894,,0.34924050780026517,down,up,up,-1.0,0.1246549856359634,1.0155735922417506,1.3727904746738278,1.0343331983534791,5.594
0.25,,,,0.011289353741375407,,0.3301416571076517,0.2552032459215434,,0.3751596485289115,down,up,up,-1.0,0.1246549856359634,1.0155735922417506,1.3727904746738278,1.0343331983534791,5.61
0.2809999999999997,,,,0.015652005537841407,,0.2653856887477748,0.28626843621220943,,0.42610896431687295,down,up,up,1.0,0.1246549856359634,1.0155735922417506,1.3727904746738278,1.0343331983534791,5.641
0.2809999999999997,,,,0.02121471348313264,,0.1246549856359634,0.28626843621220943,,0.42610896431687295,down,up,up,-1.0,0.1246549856359634,1.0155735922417506,1.3727904746738278,1.0343331983534791,5.641
0.2959999999999994,,,,0.02664174562488064,,0.4864571284191711,0.30114311665252536,,0.451106408083465,down,up,up,-1.0,0.1246549856359634,1.0155735922417506,1.3727904746738278,1.0343331983534791,5.656
0.3119999999999994,,,,0.03267361592440576,,0.5016468793562762,0.3169177712359992,,0.4780155427813544,down,up,up,1.0,0.1246549856359634,1.0155735922417506,1.3727904746738278,1.0343331983534791,5.672
0.3279999999999994,,,,0.038541372698779,,0.4913897840342902,0.3325972288028818,,0.5051763103764466,down,up,up,1.0,0.1246549856359634,1.0155735922417506,1.3727904746738278,1.0343331983534791,5.688
0.34299999999999997,,,,0.04615855189217655,,0.632466931862455,0.34719558325207633,,0.5308666135869673,down,up,up,1.0,0.1246549856359634,1.0155735922417506,1.3727904746738278,1.0343331983534791,5.703
0.359,,,,0.05494232639247798,,0.6736408919048026,0.362635953701667,,0.5585099134773786,down,up,up,1.0,0.1246549856359634,1.0155735922417506,1.3727904746738278,1.0343331983534791,5.719
