timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction,actual_timestamps
0.0,0.0,-0.0032849903645863,0.0,0.0,up,down,down,down,2.968
0.03200000000000003,4.7352697109199864e-05,-0.0014797717846626,0.0,0.0,up,down,down,down,3.0
0.04700000000000015,0.00047432462101149996,0.0347784878747126,1.989209578913929e-05,1.491907184000043e-07,up,down,down,down,3.015
0.06300000000000017,0.0011103697652731998,0.0397528215163589,0.0,3.0832748470000014e-07,up,down,down,down,3.031
0.07799999999999985,0.0017393710535724997,0.0419334192199499,0.0,3.0832748470000014e-07,up,down,down,down,3.046
0.09399999999999986,0.0015251763985428997,-0.0133871659393491,0.0,3.0832748470000014e-07,up,down,down,down,3.062
0.125,0.0013245648941548997,-0.0064713388512255,0.0,3.0832748470000014e-07,up,down,down,down,3.093
0.14100000000000001,0.0021505956429876995,0.0516269218020503,3.2759956794850206e-05,5.704071390999976e-07,up,down,down,down,3.109
0.15700000000000003,0.0027031702792257003,0.0345359147648771,0.0,8.324867934000045e-07,up,down,down,down,3.125
0.17200000000000015,0.003042738244238,0.0226378643341479,0.0,8.324867934000045e-07,up,down,down,down,3.14
0.18800000000000017,0.0034120296821384998,0.0230807148687839,0.0,8.324867934000045e-07,up,down,down,down,3.156
0.20299999999999985,0.0035705547019482,0.0105683346539822,0.0,8.324867934000045e-07,up,down,down,down,3.171
0.21899999999999986,0.0037743134159579994,0.0127349196256121,9.33745977824956e-05,1.5794835756999975e-06,up,down,down,down,3.187
0.23499999999999988,0.0039563028471362996,0.0113743394486442,0.0,2.326480358000004e-06,up,down,down,down,3.203
0.25,0.0042509533303772004,0.0196433655493894,0.0,2.326480358000004e-06,up,down,down,down,3.218
0.266,0.0036892690846172995,-0.0351052653599914,0.0,2.326480358000004e-06,up,down,down,down,3.234
0.28200000000000003,0.0031509449577100997,-0.0336452579317025,9.018660616294874e-05,3.047973207299999e-06,up,down,down,down,3.25
0.29700000000000015,0.0032850915500048997,0.0089431061529883,0.0,3.7243727535000027e-06,up,down,down,down,3.265
0.31300000000000017,0.0033887703685770995,0.0064799261607628,0.0,3.7243727535000027e-06,up,down,down,down,3.281
0.34399999999999986,0.0034150099195518003,0.0008464371282159,4.842523086034944e-05,4.474963831770646e-06,up,down,down,down,3.312
0.3599999999999999,0.0032606927534378,-0.0096448228821266,0.0,4.862365678653436e-06,up,down,down,down,3.328
0.375,0.004885553773515699,0.1083240680051972,0.0,4.862365678653436e-06,up,down,down,down,3.343
0.391,0.0064614983550334995,0.0984965363448608,0.0,4.862365678653436e-06,up,down,down,down,3.359
0.40700000000000003,0.0055738886864329,-0.0554756042875359,0.0001051563798423,5.703616717391954e-06,up,down,down,down,3.375
0.42200000000000015,0.0049126145142129,-0.0440849448146703,0.0,6.49228956620934e-06,up,down,down,down,3.39
0.45299999999999985,0.0051876972544704,0.008873636782502,2.6673979962470173e-05,6.905736255627621e-06,up,down,down,down,3.421
0.46899999999999986,0.004488488492715,-0.0437005476097151,0.0,7.119128095327379e-06,up,down,down,down,3.437
0.4849999999999999,0.0039647234374236,-0.0327353159557119,0.0,7.119128095327379e-06,up,down,down,down,3.453
0.5,0.0034484870919459995,-0.0344157563651726,0.0,7.119128095327379e-06,up,down,down,down,3.468
0.516,0.0042477005786079,0.0499508429163686,4.404690700153882e-05,7.4715033513396775e-06,up,down,down,down,3.484
0.532,0.0037271204055607,-0.0325362608154522,0.0,7.823878607352003e-06,up,down,down,down,3.5
0.5470000000000002,0.0031976662875977,-0.0352969411975339,0.0,7.823878607352003e-06,up,down,down,down,3.515
