timestamps,acc_x,acc_y,acc_z,aAcc,aStages,aJerk,aVelocity,avStages,aHeight,accelerations_direction,velocities_direction,heights_direction,jerk_direction,start_jerks,start_accelerations,start_velocities,start_heights,actual_timestamps
0.0,0.1466595,-0.3517866,9.8196138,0.0,0.0,0.0,0.0,1.0,0.0,down,down,down,0.0,-0.0168727258144096,0.0045622648994925,0.0,2.513933431357324e-05,3.219
0.015000000000000124,0.1272357,-0.3517866,9.7163145,0.0,0.0,0.1689693256005971,0.0,1.0,0.0,down,down,down,0.0,-0.0168727258144096,0.0045622648994925,0.0,2.513933431357324e-05,3.234
0.03100000000000014,0.1542132,-0.3652263,9.7686999,0.0,0.0,0.0719645201310292,0.0,1.0,0.0,down,down,down,-1.0,-0.0168727258144096,0.0045622648994925,0.0,2.513933431357324e-05,3.25
0.04700000000000015,0.1497006,-0.3682673999999999,9.7686999,0.0,0.0,0.0697307759903731,0.0,1.0,0.0,down,down,down,-1.0,-0.0168727258144096,0.0045622648994925,0.0,2.513933431357324e-05,3.266
0.06200000000000028,0.1497006,-0.3458024999999999,9.7701714,0.0,0.0,0.0721943581726126,0.0,1.0,0.0,down,down,down,-1.0,-0.0168727258144096,0.0045622648994925,0.0,2.513933431357324e-05,3.281
0.07800000000000029,0.1856052,-0.3458024999999999,9.774684,0.0,0.0,0.056779181450306,0.0,1.0,0.0,down,down,down,1.0,-0.0168727258144096,0.0045622648994925,0.0,2.513933431357324e-05,3.297
0.0940000000000003,0.1766781,-0.315882,9.774684,0.0,0.0,0.0567774145506794,0.0,1.0,0.0,down,down,down,1.0,-0.0168727258144096,0.0045622648994925,0.0,2.513933431357324e-05,3.313
0.10899999999999999,0.1766781,-0.2918475,9.681881400000002,0.012717481533304101,0.0,0.2117912592651495,0.0,1.0,0.0,down,down,down,1.0,-0.0168727258144096,0.0045622648994925,0.0,2.513933431357324e-05,3.328
0.125,0.1961019,-0.2918475,9.660888,0.0165663652913305,0.0,0.2236825090622395,0.0,1.0,0.0,down,down,down,1.0,-0.0168727258144096,0.0045622648994925,0.0,2.513933431357324e-05,3.344
0.14000000000000012,0.1257642,-0.3202965,9.660888,0.020327964469506802,0.0,0.2339005527306757,0.0,1.0,0.0,down,down,down,-1.0,-0.0168727258144096,0.0045622648994925,0.0,2.513933431357324e-05,3.359
0.15600000000000014,0.1257642,-0.3458024999999999,9.6070311,0.0252890115348591,0.0,0.2931927157701073,0.0,1.0,0.0,down,down,down,-1.0,-0.0168727258144096,0.0045622648994925,0.0,2.513933431357324e-05,3.375
0.17200000000000015,0.1542132,-0.3458024999999999,9.5666139,0.031103971668898,0.0,0.346562282563023,0.0,1.0,0.0,down,down,down,-1.0,-0.0168727258144096,0.0045622648994925,0.0,2.513933431357324e-05,3.391
0.18700000000000028,0.1152675,-0.3427614,9.6340086,0.035150531330868796,0.0,0.25289791831697217,0.0,1.0,0.0,down,down,down,-1.0,-0.0168727258144096,0.0045622648994925,0.0,2.513933431357324e-05,3.406
0.2030000000000003,0.113796,-0.3083283,9.6340086,0.039127181512581495,0.0,0.2316679105426321,0.0,1.0,0.0,down,down,down,-1.0,-0.0168727258144096,0.0045622648994925,0.0,2.513933431357324e-05,3.422
