timestamps,acc_x,acc_y,acc_z,aAcc,aStages,aJerk,aVelocity,avStages,aHeight,accelerations_direction,velocities_direction,heights_direction,jerk_direction,start_jerks,start_accelerations,start_velocities,start_heights,actual_timestamps
0.0,0.1018278,-0.3458024999999999,9.8151012,0.0,2.0,0.0,0.0,1.0,0.0,down,down,up,0.0,-0.0350858178171891,0.0094976117904455,2.4489998894436957,32.658151690244395,18.547
0.015000000000000568,0.1257642,-0.347274,9.7956774,0.0,2.0,0.0324519288521152,0.0,1.0,0.036736009838008954,down,down,up,0.0,-0.0350858178171891,0.0094976117904455,2.4489998894436957,32.658151690244395,18.562
0.030999999999998806,0.1257642,-0.347274,9.7956774,0.0,2.0,0.026686511453554898,0.0,1.0,0.07592318869495784,down,down,up,-1.0,-0.0350858178171891,0.0094976117904455,2.4489998894436957,32.658151690244395,18.578
0.045999999999999375,0.1257642,-0.404172,9.7431939,0.0,2.0,0.11091094459984231,0.0,1.0,0.1126628478538052,down,down,up,-1.0,-0.0350858178171891,0.0094976117904455,2.4489998894436957,32.658151690244395,18.593
0.062000000000001165,0.1721655,-0.404172,9.7477065,0.0,2.0,0.0904954242663024,0.0,1.0,0.15185313637189068,down,down,up,-1.0,-0.0350858178171891,0.0094976117904455,2.4489998894436957,32.658151690244395,18.609
0.0779999999999994,0.1810926,-0.3532581,9.7477065,0.0,2.0,0.0901987160785334,0.0,1.0,0.19104426920966944,down,down,up,1.0,-0.0350858178171891,0.0094976117904455,2.4489998894436957,32.658151690244395,18.625
0.09299999999999997,0.1810926,-0.3847482,9.7327953,0.0104951810258047,2.0,0.1175777625501603,0.0,1.0,0.22778624818774063,down,down,up,1.0,-0.0350858178171891,0.0094976117904455,2.4489998894436957,32.658151690244395,18.64
0.10899999999999821,0.2230794,-0.3847482,9.6788403,0.014022636478841801,2.0,0.18538014799765518,0.0,1.0,0.2669773566739124,down,down,up,1.0,-0.0350858178171891,0.0094976117904455,2.4489998894436957,32.658151690244395,18.656
0.125,0.2006145,-0.3577707,9.6788403,0.0175012518812032,2.0,0.18232764483037311,0.0,1.0,0.3061673098795339,down,down,up,-1.0,-0.0350858178171891,0.0094976117904455,2.4489998894436957,32.658151690244395,18.672
0.14000000000000057,0.2006145,-0.344331,9.7058178,0.0202494695007882,2.0,0.1481286901551367,0.0,1.0,0.34290608429316194,down,down,up,1.0,-0.0350858178171891,0.0094976117904455,2.4489998894436957,32.658151690244395,18.687
0.1559999999999988,0.1631403,-0.344331,9.632439,0.024736110008531,2.0,0.24532921391676887,0.0,1.0,0.382091321621715,down,down,up,1.0,-0.0350858178171891,0.0094976117904455,2.4489998894436957,32.658151690244395,18.703
0.17099999999999937,0.1691243999999999,-0.3367773,9.632439,0.029117313553374602,2.0,0.2569944185057075,0.0,1.0,0.4188239614221345,down,down,up,1.0,-0.0350858178171891,0.0094976117904455,2.4489998894436957,32.658151690244395,18.718
0.18700000000000117,0.1901178,-0.3742515,9.5905503,0.034369115863389796,2.0,0.29315182655872457,0.0,1.0,0.45800050494674593,down,down,up,1.0,-0.0350858178171891,0.0094976117904455,2.4489998894436957,32.658151690244395,18.734
0.2029999999999994,0.1901178,-0.3487455,9.5082444,0.0415219796770927,2.0,0.41196817053928736,0.0,1.0,0.4971705596983682,down,down,up,-1.0,-0.0350858178171891,0.0094976117904455,2.4489998894436957,32.658151690244395,18.75
0.21799999999999997,0.1406754,-0.3487455,9.458802,0.0497263082404302,2.0,0.5118694197386252,0.0,1.0,0.5338850080408335,down,down,up,-1.0,-0.0350858178171891,0.0094976117904455,2.4489998894436957,32.658151690244395,18.765
0.2339999999999982,0.1676529,-0.4340925,9.458802,0.0576337627120064,2.0,0.4591300866563815,0.0,1.0,0.5730370957386981,down,down,up,-1.0,-0.0350858178171891,0.0094976117904455,2.4489998894436957,32.658151690244395,18.781
0.25,0.1676529,-0.3517866,9.4243689,0.0662707783598666,2.0,0.5047276601740083,0.0,1.0,0.6121768138900237,down,down,up,-1.0,-0.0350858178171891,0.0094976117904455,2.4489998894436957,32.658151690244395,18.797
0.26500000000000057,0.1646118,-0.3517866,9.365999400000002,0.0761208728927798,2.0,0.6215871510436654,0.0,1.0,0.6488570640487836,down,down,up,-1.0,-0.0350858178171891,0.0094976117904455,2.4489998894436957,32.658151690244395,18.812
0.2809999999999988,0.1197801,-0.3322646999999999,9.365999400000002,0.0857646832866549,2.0,0.5676523318000763,0.0,1.0,0.6879661154511751,down,down,up,1.0,-0.0350858178171891,0.0094976117904455,2.4489998894436957,32.658151690244395,18.828
0.2959999999999994,0.1197801,-0.3487455,9.3719835,0.0950128350668997,2.0,0.5814576341991036,0.0,1.0,0.7246131774668854,down,down,up,1.0,-0.0350858178171891,0.0094976117904455,2.4489998894436957,32.658151690244395,18.843
0.31200000000000117,,,,0.1055949865518606,,0.6262986499927924,0.0,,0.7636820468063519,down,down,up,1.0,-0.0350858178171891,0.0094976117904455,2.4489998894436957,32.658151690244395,18.859
