timestamps,acc_x,acc_y,acc_z,aAcc,aStages,aJerk,aVelocity,avStages,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction,start_jerks,start_accelerations,start_velocities,start_heights,actual_timestamps
0.0,0.142245,-0.2784078,9.7821396,0.0,2.0,0.0,0.0,1.0,0.0,up,down,down,up,-0.0662522615695399,0.0027154612451969,1.5651584021455744,31.922056506655707,26.578
0.015000000000000568,0.1975734,-0.315882,9.7821396,0.0,2.0,0.0,0.0,1.0,0.023477626227276005,up,down,down,up,-0.0662522615695399,0.0027154612451969,1.5651584021455744,31.922056506655707,26.593
0.03100000000000236,0.1975734,-0.3652263,9.8105886,0.0,2.0,0.05225768531547989,0.0,1.0,0.04852090183447544,up,down,down,up,-0.0662522615695399,0.0027154612451969,1.5651584021455744,31.922056506655707,26.609
0.0470000000000006,0.1886463,-0.3652263,9.8196138,0.0,2.0,0.0660772653883274,0.0,1.0,0.07356457777872194,up,down,down,up,-0.0662522615695399,0.0027154612451969,1.5651584021455744,31.922056506655707,26.625
0.062000000000001165,0.1975734,-0.318825,9.8196138,0.0,2.0,0.06372952684750019,0.0,1.0,0.0970433721000532,up,down,down,up,-0.0662522615695399,0.0027154612451969,1.5651584021455744,31.922056506655707,26.64
0.0779999999999994,0.1975734,-0.3039138,9.8240283,0.0,2.0,0.06994947317041289,0.0,1.0,0.1220877894710739,up,down,down,up,-0.0662522615695399,0.0027154612451969,1.5651584021455744,31.922056506655707,26.656
0.09299999999999997,0.1751085,-0.3039138,9.8136297,0.0,2.0,0.052509843599968596,0.0,1.0,0.14556727065167507,up,down,down,up,-0.0662522615695399,0.0027154612451969,1.5651584021455744,31.922056506655707,26.671
0.10900000000000176,0.1542132,-0.287433,9.7596747,0.0,2.0,0.029810463847627908,0.0,1.0,0.1706122921648685,up,down,down,up,-0.0662522615695399,0.0027154612451969,1.5651584021455744,31.922056506655707,26.687
0.14000000000000057,0.2290635,-0.3322646999999999,9.5711265,0.0,2.0,0.1280618025414566,0.0,1.0,0.21913560731303505,up,down,down,up,-0.0662522615695399,0.0027154612451969,1.5651584021455744,31.922056506655707,26.718
0.15600000000000236,0.1826622,-0.3322646999999999,9.6654006,0.012558838267294,2.0,0.1589698540741211,0.0,1.0,0.2441780691447164,up,down,down,up,-0.0662522615695399,0.0027154612451969,1.5651584021455744,31.922056506655707,26.734
0.1720000000000006,0.1332198,-0.3338343,9.6654006,0.0160928736423375,2.0,0.1546249493707023,0.0,1.0,0.26921801552106217,up,down,down,up,-0.0662522615695399,0.0027154612451969,1.5651584021455744,31.922056506655707,26.75
0.18700000000000117,0.1332198,-0.3503151,9.5890788,0.0213865951502806,2.0,0.2866625056266574,0.0,1.0,0.29268976927079393,up,down,down,up,-0.0662522615695399,0.0027154612451969,1.5651584021455744,31.922056506655707,26.765
0.2029999999999994,0.1930608,-0.3503151,9.6340086,0.0254314893926643,2.0,0.18655362857946511,0.0,1.0,0.31772173491268774,up,down,down,up,-0.0662522615695399,0.0027154612451969,1.5651584021455744,31.922056506655707,26.781
0.21799999999999997,0.1721655,-0.3726819,9.6340086,0.0293669274355536,2.0,0.1961102746230713,0.0,1.0,0.3411839425506855,up,down,down,up,-0.0662522615695399,0.0027154612451969,1.5651584021455744,31.922056506655707,26.796
0.23400000000000176,0.1721655,-0.3202965,9.5695569,0.0348231610519586,2.0,0.2747623394557354,0.0,1.0,0.36620357472826726,up,down,down,up,-0.0662522615695399,0.0027154612451969,1.5651584021455744,31.922056506655707,26.812
0.25,0.1766781,-0.3202965,9.5261967,0.0412011017281165,2.0,0.3323690306903749,0.0,1.0,0.39121492834544114,up,down,down,up,-0.0662522615695399,0.0027154612451969,1.5651584021455744,31.922056506655707,26.828
0.26500000000000057,0.1826622,-0.315882,9.5995755,0.0456358993764229,2.0,0.22940091498420512,0.0,1.0,0.4146542576692056,up,down,down,up,-0.0662522615695399,0.0027154612451969,1.5651584021455744,31.922056506655707,26.843
0.28100000000000236,0.1631403,-0.3113693999999999,9.5995755,0.049974694610153,2.0,0.2049224405385643,0.0,1.0,0.4396455530841976,up,down,down,up,-0.0662522615695399,0.0027154612451969,1.5651584021455744,31.922056506655707,26.859
