timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction,actual_timestamps
0.0,0.0,-0.0401140620842482,0.0,0.0,up,down,down,down,4.218
0.016000000000000014,0.00011948520123009998,0.0074678250768789,0.0,0.0,up,down,down,down,4.234
0.03200000000000003,0.0006805108868928999,0.0350641053539213,0.0,0.0,up,down,down,down,4.25
0.04699999999999971,0.0012305360689151001,0.0366683454681538,0.0,0.0,up,down,down,down,4.265
0.06299999999999972,0.0013449147943643,0.0071486703405731,0.0,0.0,up,down,down,down,4.281
0.07800000000000029,0.0016279933909829,0.0188719064412379,0.0,0.0,up,down,down,down,4.296
0.0940000000000003,0.0024894525239532,0.0538411958106443,0.0,0.0,up,down,down,down,4.312
0.11000000000000032,0.0033340203013755,0.0527854860888909,0.0,0.0,up,down,down,down,4.328
0.125,0.0037164409139870003,0.0254947075074346,0.0,0.0,up,down,down,down,4.343
0.14100000000000001,0.0040913630832141,0.0234326355766922,0.0,0.0,up,down,down,down,4.359
0.15700000000000003,0.0034015498535674,-0.043113326852917,5.711153911483295e-05,4.56892312918674e-07,up,down,down,down,4.375
0.1719999999999997,0.0037567691384233,0.0236812856570627,0.0,8.852288562799106e-07,up,down,down,down,4.39
0.18799999999999972,0.0041050233392622,0.0217658875524273,0.0,8.852288562799106e-07,up,down,down,down,4.406
0.2030000000000003,0.0043007384970722,0.0130476771873347,0.0,8.852288562799106e-07,up,down,down,down,4.421
0.2190000000000003,0.0046808694363812,0.0237581837068123,0.0,8.852288562799106e-07,up,down,down,down,4.437
0.23500000000000032,0.0039128254868484,-0.0480027468457988,0.0,8.852288562799106e-07,up,down,down,down,4.453
0.25,0.0031706900339703,-0.0494756968585374,6.313924784979996e-05,1.3587732151533997e-06,up,down,down,down,4.468
0.266,0.0026424894943347004,-0.0330125337272279,0.0,1.8638871979518017e-06,up,down,down,down,4.484
0.28200000000000003,0.0023567932774001,-0.0178560135584149,0.0,1.8638871979518017e-06,up,down,down,down,4.5
0.2969999999999997,0.0020827008232871,-0.0182728302741948,0.0,1.8638871979518017e-06,up,down,down,down,4.515
0.3129999999999997,0.0018179158312819,-0.0165490620003261,0.0,1.8638871979518017e-06,up,down,down,down,4.531
0.3280000000000003,0.0013587546341043,-0.030610746478505,0.0,1.8638871979518017e-06,up,down,down,down,4.546
0.3440000000000003,0.0009042058047051002,-0.0284093018374509,0.0,1.8638871979518017e-06,up,down,down,down,4.562
0.3600000000000003,0.0011561627119079,0.0157473067001756,0.0,1.8638871979518017e-06,up,down,down,down,4.578
0.375,0.0004993627146082,-0.0437866664866495,0.0,1.8638871979518017e-06,up,down,down,down,4.593
0.391,0.00019728930400119988,-0.0435407511630847,0.0,1.8638871979518017e-06,up,down,down,down,4.609
0.40700000000000003,0.0008782501002339999,-0.0425600497645506,2.756950924439477e-06,1.8859428053473083e-06,up,down,down,down,4.625
0.4219999999999997,0.0006688737362932,0.0139584242627206,0.0,1.906619937280613e-06,up,down,down,down,4.64
0.4379999999999997,0.0020772872562807,-0.0880258449992287,0.0,1.906619937280613e-06,up,down,down,down,4.656
0.4530000000000003,0.0034911532853562,-0.0942577352716931,0.0,1.906619937280613e-06,up,down,down,down,4.671
0.4690000000000003,0.0032649674342905,0.0141366156916067,0.0,1.906619937280613e-06,up,down,down,down,4.687
0.4850000000000003,0.0032565001430792002,0.0005292057007055,0.0,1.906619937280613e-06,up,down,down,down,4.703
0.5,0.0032358936135831002,0.0013737686330728,0.0,1.906619937280613e-06,up,down,down,down,4.718
0.516,0.0036759157007181,-0.0275013804459378,0.0,1.906619937280613e-06,up,down,down,down,4.734
0.532,0.0024420274977145,0.0771180126877268,0.0,1.906619937280613e-06,up,down,down,down,4.75
0.5469999999999997,0.0023888664592543,0.0035440692306802,0.0,1.906619937280613e-06,up,down,down,down,4.765
