timestamps,acc_x,acc_y,acc_z,aAcc,aStages,aJerk,aVelocity,avStages,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction,start_jerks,start_accelerations,start_velocities,start_heights,actual_timestamps
0.0,0.1332198,-0.2738952,9.4783239,0.0,3.0,0.0,0.0,2.0,0.0,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,51.781
0.03200000000000358,0.145188,-0.315882,9.5111874,0.0,3.0,0.0452695827652479,0.0,2.0,0.01171807813830128,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,51.813
0.04700000000000415,0.0942741,-0.315882,9.5321808,0.0,3.0,0.0892184136701448,0.01457056542572327,2.0,0.017101648024933525,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,51.828
0.07900000000000063,0.0973152,-0.3008727,9.5471901,0.0,3.0,0.07099724315375,0.024447336038753598,2.0,0.028354258380744568,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,51.86
0.0940000000000012,0.1781496,-0.3008727,9.487251,0.0,3.0,0.014190534977605203,0.02907084875756938,2.0,0.033520167360023834,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,51.875
0.125,0.1437165,-0.2889045,9.5351238,0.0,3.0,0.0621805065035554,0.03861803757554638,2.0,0.0439767333767378,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,51.906
0.14099999999999824,0.0987867,-0.2889045,9.5216841,0.0,3.0,0.0648416480411713,0.04353513815639026,2.0,0.04925795636049202,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,51.922
0.15700000000000358,0.1346912999999999,-0.3039138,9.5216841,0.0,3.0,0.06550149315337431,0.048444569114396874,2.0,0.054460567091936696,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,51.938
0.1880000000000024,0.1346912999999999,-0.3682673999999999,9.5531742,0.0,3.0,0.0770048573513344,0.057928998410769594,2.0,0.06431752055017625,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,51.969
0.20400000000000063,0.1796211,-0.3398183999999999,9.5022603,0.0,3.0,0.036180934480499506,0.0628136991127885,2.0,0.06929002735961376,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,51.985
0.2190000000000012,0.1676529,-0.2978316,9.4902921,0.0,3.0,0.014128078671878003,0.06739536171467708,2.0,0.07388075476868039,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,52.0
0.23499999999999943,0.1676529,-0.3083283,9.5561172,0.0,3.0,0.11671366885065071,0.07227456637335289,2.0,0.07870184373359734,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,52.016
0.25,0.1676529,-0.3083283,9.5561172,0.0,3.0,0.12002674049575529,0.07682949890702767,2.0,0.0831508586092582,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,52.031
0.2820000000000036,0.1018278,-0.3039138,9.5291397,0.0,3.0,0.0526340606646435,0.08651741275941999,2.0,0.09241420480181262,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,52.063
0.29700000000000415,0.1018278,-0.3338343,9.5456205,0.0,3.0,0.09987956953925531,0.0910471660190948,2.0,0.09664976582625684,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,52.078
0.3130000000000024,0.0973152,-0.3128409,9.5291397,0.0,3.0,0.0680957822990069,0.09586693362331727,2.0,0.10109290141873828,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,52.094
0.3290000000000006,0.0973152,-0.2889045,9.5471901,0.01031608378009169,3.0,0.09364410246777641,0.10067501282152297,2.0,0.10545901423679993,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,52.11
0.35999999999999943,0.1227231,-0.3202965,9.5561172,0.0114773380943749,3.0,0.0726719229699794,0.10995817569114597,2.0,0.11369994356974189,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,52.141
0.375,0.1362609,-0.3202965,9.488722500000002,0.010972064419636496,3.0,0.0,0.1144451088377802,2.0,0.11758421430106125,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,52.156
0.39099999999999824,0.1362609,-0.3023442,9.488722500000002,0.010464757699411409,3.0,0.0,0.11923927150401575,2.0,0.12165318764792232,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,52.172
0.4070000000000036,,,,0.0,,0.0235424063783891,0.12404501320164829,,0.1256453617598936,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,52.188
0.42200000000000415,,,,0.01039009720470041,,0.0929062203419743,0.12855095599688787,,0.1293181873561764,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,52.203
0.4380000000000024,,,,0.011186224811760681,,0.0849700818214712,0.13334400266394408,,0.13316147607649498,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,52.219
0.4690000000000012,,,,0.011909984931904205,,0.058559207029990706,0.14260697232159458,,0.14038997971911726,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,52.25
0.48499999999999943,,,,0.01261715969371302,,0.0794105289932546,0.1473764124077775,,0.1440085610309012,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,52.266
0.5,,,,0.014087661762573589,,0.1332455776375663,0.1518314299123447,,0.14733179757877224,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,52.281
0.5320000000000036,,,,0.014598729007202493,,0.0511829577748502,0.1613037621464063,,0.15419853128506134,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,52.313
0.5470000000000041,,,,0.01507617851981452,,0.0670420738876697,0.16573650400544299,,0.1573130246541723,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,52.328
0.5630000000000024,,,,0.018949232069921607,,0.2772779532619149,0.17042995796391308,,0.16056214134805202,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,52.344
0.5790000000000006,,,,0.02057457862652079,,0.13679626616765891,0.1750794247215295,,0.16373651467617378,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,52.36
0.6099999999999994,,,,0.022171378518265783,,0.08672178030745861,0.18403782329446247,,0.1696759410868225,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,52.391
0.625,,,,0.02536429734263551,,0.2480733613381763,0.18833660939099509,,0.17245042820694323,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,52.406
0.6409999999999982,,,,0.02650771154428172,,0.1066754939830947,0.19288729056308768,,0.1753390853969421,up,up,down,up,-0.0352121063801988,-0.3103535776992778,0.3711530243510718,126.85834371874938,52.422
