timestamps,acc_x,acc_y,acc_z,aAcc,aStages,aJerk,aVelocity,avStages,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction,start_jerks,start_accelerations,start_velocities,start_heights,actual_timestamps
0.0,0.0628821,-0.2889045,8.9828208,0.0,1.0,0.0,0.0,3.0,0.0,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,8.703
0.015000000000000568,0.0628821,-0.2948886,8.9962605,0.0,1.0,0.0231146024948874,0.011832290247234756,3.0,0.04071910438086501,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,8.718
0.031000000000000583,0.0478728,-0.2948886,8.9753652,0.0,1.0,0.0128455384987847,0.02444642755827564,3.0,0.08434838714091875,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,8.734
0.0470000000000006,0.0777933,-0.290376,8.9753652,0.0,1.0,0.0130118879986263,0.03705784338105511,3.0,0.1281794743260427,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,8.75
0.062000000000001165,0.0777933,-0.3039138,8.976836700000002,0.0,1.0,0.0,0.04887819420178463,3.0,0.1694543568119249,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,8.765
0.07800000000000118,0.0389457,-0.3218661,8.9708526,0.0,1.0,0.0192145827327961,0.0614843207414868,3.0,0.21367630994908104,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,8.781
0.0940000000000012,0.0837774,-0.3218661,8.9978301,0.0,1.0,0.022242677889527898,0.07408402844615614,3.0,0.25809990976019215,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,8.797
0.10899999999999999,0.0464013,-0.3083283,8.9978301,0.0,1.0,0.022894831019089804,0.08588553203947269,3.0,0.2999300436678398,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,8.812
0.125,0.0464013,-0.2649681,8.9737956,0.0,1.0,0.0197969459785341,0.09846774640573575,3.0,0.34474392291301115,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,8.828
0.14000000000000057,0.0763218,-0.2649681,8.928963900000001,0.0,1.0,0.0921739898514824,0.11027083999151,3.0,0.3869398245150011,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,8.843
0.15600000000000058,0.1062423,-0.3248091,8.928963900000001,0.0,1.0,0.08283980400214369,0.12287662809405875,3.0,0.432144057277295,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,8.859
0.1720000000000006,0.1062423,-0.3023442,9.0082287,0.0,1.0,0.0381576446734088,0.13548210427414809,3.0,0.4775499801538503,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,8.875
0.20300000000000118,0.1197801,-0.2604555,8.940932100000001,0.0,1.0,0.0462985832885282,0.15990083463121252,3.0,0.5660978309285039,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,8.906
0.2190000000000012,0.1197801,-0.3068568,8.9737956,0.0,1.0,0.0142362025880027,0.17250849619989683,3.0,0.6120961585927622,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,8.922
0.23399999999999999,0.1542132,-0.2934171,8.988804900000002,0.0,1.0,0.010655313338358202,0.18432321095212378,3.0,0.6554027586004079,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,8.937
0.25,0.1392039,-0.2934171,9.000773100000002,0.0,1.0,0.025593679263025103,0.19691517596331476,3.0,0.7017917187133413,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,8.953
0.26500000000000057,0.0973152,-0.3128409,9.000773100000002,0.0,1.0,0.027760428413227803,0.20870847128162584,3.0,0.7454642582716886,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,8.968
0.2810000000000006,0.0973152,-0.3083283,8.9574129,0.0,1.0,0.042912813077888703,0.22128430511384956,3.0,0.7922432535004624,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,8.984
0.2970000000000006,0.1646118,-0.3083283,8.9737956,0.0,1.0,0.015987286113961,0.23386164691991773,3.0,0.8392234741343421,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.0
0.31200000000000117,0.1078119,-0.2724237,8.9737956,0.0,1.0,0.0189683493913686,0.2456514796867726,3.0,0.883450184787903,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.015
0.3280000000000012,,,,0.0,,0.0476415994430378,0.2582298328687682,,0.9308202883059566,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.031
0.3440000000000012,,,,0.0,,0.0,0.2708079453188681,,0.9783916435490676,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.047
0.359,,,,0.0,,0.0,0.2825937170204389,,1.0231725182206182,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.062
0.39000000000000057,,,,0.0,,0.0,0.3069287309412281,,1.1162795313856453,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.093
0.4060000000000006,,,,0.0,,0.0,0.3194770173716388,,1.1646298303897566,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.109
0.4220000000000006,,,,0.0,,0.0286732160965641,0.33201508048864525,,1.2131808201902485,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.125
0.43700000000000117,,,,0.0,,0.0327833842158673,0.34375690815420956,,1.258879472309081,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.14
0.4530000000000012,,,,0.0,,0.1148457834192483,0.356257047301789,,1.3078186369703388,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.156
0.4690000000000012,,,,0.010890582490651113,,0.0934799074662206,0.36872448952208225,,1.3569575422825393,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.172
0.484,,,,0.01274765415461232,,0.1002452508292883,0.38038474383401866,,1.4032062237367153,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.187
0.5,,,,0.014095475413476777,,0.060679301910893005,0.39279670929003574,,1.4527307283793176,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.203
0.5150000000000006,,,,0.01547697660718761,,0.0685405528125832,0.40441245698665806,,1.4993401593304032,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.218
0.5310000000000006,,,,0.01710498887154621,,0.0781912397542771,0.41677851175538994,,1.5492487400979496,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.234
0.5620000000000012,,,,0.019363596141472428,,0.049298772261741106,0.44067750026702734,,1.6465087235059173,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.265
0.5780000000000012,,,,0.02197097057643127,,0.1394013754167921,0.45297353422584585,,1.69699698479947,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.281
0.5940000000000012,,,,0.024541415828711166,,0.1370933014993579,0.4652281456271665,,1.7476816512559035,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.297
0.609,,,,0.025999548434816333,,0.0736493136388835,0.47668662948196605,,1.7953763742732267,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.312
0.625,,,,0.02906100357494701,,0.1677814194900316,0.4888728555584496,,1.8464399031711602,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.328
0.6400000000000006,,,,0.032045250000416914,,0.17539023492985067,0.5002520997434114,,1.8944887025399337,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.343
0.6560000000000006,,,,0.03615686249515626,,0.2334162541530736,0.5123331933360089,,1.9459284379021788,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.359
0.6720000000000006,,,,0.04181786271042576,,0.33025298668620773,0.5243361060269263,,1.997560845314692,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.375
0.6870000000000012,,,,0.047343132688345335,,0.3447918050931558,0.5355049396482126,,2.0461400153612663,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.39
0.7030000000000012,,,,0.052952394458040786,,0.32701933383782994,0.5473292859236034,,2.0981417421834507,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.406
0.7190000000000012,,,,0.0589198025547546,,0.3494034792764774,0.5590610188400631,,2.1503319176391695,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.422
0.75,,,,0.0647474024032757,,0.1644275651196493,0.5816084287425514,,2.251981709298315,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.453
0.7650000000000006,,,,0.07123994336335215,,0.4092765372369451,0.5924260647360788,,2.3014173302034155,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.468
0.7810000000000006,,,,0.07725622356411499,,0.3524579857795415,0.6038648058932208,,2.3543267101860597,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.484
0.7970000000000006,,,,0.08310348128187961,,0.34189408059215304,0.6152086387470148,,2.407418350760791,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.5
0.8120000000000012,,,,0.0882148245537806,,0.3171966913585845,0.6257612925400244,,2.4573559874494535,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.515
0.8280000000000012,,,,0.09437955632081518,,0.3617362086715256,0.6369272479855899,,2.5107965487912693,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.531
0.8440000000000012,,,,0.10038478295692244,,0.3517671379885675,0.6479958437639293,,2.564414986542875,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.547
0.859,,,,0.10554783405491719,,0.3206438797648758,0.6582888902231163,,2.614842484251783,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.562
0.875,,,,0.11264302665191472,,0.4198900105442101,0.6691700738300237,,2.668801208981818,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.578
0.8900000000000006,,,,0.1197075714592355,,0.4474101270532315,0.6792649854309674,,2.7195448341302866,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.593
0.9060000000000006,,,,0.1265742311871545,,0.4056067062268017,0.6899214415023582,,2.773837378563363,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.609
0.9220000000000006,,,,0.13321621133816208,,0.3915642326698384,0.7004698284547177,,2.8282995617406295,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.625
0.9370000000000012,,,,0.14042468745350511,,0.4570055475880485,0.7102550628005573,,2.8795103606290553,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.64
0.9690000000000012,,,,0.1474469914127532,,0.1958874719583668,0.7309025369238209,,2.9892469882598647,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.672
0.984,,,,0.15575381942314692,,0.5302290072581578,0.7404660719293275,,3.040912615030268,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.687
1.0,,,,0.16382460594901183,,0.48086463109842065,0.7505361550189122,,3.096179685863464,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.703
1.0150000000000006,,,,0.17026454100443544,,0.4057694769267562,0.7598680275035385,,3.148138079436393,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.718
1.0310000000000006,,,,0.1786564052778381,,0.5009319903195304,0.7697033704258422,,3.203713703637437,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.734
1.0470000000000006,,,,0.187759564869717,,0.5453879477242957,0.7793987531572237,,3.2594455736437116,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.75
1.0780000000000012,,,,0.19662012348999802,,0.2622649448538273,0.7979051195669871,,3.3678631988925574,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.781
1.0940000000000012,,,,0.2065987770915214,,0.6001063233270759,0.8073060788548969,,3.4240439414975423,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.797
1.109,,,,0.21531552673942222,,0.5575571164252988,0.8159792626629407,,3.4768489437629313,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.812
1.125,,,,0.22388547292190708,,0.5120621096371676,0.8250923651582118,,3.5333165698031106,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.828
1.1400000000000006,,,,0.2313821722798206,,0.4762204304260808,0.833515398905976,,3.5863864902376026,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.843
1.1560000000000006,,,,0.24123921584436658,,0.5925056960159875,0.8423611382935445,,3.6431325555528087,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.859
1.1720000000000006,,,,0.2508211147616226,,0.5753091555603657,0.8510513661412586,,3.7000189086058963,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.875
1.1870000000000012,,,,0.2588779350866268,,0.5135618282321249,0.8590661643541737,,3.7534751522886225,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.89
1.2030000000000012,,,,0.26779097532175555,,0.5335054879274099,0.8674795235634685,,3.810626570809573,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.906
1.2190000000000012,,,,0.276376707680015,,0.5130487456230788,0.8757528925920162,,3.8679114831564263,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.922
1.234,,,,0.2853645902993378,,0.575632647853434,0.8833773739439468,,3.921735322359451,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.937
1.25,,,,0.29629629873857516,,0.6596722506841951,0.8913507973242059,,3.9792722007472054,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.953
1.2650000000000006,,,,0.30696752740952077,,0.6878557179615449,0.8986638597148722,,4.033327672879009,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,9.968
1.2970000000000006,,,,0.31583653220782537,,0.2535968731788849,0.9139524157461185,,4.149007639321605,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.0
1.3120000000000012,,,,0.32592922755872955,,0.6492868299587844,0.9209767136346465,,4.203399969995971,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.015
1.3280000000000012,,,,0.33577133081519506,,0.5915719267609582,0.9283098196602175,,4.261533315279939,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.031
1.3440000000000012,,,,0.3469051396458945,,0.6723035251505742,0.9354751183890904,,4.319782647801945,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.047
1.359,,,,0.35773355971862847,,0.6983351447475221,0.9420278692306328,,4.374494282413098,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.062
1.3900000000000006,,,,0.3683271466742167,,0.31816908470244554,0.9552381798608827,,4.487871321395636,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.093
1.4060000000000006,,,,0.37881506872356857,,0.6319356013163574,0.9618877526302616,,4.546547381873175,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.109
1.4220000000000006,,,,0.38988589917291705,,0.6683673763161473,0.9683648553796522,,4.605328455754863,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.125
1.4370000000000012,,,,0.40067289932487965,,0.6955738166960069,0.9742732054776959,,4.660528603415305,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.14
1.4530000000000012,,,,0.4099511143709442,,0.5563289136109034,0.9804149238606912,,4.719505161467621,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.156
1.4690000000000012,,,,0.42002867568488794,,0.6062880553533428,0.9864017960328066,,4.778578748244382,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.172
1.484,,,,0.42985164684679766,,0.6313052173592357,0.9918652347005947,,4.834046113178886,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.187
1.5,,,,0.43855985859226726,,0.5207037073237104,0.9975446531496432,,4.893300445299296,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.203
1.5150000000000006,,,,0.44680348845687234,,0.5260157975388531,1.0027419691335528,,4.948932957170433,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.218
1.5310000000000006,,,,0.45542282035225234,,0.5151487166931141,1.0081508691556418,,5.008359152894355,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.234
1.5470000000000006,,,,0.46382166638750105,,0.5013683504349049,1.013423623754285,,5.0678708018552445,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.25
1.5620000000000012,,,,0.47186871670439956,,0.5129104943584151,1.0182434869678727,,5.123738667389674,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.265
1.5940000000000012,,,,0.48102124576311667,,0.26245700631677393,1.0282506685535155,,5.243160679913233,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.297
1.609,,,,0.48966082994951604,,0.5524127523251988,1.0328080940724478,,5.299248982836932,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.312
1.625,,,,0.4978804585092256,,0.4901672582137136,1.0375344742573396,,5.359150776401181,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.328
1.6400000000000006,,,,0.5059232153155744,,0.5126242603217646,1.0418434877904303,,5.415376473320549,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.343
1.6560000000000006,,,,0.5141851783468816,,0.4928131626885653,1.046309331133692,,5.475420748889551,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.359
1.6720000000000006,,,,0.5218275887741193,,0.454091124934219,1.0506479394892865,,5.535535460072145,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.375
1.6870000000000012,,,,0.5303688082610822,,0.5458551056960402,1.0545940075982996,,5.591955136879314,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.39
1.7030000000000012,,,,0.5386770599814721,,0.49570620575622965,1.0586683511449215,,5.652200288766869,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.406
1.7190000000000012,,,,0.5434166771090503,,0.2726665437055018,1.0626383117407587,,5.7125097950875645,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.422
1.734,,,,0.5502281840723882,,0.4305409374544263,1.0662735163686747,,5.769106996002389,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.437
1.75,,,,0.5568452569202993,,0.3900075262263099,1.0700436393332948,,5.829536586265615,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.453
1.7650000000000006,,,,0.5626600596476178,,0.3640939883864086,1.0734848905458123,,5.886243412443719,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.468
1.7810000000000006,,,,0.5673072554431986,,0.2668902104556723,1.0770718625176476,,5.946786919485836,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.484
1.7970000000000006,,,,0.5718247581146,,0.258784390194444,1.0805855169017473,,6.0073872315388,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.5
1.8280000000000012,,,,0.579080149944577,,0.2104853709730583,1.0872107424061688,,6.124957488779694,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.531
1.8440000000000012,,,,0.585215492096907,,0.3598993577524908,1.0905230877623988,,6.1857184124386535,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.547
1.859,,,,0.5892258842588483,,0.24379995069463362,1.0935523185265072,,6.242729340189825,up,up,down,down,0.0235595267681354,-0.7891694057851169,-2.7086908136005983,-4.858035237583575,10.562
