timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction
0.0,0.0,1.4573320407598638,0.0,0.0,down,up,up,down
0.016000000000000014,0.020442885374013203,1.2776803358758293,0.001242005945023994,0.023637527808269665,down,up,up,down
0.03200000000000003,0.04189267385778621,1.3406117802358108,0.0028191532809103137,0.047252502390290774,down,up,up,down
0.04699999999999971,0.0628829127192354,1.3993492574299715,0.004616029113392761,0.06936623588717361,down,up,up,down
0.06299999999999972,0.08234745786886499,1.216534071851848,0.006856334940129383,0.09292192083057449,down,up,up,down
0.07899999999999974,0.1021042534684451,1.2347997249737552,0.009410411492859483,0.11643925071493966,down,up,up,down
0.0940000000000003,0.1221691192296745,1.3376577174152464,0.012103520721250538,0.1384473935881747,down,up,up,down
0.11000000000000032,0.1418405562504894,1.229464813800928,0.015294060987123492,0.16187567679033732,down,up,up,down
0.125,0.1608618504444567,1.2680862795978514,0.018575387970490853,0.1837911532879941,down,up,up,down
0.14100000000000001,0.178554519191266,1.1057917966755806,0.02236918178960834,0.20711106058574247,down,up,up,down
0.15700000000000003,0.19589649818071742,1.0838736868407075,0.02644325279061599,0.23036802496493003,down,up,up,down
0.1719999999999997,0.21245558983768298,1.1039394437977277,0.030516952383908835,0.2521103207909605,down,up,up,down
0.18799999999999972,0.2288402816348789,1.0240432373247446,0.03512578221772111,0.2752326427699767,down,up,up,down
0.20399999999999974,0.2449465432877495,1.0066413533044152,0.03999453967913391,0.2982791440506314,down,up,up,down
0.2190000000000003,0.259981401964751,1.0023239118000618,0.0447925582016826,0.319812738181366,down,up,up,down
0.23500000000000032,0.2760786124919807,1.006075657951854,0.05015950117936829,0.342700585562147,down,up,up,down
0.25,0.2908336835852729,0.983671406219502,0.05542240233310247,0.3640782186506426,down,up,up,down
0.266,0.3052799245889659,0.9028900627308092,0.06126977406052814,0.38679214509532356,down,up,up,down
0.28200000000000003,0.3192129209374865,0.8708122717825387,0.06734417968677153,0.4094106973211744,down,up,up,down
0.2969999999999997,0.3326629463982904,0.8966683640536105,0.07324430762494427,0.430525781031176,down,up,up,down
0.3129999999999997,0.3458648937348076,0.8251217085323274,0.07975099320804113,0.4529492824803416,down,up,up,down
0.32899999999999974,0.357792869707751,0.7454984983089601,0.08645871817761352,0.4752670686450857,down,up,up,down
0.3440000000000003,0.3698136184758631,0.8013832512074429,0.09292682577214606,0.49609117443030337,down,up,up,down
0.3600000000000003,0.38159277450822593,0.7361972520226738,0.10001653977805036,0.5181950913617306,down,up,up,down
0.375,0.3943318332163521,0.8492705805417644,0.10684703326913936,0.5388131119287167,down,up,up,down
0.391,0.4058585316160634,0.7204186499819569,0.11432701904983045,0.5606911833659942,down,up,up,down
0.40700000000000003,0.4166076313670714,0.6718187344380006,0.12198521121572736,0.5824481493796987,down,up,up,down
0.4219999999999997,0.4271522318531513,0.7029733657386722,0.12932446912303375,0.6027328241419978,down,up,up,down
0.4379999999999997,0.4363698474737614,0.5761009762881292,0.137311108619681,0.6242472033758855,down,up,up,down
0.45399999999999974,0.44540672553318394,0.5648048787139087,0.1454437840657683,0.6456326280902314,down,up,up,down
0.4690000000000003,0.45458503941337014,0.6118875920123898,0.15320478123602288,0.6655622612153085,down,up,up,down
0.4850000000000003,0.4646775464802513,0.6307816916800707,0.16163734478520353,0.6866909880629679,down,up,up,down
0.5,0.47442574809646487,0.6498801077475866,0.16969167842768362,0.706375517753711,down,up,up,down
0.516,0.4839828085045177,0.5973162755033007,0.17843740974252364,0.7272379489041785,down,up,up,down
0.532,0.4933659945129758,0.5864491255286314,0.18733466302869517,0.747959236177838,down,up,up,down
0.5469999999999997,0.5010616938267809,0.5130466209203505,0.19580392962439808,0.7672551940977792,down,up,up,down
0.5629999999999997,0.5092175109626158,0.5097385709896813,0.2049646261247451,0.7876965095076156,down,up,up,down
0.5789999999999997,0.5172323459998651,0.5009271898280816,0.2142546878424767,0.8079902188517072,down,up,up,down
0.5940000000000003,0.523526286263106,0.4195960175493792,0.22307143651760386,0.8268797702838473,down,up,up,down
0.6100000000000003,0.5296968159329491,0.3856581043651937,0.23257568419720442,0.8468820571739584,down,up,up,down
0.625,0.5369089231928434,0.48080715065963,0.2415862861738023,0.8654953397610154,down,up,up,down
0.641,0.5439974423743408,0.4430324488435829,0.2513119999603719,0.8851996173277712,down,up,up,down
0.657,0.5501368926172994,0.3837156401849114,0.26114353750233676,0.9047474368838988,down,up,up,down
0.6719999999999997,0.5570921233134154,0.4636820464077454,0.27045881405497174,0.9229299166120586,down,up,up,down
0.6879999999999997,0.5639397880549648,0.4279790463468376,0.2805055322079506,0.9421696656977847,down,up,up,down
0.7039999999999997,0.5699445908855267,0.3753001769101202,0.29065507010150626,0.9612478447351385,down,up,up,down
0.7190000000000003,0.5753968431168683,0.3634834820894264,0.3002561897896796,0.9789855076507954,down,up,up,down
0.7350000000000003,0.5807110699805964,0.3321391789830039,0.31058351595649114,0.9977462538606554,down,up,up,down
0.75,0.5859033760101564,0.3461537353040074,0.32034418323457636,1.0151837934815622,down,up,up,down
0.766,0.5899155285612689,0.2507595344445332,0.3308291973331796,1.0336218702928495,down,up,up,down
0.782,0.5934206075694171,0.219067438009257,0.3413743492842569,1.0518917057757387,down,up,up,down
0.7969999999999997,0.5968624737471426,0.2294577451817097,0.3513125313272858,1.0688660515359918,down,up,up,down
0.8129999999999997,0.6012170814815629,0.2721629834012693,0.36197563063114724,1.086807210096154,down,up,up,down
0.8289999999999997,0.6061589523305315,0.3088669280605358,0.3727131017636758,1.104577164092825,down,up,up,down
0.8440000000000003,0.6110196585216592,0.3240470794084985,0.38285300027822244,1.1210799156923512,down,up,up,down
0.8600000000000003,0.6155753970493176,0.2847336579786527,0.39374422358482186,1.1385146017572763,down,up,up,down
0.875,0.6184109939047406,0.1890397903615377,0.40401018045013215,1.1547009410918534,down,up,up,down
0.891,0.6211909908218214,0.1737498073175468,0.41500545918997656,1.1717962798305623,down,up,up,down
0.907,0.6239369530996548,0.1716226423645882,0.42604494560338013,1.1887153404480446,down,up,up,down
0.9219999999999997,0.6285810228224946,0.3096046481893277,0.43644988935595097,1.2044161265506896,down,up,up,down
0.9379999999999997,0.6336061119066176,0.3140680677576887,0.4476258492958156,1.2209909844973046,down,up,up,down
0.9539999999999997,0.6385128203301953,0.3066692764736031,0.458881263615742,1.2373863914498417,down,up,up,down
0.9690000000000003,0.6429608957653361,0.2965383623427093,0.4695033754196136,1.2525930040219166,down,up,up,down
0.9850000000000003,0.6472878626746486,0.2704354318320277,0.48090382834916534,1.2686372102475958,down,up,up,down
1.0,0.6515357912619777,0.2831952391552821,0.49165606468684475,1.2835125084146655,down,up,up,down
1.016,0.6547010681818399,0.1978298074913896,0.5031844224244272,1.2992012483736044,down,up,up,down
1.032,0.6578033069434017,0.1938899225976119,0.514762920287461,1.3147051334877387,down,up,up,down
1.0469999999999997,0.6598983089919024,0.1396668032333803,0.5256567413401304,1.3290714833903712,down,up,up,down
1.0629999999999997,0.6619454492594912,0.1279462667242991,0.5373099542681734,1.3442152136813341,down,up,up,down
1.0789999999999997,0.6649209894234502,0.1859712602474415,0.5490033486396688,1.3591721711139013,down,up,up,down
1.0940000000000003,0.6688293223173449,0.2605555262596364,0.56001753491088,1.3730240118521122,down,up,up,down
1.1100000000000003,0.672661021232928,0.2394811822239437,0.5718279205213139,1.3876167120644838,down,up,up,down
1.125,0.6753326970756,0.1781117228447982,0.5829489323417826,1.4011253830328503,down,up,up,down
1.141,0.6767800846064151,0.0904617206759494,0.5948442974572705,1.4153505010502871,down,up,up,down
1.1719999999999997,0.6782938234175493,0.0488302842301342,0.6179374648268284,1.4423693449555528,down,up,up,down
1.1719999999999997,0.6797633990109375,0.0,0.6179374648268284,1.4423693449555528,down,up,up,down
1.1879999999999997,0.6812041593966125,0.090047524104686,0.6299036681561206,1.4560340797475186,down,up,up,down
1.2039999999999997,0.6819542745659604,0.0468821980842415,0.6418873984898531,1.46950721507018,down,up,up,down
1.2190000000000003,0.6826037790041131,0.0433002958768452,0.6531326428247839,1.4819640621251606,down,up,up,down
1.2350000000000003,0.6832405480611268,0.0397980660633567,0.6651378603033377,1.495065361955965,down,up,up,down
1.25,0.6828123802637744,-0.0285445198234892,0.676394316198929,1.5071733679970376,down,up,up,down
1.266,0.682405081041658,-0.0254562013822789,0.6883945187514043,1.5199025211732642,down,up,up,down
1.282,0.6818100698651133,-0.0371881985340438,0.7003867028206904,1.5324397352565167,down,up,up,down
1.2969999999999997,0.6812267255743834,-0.0388896193819958,0.7116205377196412,1.544019178317304,down,up,up,down
1.3129999999999997,0.6789481872284231,-0.1424086466225159,0.7235803998840955,1.5561850346723034,down,up,up,down
1.3289999999999997,0.6767750171384037,-0.1358231306262113,0.735504648381062,1.5681598181420116,down,up,up,down
1.3440000000000003,0.6746670747336871,-0.1405294936477658,0.746651523003258,1.5792131442214696,down,up,up,down
1.3600000000000003,0.6712465370607408,-0.2137836045591477,0.7584972947596452,1.5908194175351955,down,up,up,down
1.375,0.6675108630862425,-0.2490449316332223,0.7695490341939022,1.6015285674328839,down,up,up,down
