timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction
0.0,0.0,1.0580513831625051,0.0,0.0,down,up,up,down
0.016000000000000014,0.015566319861075997,0.9728949913172515,0.0012320281170268288,0.02709079569103956,down,up,up,down
0.031000000000000583,0.0319767306316425,1.0940273847043909,0.002626879956476813,0.05246871505171624,down,up,up,down
0.0470000000000006,0.04804843612469689,1.004481593315897,0.004374578848665545,0.07951335529725068,down,up,up,down
0.06300000000000061,0.062432640748486506,0.8990127889868519,0.006365925021789343,0.10652808318226281,down,up,up,down
0.07800000000000029,0.07668371085413739,0.9500713403767438,0.008447576619563746,0.13182384309117934,down,up,up,down
0.0940000000000003,0.09065919685863649,0.8734678752811967,0.010893817439403986,0.15876976385468344,down,up,up,down
0.10899999999999999,0.10533117441105941,0.9781318368282134,0.013402024184681283,0.18399440621372953,down,up,up,down
0.125,0.11969220615301521,0.8975644838722366,0.016309708787332067,0.21085736426592927,down,up,up,down
0.14100000000000001,0.13376824259341188,0.8797522775247916,0.01944488993544158,0.2376719793921227,down,up,up,down
0.15600000000000058,0.1471547629553349,0.8924346907948332,0.022590091437811877,0.2627635782030513,down,up,up,down
0.1720000000000006,0.1622298924490142,0.9421955933549544,0.026172666239184794,0.28947412805761097,down,up,up,down
0.1880000000000006,0.1770328837790291,0.9251869581259334,0.029994266007147274,0.31612544451561586,down,up,up,down
0.2030000000000003,0.19154562037708267,0.9675157732035888,0.033796883749072526,0.34105387206367066,down,up,up,down
0.2190000000000003,0.2050715232253228,0.8453689280150104,0.03807731845603013,0.3675795303620055,down,up,up,down
0.23399999999999999,0.2181773520983032,0.8737219248653784,0.04228996398171159,0.39238363691494893,down,up,up,down
0.25,0.23074889525994102,0.7857214476023604,0.04698887151871567,0.41877005814692136,down,up,up,down
0.266,0.24307393757527151,0.7703151447081551,0.051886951739535725,0.44507970347683123,down,up,up,down
0.2810000000000006,0.2549328202032352,0.7905921751975534,0.056660281383628996,0.46967246039963584,down,up,up,down
0.2970000000000006,0.2665518822065298,0.7261913752059084,0.061939656561045275,0.4958243128120543,down,up,up,down
0.3130000000000006,0.2777896916754816,0.7023630918094874,0.06740188671023972,0.5218902323818595,down,up,up,down
0.3280000000000003,0.2888408323830838,0.7367427138401595,0.07268989460143316,0.5462464051932492,down,up,up,down
0.3440000000000003,0.3001533861008791,0.7070346073622107,0.07850934590744307,0.5721374631851535,down,up,up,down
0.359,0.3112510357774987,0.7398433117746508,0.08413315803228527,0.5963245055768316,down,up,up,down
0.375,0.3216207470522008,0.6481069546688806,0.09030362985306106,0.6220296631897249,down,up,up,down
0.391,0.3323015944379932,0.6675529616120274,0.09664250614312087,0.6476347460177312,down,up,up,down
0.4060000000000006,0.34277301344367217,0.6980946003785695,0.10274384466298825,0.6715462095579134,down,up,up,down
0.4220000000000006,0.3530497211073218,0.6422942289781014,0.10941792409753437,0.6969495673238049,down,up,up,down
0.4380000000000006,0.3639802606621263,0.6831587221752805,0.1162616615098282,0.7222447825549212,down,up,up,down
0.4530000000000003,0.3739958652094355,0.6677069698206282,0.12283476141461924,0.7458584205542151,down,up,up,down
0.4690000000000003,0.3838368500513436,0.6150615526192554,0.1300049206948437,0.770936355013315,down,up,up,down
0.484,0.39371176996712437,0.6583279943854021,0.13687481430573634,0.7943416181720373,down,up,up,down
0.5,0.4048820492826532,0.6981424572205512,0.1443710624178729,0.8191923030742241,down,up,up,down
0.516,0.4159974196157829,0.6947106458206058,0.15204559572719867,0.8439216217250394,down,up,up,down
0.5310000000000006,0.4268495352225816,0.7234743737865501,0.1594052268492412,0.8669926017269436,down,up,up,down
0.5470000000000006,0.436552509726873,0.6064359065182096,0.16741994076697475,0.8914786523019904,down,up,up,down
0.5630000000000006,0.4462988587819403,0.6091468159417074,0.17559024927318356,0.9158352226976443,down,up,up,down
0.5780000000000003,0.4558181997253854,0.6346227295630193,0.18339440617274305,0.9385496989530262,down,up,up,down
0.5940000000000003,0.4644075208869918,0.5368325726003982,0.19186370949578024,0.9626482859436543,down,up,up,down
0.609,0.4714272861830775,0.4679843530723915,0.19992074950956007,0.9851167636723415,down,up,up,down
0.625,0.47828771880740106,0.4287770390202224,0.20862596710762205,1.008949041855379,down,up,up,down
0.641,0.48485170988866777,0.4102494425791688,0.2174385800953289,1.0326411773937312,down,up,up,down
0.6560000000000006,0.4916046218572063,0.4501941312358866,0.22580028154417753,1.0547237471026625,down,up,up,down
0.6720000000000006,0.49872071548483454,0.4447558517267632,0.2348303818010522,1.0781393537118769,down,up,up,down
0.6880000000000006,0.5056904482480995,0.4356082977040594,0.24397316866905383,1.1014095772240915,down,up,up,down
0.7030000000000003,0.5119842645221979,0.4195877516065701,0.2526440079755854,1.1230918095704836,down,up,up,down
0.7190000000000003,0.5190666864086388,0.4426513679025575,0.2619999131411703,1.1460753101175256,down,up,up,down
0.734,0.5260474220649609,0.4653823770881478,0.27087654791547666,1.1674855978308272,down,up,up,down
0.75,0.5328210432282887,0.4233513227079873,0.2804549931959608,1.1901755974179116,down,up,up,down
0.766,0.5396005025683834,0.4237162087559195,0.2901418631204724,1.2127114744833558,down,up,up,down
0.7810000000000006,0.546278518775539,0.4452010804770217,0.29932423474130676,1.2336973399206204,down,up,up,down
0.7970000000000006,0.5534673653131321,0.4493029085995688,0.3092296993721544,1.2559295603636884,down,up,up,down
0.8130000000000006,0.5596122204072334,0.3840534433813266,0.3192418336160554,1.2780024400157584,down,up,up,down
0.8280000000000003,0.5660930748216995,0.4320569609644164,0.32872290229102674,1.2985495656676824,down,up,up,down
0.8440000000000003,0.5724069726171326,0.3946186122145697,0.3389384002286757,1.3203089271635005,down,up,up,down
0.8590000000000009,0.5779406781387895,0.3689137014437783,0.34860428657009956,1.3405592181837376,down,up,up,down
0.8750000000000009,0.5828419184139584,0.306327517198057,0.35899804490066,1.3619990514479463,down,up,up,down
0.8910000000000009,0.5876791669802977,0.302328035396204,0.36946971114195226,1.3832719613155815,down,up,up,down
0.9059999999999997,0.5932155457086079,0.3690919152207133,0.37936470044787285,1.4030625643998835,down,up,up,down
0.9219999999999997,0.5990714200800902,0.3659921482176417,0.39001049373232033,1.4240082147624182,down,up,up,down
0.9379999999999997,0.604923406892885,0.3657491757996786,0.40074994990624235,1.4447827831292854,down,up,up,down
0.9530000000000003,0.6106606488662134,0.3824827982218766,0.41090510928519075,1.4641022313565775,down,up,up,down
0.9690000000000003,0.6144736628968097,0.2383133769122689,0.42181368133743313,1.4845411329475717,down,up,up,down
0.9840000000000009,0.619964243066093,0.3660386779522045,0.43211024459291014,1.503543564674322,down,up,up,down
1.0000000000000009,0.6253645005561665,0.337516093129597,0.44318037210002625,1.5236418916567542,down,up,up,down
1.016000000000001,0.629258537517634,0.2433773100917189,0.4543248539627549,1.5435625017642276,down,up,up,down
1.0309999999999997,0.6343409035558114,0.3388244025451843,0.46484012873155955,1.5620756255652464,down,up,up,down
1.0469999999999997,0.6393345886111188,0.3121053159567119,0.47613703022703313,1.581648460209553,down,up,up,down
1.0629999999999997,0.6442303582731856,0.3059856038791772,0.4875130473602458,1.6010399115048304,down,up,up,down
1.0780000000000003,0.6482153179840378,0.2656639807234639,0.49824466889292984,1.6190535898041598,down,up,up,down
1.0940000000000003,0.6521249064748709,0.2443492806770695,0.5097548882467393,1.6380902452630184,down,up,up,down
1.1090000000000009,0.6555186385366252,0.2262488041169452,0.5206004937950803,1.6557694410689323,down,up,up,down
1.1250000000000009,0.6588458268324615,0.2079492684897708,0.5322229070761715,1.674447505777938,down,up,up,down
1.141000000000001,0.6614032186287133,0.1598369872657377,0.5438923969979992,1.6929392352613202,down,up,up,down
1.1559999999999997,0.6642307781982506,0.1885039713025009,0.5548729309349552,1.7101053564730484,down,up,up,down
1.1719999999999997,0.6670246693548876,0.1746181972898107,0.5666304720735185,1.7282339811649563,down,up,up,down
1.1879999999999997,0.6696889327248918,0.1665164606252654,0.5784316784482948,1.7461741358767573,down,up,up,down
