timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction,start_jerks,start_accelerations,start_velocities,start_heights,actual_timestamps
0.0,0.0,0.0,0.0,0.0,up,down,down,down,-0.0225813402593422,0.0327666491831415,0.0042896134483345,0.0047867862224097,3.781
0.01499999999999968,0.0,0.0,0.0,0.0,up,down,down,down,-0.0225813402593422,0.0327666491831415,0.0042896134483345,0.0047867862224097,3.796
0.030999999999999694,0.0,0.0,0.0,0.0,up,down,down,down,-0.0225813402593422,0.0327666491831415,0.0042896134483345,0.0047867862224097,3.812
0.04699999999999971,0.0,0.018983621817070202,0.0,0.0,up,down,down,down,-0.0225813402593422,0.0327666491831415,0.0042896134483345,0.0047867862224097,3.828
0.06199999999999983,0.0,0.0,0.0,0.0,up,down,down,down,-0.0225813402593422,0.0327666491831415,0.0042896134483345,0.0047867862224097,3.843
0.07799999999999985,0.0,0.0,0.0,0.0,up,down,down,down,-0.0225813402593422,0.0327666491831415,0.0042896134483345,0.0047867862224097,3.859
0.09399999999999986,0.0,0.056058520996882195,0.0,0.0,up,down,down,down,-0.0225813402593422,0.0327666491831415,0.0042896134483345,0.0047867862224097,3.875
0.10899999999999999,0.0,0.10807441249468819,0.0,0.0,up,down,down,down,-0.0225813402593422,0.0327666491831415,0.0042896134483345,0.0047867862224097,3.89
0.125,0.0,0.10046999847146401,0.0,0.0,up,down,down,down,-0.0225813402593422,0.0327666491831415,0.0042896134483345,0.0047867862224097,3.906
0.13999999999999968,0.0,0.0427311762242055,0.0,0.0,up,down,down,down,-0.0225813402593422,0.0327666491831415,0.0042896134483345,0.0047867862224097,3.921
0.1559999999999997,0.0,0.0562698513426606,0.0,0.0,up,down,down,down,-0.0225813402593422,0.0327666491831415,0.0042896134483345,0.0047867862224097,3.937
0.1719999999999997,0.0,0.0542502059662774,0.0,0.0,up,down,down,down,-0.0225813402593422,0.0327666491831415,0.0042896134483345,0.0047867862224097,3.953
0.18699999999999983,0.0,0.013443546425310204,0.0,0.0,up,down,down,down,-0.0225813402593422,0.0327666491831415,0.0042896134483345,0.0047867862224097,3.968
0.20299999999999985,0.0,0.056250496960452596,0.0,0.0,up,down,down,down,-0.0225813402593422,0.0327666491831415,0.0042896134483345,0.0047867862224097,3.984
0.21899999999999986,0.0,0.054327769223427795,0.0,0.0,up,down,down,down,-0.0225813402593422,0.0327666491831415,0.0042896134483345,0.0047867862224097,4.0
0.23399999999999954,0.0,0.0263896540253716,0.0,0.0,up,down,down,down,-0.0225813402593422,0.0327666491831415,0.0042896134483345,0.0047867862224097,4.015
0.24999999999999956,0.0,0.0238195972466215,0.0,0.0,up,down,down,down,-0.0225813402593422,0.0327666491831415,0.0042896134483345,0.0047867862224097,4.031
0.2650000000000001,0.0,0.08811385910367531,0.0,0.0,up,down,down,down,-0.0225813402593422,0.0327666491831415,0.0042896134483345,0.0047867862224097,4.046
0.28100000000000014,0.0,0.052657122426191694,0.0,0.0,up,down,down,down,-0.0225813402593422,0.0327666491831415,0.0042896134483345,0.0047867862224097,4.062
