timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction,actual_timestamps
0.0,0.0,0.0557939748134783,0.0,0.0,down,down,down,down,4.375
0.01499999999999968,0.0008998121235635004,0.0599874749042341,8.424623307732096e-05,6.31846748099657e-07,down,down,down,down,4.39
0.030999999999999694,0.001781980872154399,0.0551355467869329,0.0,1.3058166126998262e-06,down,down,down,down,4.406
0.04600000000000026,0.001771810020230199,-0.0006780567949486,0.0,1.3058166126998262e-06,down,down,down,down,4.421
0.06200000000000028,0.0014369778756292998,-0.0209270090375523,0.0,1.3058166126998262e-06,down,down,down,down,4.437
0.07800000000000029,0.0017364170556924,0.0187149487539395,0.0001204561921162,2.269466149599879e-06,down,down,down,down,4.453
0.09299999999999997,0.002259576624563599,0.0348773045914193,0.0,3.172887590499867e-06,down,down,down,down,4.468
0.10899999999999999,0.0027724781626723,0.0320563461317923,0.0,3.172887590499867e-06,down,down,down,down,4.484
0.125,0.002837633400780199,0.0040722023817441,6.161271164830881e-05,3.665789283699948e-06,down,down,down,down,4.5
0.13999999999999968,0.0029042834217118995,0.0044433347287765,0.0,4.127884620999753e-06,down,down,down,down,4.515
0.1559999999999997,0.0036621897600906004,0.047369146148668,0.0,4.127884620999753e-06,down,down,down,down,4.531
0.17100000000000026,0.0022929757495404003,-0.0912809340366714,2.0984632928416208e-05,4.285269367999833e-06,down,down,down,down,4.546
0.18700000000000028,0.0009807197479751997,-0.0820160000978286,0.0,4.4531464313997404e-06,down,down,down,down,4.562
0.2030000000000003,0.0007488536278969999,-0.0144916325048871,0.0,4.4531464313997404e-06,down,down,down,down,4.578
0.21799999999999997,9.179177217970031e-05,-0.056043026671779,0.0,4.4531464313997404e-06,down,down,down,down,4.593
0.23399999999999999,0.00044165357406449925,0.0333403341402638,5.782363011321706e-06,4.499405335499796e-06,down,down,down,down,4.609
0.25,0.0009670889263624005,0.0328397095186172,0.0,4.545664239599852e-06,down,down,down,down,4.625
0.2649999999999997,0.0005113398675805998,-0.0303832705854514,0.0,4.545664239599852e-06,down,down,down,down,4.64
0.2809999999999997,9.365970492139931e-05,-0.0261050101661996,0.0,4.545664239599852e-06,down,down,down,down,4.656
0.29600000000000026,0.00031598932677220047,-0.0273099354462392,0.0,4.545664239599852e-06,down,down,down,down,4.671
0.3120000000000003,0.0007176060245122004,-0.025101043608755,6.414726818630354e-05,5.058842385099668e-06,down,down,down,down,4.687
0.3280000000000003,0.0008868330657155,-0.0105766900752035,0.0,5.572020530599919e-06,down,down,down,down,4.703
0.34299999999999997,0.0016388454958207004,-0.0501341620070179,0.0,5.572020530599919e-06,down,down,down,down,4.718
0.359,0.0024009806988961003,-0.0476334501922081,0.0,5.572020530599919e-06,down,down,down,down,4.734
0.375,0.0033726084479771003,-0.060726734317562,0.0,5.572020530599919e-06,down,down,down,down,4.75
0.3899999999999997,0.0043340420783107,-0.0640955753555767,0.0,5.572020530599919e-06,down,down,down,down,4.765
0.4059999999999997,0.005291704853952701,-0.0598539234776262,0.0,5.572020530599919e-06,down,down,down,down,4.781
0.42100000000000026,0.0056924413020294,-0.0267157632051122,0.0,5.572020530599919e-06,down,down,down,down,4.796
0.4370000000000003,0.006085320172694301,-0.0245549294165536,9.60502488310186e-06,5.648860729699778e-06,down,down,down,down,4.812
