timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction,actual_timestamps
0.0,0.0,0.0210224574351848,0.0,0.0,up,down,down,up,45.672
0.016000000000005343,0.0003891342180112004,0.024320888625687,0.0001664748797474136,0.031984452405041,up,down,down,up,45.688
0.03100000000000591,0.0002763756652904015,-0.0075172368480496,0.0003246178970000013,0.061972311168986494,up,down,down,up,45.703
0.04700000000000415,0.00024889157763569904,-0.032829202682886,0.00048819957570445105,0.09396193431474842,up,down,down,up,45.719
0.07800000000000296,0.0007644725087842998,-0.0166316429402768,0.0007890059314965558,0.15594902717420212,up,down,down,up,45.75
0.0940000000000012,0.0005244920825760013,0.0805602869600274,0.0009504478940900452,0.18794606341079145,up,down,down,up,45.766
0.10900000000000176,0.0007769618458989998,-0.0867635952316651,0.0011017060639939569,0.2179456301335847,up,down,down,up,45.781
0.125,0.0006155297777289993,0.0100895042606252,0.0012539279370076262,0.24994759581157666,up,down,down,up,45.797
0.14100000000000534,0.0004894636515738997,0.007879132884689,0.0014084497955770825,0.2819520154394297,up,down,down,up,45.813
0.1560000000000059,0.00044135968720119927,0.0032069309581808,0.0015546203136638237,0.31195841403337,up,down,down,up,45.828
0.17200000000000415,0.002150348781192699,-0.1068118183744755,0.001697248451920652,0.34396754958947895,up,down,down,up,45.844
0.18700000000000472,0.0038537211927333987,-0.1135581607693774,0.001805369620244024,0.37397799479313676,up,down,down,up,45.859
0.20300000000000296,0.004141200579922999,-0.017967461699355,0.0019047720520657396,0.4059907965324925,up,down,down,up,45.875
0.2190000000000012,0.004359474554609799,-0.0136421234179244,0.0020001284569930444,0.4380051563425553,up,down,down,up,45.891
0.23400000000000176,0.004601403301917199,-0.0161285831538287,0.0020860735661967222,0.4680199784258434,up,down,down,up,45.906
0.25,0.005433341606749999,-0.0519961440520523,0.002169157412931222,0.5000371408796553,up,down,down,up,45.922
0.26600000000000534,0.0064985576378226995,-0.0665760019420202,0.0022370640249780305,0.5320555112571554,up,down,down,up,45.938
0.2810000000000059,0.007516897306720299,-0.06788931125984,0.002285099806021984,0.562073603054003,up,down,down,up,45.953
0.29700000000000415,0.007137866733064099,0.0236894108535138,0.002331223499707269,0.5940936542464357,up,down,down,up,45.969
0.3120000000000047,0.007207178045902599,-0.0046207541892327,0.002376787356993093,0.6241131398959823,up,down,down,up,45.984
0.32800000000000296,0.007275130313391999,-0.0042470167180846,0.0024242906961220445,0.6561346691263878,up,down,down,up,46.0
0.3440000000000012,0.00737178826739,-0.0060411221248786,0.0024704771534789227,0.6881569478751715,up,down,down,up,46.016
0.375,0.006569631413572799,0.0258760275424925,0.002570898647555664,0.7502023853741804,up,down,down,up,46.047
0.39100000000000534,0.005739927584860599,0.0518564892944932,0.0026357839815716044,0.7822271594412058,up,down,down,up,46.063
0.4060000000000059,0.006400004478662,-0.044005126253427,0.002697886184223508,0.8122513375355567,up,down,down,up,46.078
0.42200000000000415,0.007382196246320299,-0.0613869854786465,0.0027509903844269434,0.8442780491540844,up,down,down,up,46.094
0.4370000000000047,0.007463030342552899,-0.0053889397488402,0.002792802878138323,0.8743038031716708,up,down,down,up,46.109
0.45300000000000296,0.007567981929154699,-0.0065594741626158,0.0028359165859679347,0.9063319535333676,up,down,down,up,46.125
0.4690000000000012,0.005804725384168199,0.1102035340616713,0.0028922967334648053,0.9383608998459039,up,down,down,up,46.141
