timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction,actual_timestamps
0.0,0.0,-0.1154932399919255,0.0,0.0,up,up,up,down,15.593
0.016000000000000014,4.847068888480522e-05,-0.0030294180553003,3.071663898790433e-07,0.016614557272610853,up,up,up,down,15.609
0.03200000000000003,0.001421982016749327,-0.0858444579915351,1.0761523354219094e-05,0.03322920063740753,up,up,up,down,15.625
0.0470000000000006,0.002751787761226827,-0.0886537162984964,4.141329803153404e-05,0.048805741695389315,up,up,up,down,15.64
0.06300000000000061,0.004268872778656127,-0.0948178135893317,9.688365044979719e-05,0.06542140780091898,up,up,up,down,15.656
0.0779999999999994,0.002534366874376827,0.1156337269519599,0.00014725644919022507,0.08099938859848521,up,up,up,down,15.671
0.09399999999999942,0.002896737015037227,-0.0226481337912698,0.00019001034840449016,0.09761664646280721,up,up,up,down,15.687
0.10999999999999943,0.003259724454691627,-0.0226867149784037,0.00023856710826120064,0.11423463481240148,up,up,up,down,15.703
0.125,0.002966890968998727,0.0195222323795237,0.00028461522528155925,0.12981470842672316,up,up,up,down,15.718
0.14100000000000001,0.002458880970374627,0.0317506249140064,0.00032732646889543915,0.146434163690218,up,up,up,down,15.734
0.15700000000000003,0.002144426831380327,0.0196533836871459,0.00036345799940851187,0.16305424969590554,up,up,up,down,15.75
0.1720000000000006,0.001836138459816827,0.020552558104232,0.00039266074043520227,0.1786360703332761,up,up,up,down,15.765
0.1880000000000006,0.001066299797683327,0.048114916383346,0.0004151853145939466,0.1952570928316586,up,up,up,down,15.781
0.2029999999999994,0.000303902190474027,0.0508265071472913,0.0004248103308481799,0.21083954254581805,up,up,up,down,15.796
0.21899999999999942,0.000868060169098673,0.0732476474732956,0.00041960213511793576,0.22746085757548684,up,up,up,down,15.812
0.23499999999999943,0.001826746279815973,0.0599178819198353,0.0003973487516257812,0.24408195291252177,up,up,up,down,15.828
0.25,0.003273442363081273,0.0964464055510169,0.00035844583814692577,0.25966377111876504,up,up,up,down,15.843
0.266,0.004678040904138873,0.0877874088160978,0.0002941390401081101,0.2762835515277331,up,up,up,down,15.859
0.28200000000000003,0.003833454432662273,-0.0527866544672849,0.00022535214551244742,0.2929022671871593,up,up,up,down,15.875
0.2970000000000006,0.004680989252621573,0.0565023213306145,0.0001608423192156483,0.3084813133924662,up,up,up,down,15.89
0.3130000000000006,0.005526184283238973,0.0528246894135885,7.848999902781983e-05,0.32509778778095466,up,up,up,down,15.906
0.3279999999999994,0.005566738386065073,0.002703606855074,5.358419649104107e-06,0.3406744860146187,up,up,up,down,15.921
0.3439999999999994,0.005990004686267973,0.0264541437626774,9.850729612881359e-05,0.35728821481883344,up,up,up,down,15.937
0.35999999999999943,0.006398790360970273,0.0255491046688982,0.00019831258840774524,0.37390039998969904,up,up,up,down,15.953
0.375,0.004348315261699573,-0.1366983399513747,0.00027956737923506836,0.38947296563676304,up,up,up,down,15.968
