timestamps,acc_x,acc_y,acc_z,aAcc,aStages,aJerk,aVelocity,avStages,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction,start_jerks,start_accelerations,start_velocities,start_heights,actual_timestamps
0.0,0.1990449,-0.3098979,9.7567317,0.0,0.0,0.0,0.0,1.0,0.0,up,down,down,down,-0.0421959777431312,0.0007560583423877,0.0,-0.0006155677746117,4.328
0.01499999999999968,0.1946304,-0.3233376,9.7612443,0.0,0.0,0.0,0.0,1.0,0.0,up,down,down,down,-0.0421959777431312,0.0007560583423877,0.0,-0.0006155677746117,4.343
0.04699999999999971,0.2185668,-0.3233376,9.771642900000002,0.0,0.0,0.0340308767109997,0.0,1.0,0.0,up,down,down,down,-0.0421959777431312,0.0007560583423877,0.0,-0.0006155677746117,4.375
0.06199999999999939,0.1961019,-0.3338343,9.771642900000002,0.0,0.0,0.0250009795408267,0.0,1.0,0.0,up,down,down,down,-0.0421959777431312,0.0007560583423877,0.0,-0.0006155677746117,4.39
0.0779999999999994,0.1961019,-0.3113693999999999,9.7911648,0.0,0.0,0.055077070182041096,0.0,1.0,0.0,up,down,down,down,-0.0421959777431312,0.0007560583423877,0.0,-0.0006155677746117,4.406
0.09299999999999997,0.1781496,-0.3113693999999999,9.7118019,0.0,0.0,0.07391494244544411,0.0,1.0,0.0,up,down,down,down,-0.0421959777431312,0.0007560583423877,0.0,-0.0006155677746117,4.421
0.10899999999999999,0.2140542,-0.3412899,9.7118019,0.0,0.0,0.061367323895500404,0.0,1.0,0.0,up,down,down,down,-0.0421959777431312,0.0007560583423877,0.0,-0.0006155677746117,4.437
0.125,0.2140542,-0.3307932,9.698362200000002,0.0,0.0,0.0798650675676304,0.0,1.0,0.0,up,down,down,down,-0.0421959777431312,0.0007560583423877,0.0,-0.0006155677746117,4.453
0.13999999999999968,0.202086,-0.3307932,9.6115437,0.0102324131865695,0.0,0.2262987179418625,0.0,1.0,0.0,up,down,down,down,-0.0421959777431312,0.0007560583423877,0.0,-0.0006155677746117,4.468
0.1559999999999997,0.1631403,-0.3218661,9.6115437,0.0141870244406571,0.0,0.2049672256373424,0.0,1.0,0.0,up,down,down,down,-0.0421959777431312,0.0007560583423877,0.0,-0.0006155677746117,4.484
0.1719999999999997,0.1631403,-0.3173535,9.6519609,0.0170637295578099,0.0,0.13759809207891652,0.0,1.0,0.0,up,down,down,down,-0.0421959777431312,0.0007560583423877,0.0,-0.0006155677746117,4.5
0.1869999999999994,0.1616688,-0.3322646999999999,9.60399,0.0210278056077529,0.0,0.22207575891974699,0.0,1.0,0.0,up,down,down,down,-0.0421959777431312,0.0007560583423877,0.0,-0.0006155677746117,4.515
0.2029999999999994,0.205029,-0.3322646999999999,9.629496,0.0242534372828905,0.0,0.1594060019529663,0.0,1.0,0.0,up,down,down,down,-0.0421959777431312,0.0007560583423877,0.0,-0.0006155677746117,4.531
0.21799999999999997,0.1646118,-0.3742515,9.629496,0.027381763442803998,0.0,0.16635909958443032,0.0,1.0,0.0,up,down,down,down,-0.0421959777431312,0.0007560583423877,0.0,-0.0006155677746117,4.546
0.23399999999999999,0.1646118,-0.287433,9.572598,0.0318934178258628,0.0,0.2397824211980424,0.0,1.0,0.0,up,down,down,down,-0.0421959777431312,0.0007560583423877,0.0,-0.0006155677746117,4.562
0.2649999999999997,0.1511721,-0.287433,9.5187411,0.037613258778929196,0.0,0.14231502074288102,0.0,1.0,0.0,up,down,down,down,-0.0421959777431312,0.0007560583423877,0.0,-0.0006155677746117,4.593
0.2809999999999997,0.1511721,-0.2963601,9.4663557,0.044463827166952095,0.0,0.3859645465082992,0.0,1.0,0.0,up,down,down,down,-0.0421959777431312,0.0007560583423877,0.0,-0.0006155677746117,4.609
0.2969999999999997,0.1766781,-0.2963601,9.4453623,0.0516482364294733,0.0,0.40682960116444866,0.0,1.0,0.0,up,down,down,down,-0.0421959777431312,0.0007560583423877,0.0,-0.0006155677746117,4.625
