timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction
0.0,0.0,-0.5584832080448572,0.0,0.0,up,down,down,down
0.016000000000000014,0.009398785739898996,-0.5874241087436832,0.0013532727401214997,5.769806147310017e-05,up,down,down,down
0.03100000000000014,0.018621626415521703,-0.6148560450415105,0.0027616281321019,0.00013250220509489988,up,down,down,down
0.04700000000000015,0.0281907347786792,-0.598069272697343,0.0044142094758578,0.0002367807855106997,up,down,down,down
0.06300000000000017,0.0383669720829634,-0.6360148315177611,0.006224753584953301,0.00036876436954940035,up,down,down,down
0.07800000000000029,0.04808372107128811,-0.6477832658883115,0.0080713360844249,0.0005199274291497998,up,down,down,down
0.0940000000000003,0.05758846817173341,-0.5940466937778272,0.0101947960525714,0.0007129283657978996,up,down,down,down
0.10899999999999999,0.069340931517127,-0.7834975563595896,0.0123449688510525,0.0009259189896552002,up,down,down,down
0.125,0.0821915864305876,-0.803165932091287,0.014835311448836598,0.0011902331116064998,up,down,down,down
0.14100000000000001,0.0948121983956014,-0.788788247813365,0.017529424181648497,0.0014960228762025,up,down,down,down
0.15600000000000014,0.10783247190545711,-0.8680182339903718,0.0202474615097211,0.0018232919059679,up,down,down,down
0.17200000000000015,0.12198898430447791,-0.8847820249388009,0.023364115613603,0.0022190564025067003,up,down,down,down
0.18800000000000017,0.1358361347631618,-0.8654469036677429,0.0267047990203464,0.002666479599130399,up,down,down,down
0.2030000000000003,0.1487440750117841,-0.8605293499081459,0.030037352894473297,0.0031359881255717,up,down,down,down
0.2190000000000003,0.1620537780225533,-0.8318564381730723,0.0338018181729503,0.0036935733736631997,up,down,down,down
0.23399999999999999,0.17654356706583307,-0.965985936218674,0.0375395005619278,0.0042725756512549,up,down,down,down
0.25,0.19075800933873488,-0.8884026420563621,0.0417559956273667,0.0049538115003213996,up,down,down,down
0.266,0.20469373705726568,-0.8709829824081742,0.0461976920527371,0.0057043128813143995,up,down,down,down
0.28100000000000014,0.21780123942813928,-0.8738334913915625,0.0505646066771924,0.0064739725088690005,up,down,down,down
0.29700000000000015,0.2323814398633282,-0.9112625271993072,0.0554441505657265,0.0073689144463645,up,down,down,down
0.31300000000000017,0.24599514412818207,-0.8508565165533658,0.0605492456918609,0.0083437334959773,up,down,down,down
0.3280000000000003,0.259080959882656,-0.872387716964925,0.0655355187727569,0.0093333116165421,up,down,down,down
0.3440000000000003,0.2719101910144932,-0.8018269457398246,0.0710615304341365,0.010472959889749401,up,down,down,down
0.359,0.2844615955037817,-0.836760299285917,0.0764325211338381,0.0116231076635893,up,down,down,down
0.375,0.297527352820099,-0.8166098322698315,0.0823665151746315,0.0129403718336092,up,down,down,down
0.391,0.310055571301584,-0.7830136550928117,0.0885052610218073,0.0143542179227328,up,down,down,down
0.40600000000000014,0.3228984016845616,-0.8561886921984936,0.0944506181200182,0.0157703294033767,up,down,down,down
0.42200000000000015,0.33548911880917137,-0.7869198202881116,0.1009958007381704,0.017380772633794297,up,down,down,down
0.43800000000000017,0.3478354926455634,-0.7716483647745014,0.1077404800840106,0.0190975347599239,up,down,down,down
0.4530000000000003,0.3601630510440561,-0.8218372265661769,0.1142486714624975,0.020806395783602903,up,down,down,down
0.4690000000000003,0.3722488926112053,-0.7553650979468245,0.12138604946594189,0.0227383454305825,up,down,down,down
0.484,0.3844545007604605,-0.8137072099503639,0.128259527217044,0.024654629642785003,up,down,down,down
0.5,0.39546281528119037,-0.6880196575456126,0.1357769481995796,0.026813793325670104,up,down,down,down
0.516,0.4062249142661028,-0.6726311865570261,0.1434685324901603,0.0290946290507402,up,down,down,down
