timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction
0.0,0.0,-0.223868856856879,0.0,0.0,up,down,down,down
0.01499999999999968,0.007064793924746196,-0.4709862616497518,0.0008395654519401999,3.3663853815715164e-05,up,down,down,down
0.030999999999999694,0.014929744626360993,-0.4915594188509282,0.0018545398910206,8.440828368062197e-05,up,down,down,down
0.04699999999999971,0.022187656730116294,-0.4536195064847033,0.0029904972325440994,0.00015236016779032196,up,down,down,down
0.06199999999999939,0.029263414866420596,-0.4717172090869663,0.0041629597670227,0.000233378208213222,up,down,down,down
0.0779999999999994,0.0365757883729945,-0.4570233441608669,0.0055286915236096,0.0003401030056595219,up,down,down,down
0.09299999999999997,0.0440305603896008,-0.4969848011070658,0.0069198186368337996,0.00046083394478902193,up,down,down,down
0.10899999999999999,0.051132688110398,-0.4438829825498254,0.008520142755505401,0.000613545223049022,up,down,down,down
0.125,0.058151369305671004,-0.438667574704565,0.010233433345505501,0.0007927654189783219,up,down,down,down
0.1559999999999997,0.06644525429518569,-0.2675446770811209,0.013790278639495,0.001221691654793222,up,down,down,down
0.1719999999999997,0.07269013561872312,-0.3903050827210871,0.015742379889477902,0.001487144510146322,up,down,down,down
0.1869999999999994,0.07929109092509459,-0.4400636870914429,0.017668818586061102,0.001765095611639022,up,down,down,down
0.2029999999999994,0.08557292305524741,-0.3926145081345474,0.0198267488285754,0.002094251738077322,up,down,down,down
0.21799999999999997,0.09174509503895942,-0.4114781322474514,0.021943213461786702,0.002434893568181222,up,down,down,down
0.23399999999999999,0.09821709614371879,-0.4045000690474639,0.0243019291219197,0.002834046295972122,up,down,down,down
0.2649999999999997,0.1037185218054422,-0.1774653439265631,0.0290575288283079,0.003717676594248022,up,down,down,down
0.2809999999999997,0.1098881926695672,-0.3856044290078128,0.0316054006747796,0.004232171617394021,up,down,down,down
0.2969999999999997,0.11564798634310242,-0.3599871045959487,0.0342487082375526,0.004788196075813922,up,down,down,down
0.3119999999999994,0.1224634697324643,-0.4543655592908021,0.0368211236556239,0.005348586927938822,up,down,down,down
0.3279999999999994,0.12915997499184512,-0.4185315787113005,0.03967312934409,0.005989732539057821,up,down,down,down
0.34299999999999997,0.13329074183355522,-0.2753844561139961,0.0424280892177852,0.006632858791198021,up,down,down,down
0.359,0.1397116090716644,-0.4013042023818244,0.0454511261556986,0.007365084101307221,up,down,down,down
0.375,0.146010691662946,-0.3936926619551025,0.0485759226922471,0.008146492079212022,up,down,down,down
0.4059999999999997,0.1518372243227653,-0.1879526664457841,0.0548181630182017,0.009805659107771323,up,down,down,down
0.4369999999999994,0.1566575086722768,-0.1554930435326318,0.061225429007801105,0.011660893484221722,up,down,down,down
0.4529999999999994,0.1613364017805843,-0.2924308192692179,0.0646083984220956,0.012696755690782222,up,down,down,down
0.46799999999999997,0.1664506432805056,-0.3409494333280694,0.0678533807575585,0.013717586147555822,up,down,down,down
0.484,0.1716436919389377,-0.3245655411520107,0.0713971535699856,0.014860782009297422,up,down,down,down
0.5,0.1764170149783802,-0.2983326899651525,0.0750206573559958,0.01606131608382652,up,down,down,down
0.5149999999999997,0.1811439367493329,-0.3151281180635191,0.0784889439914582,0.017240005206858523,up,down,down,down
0.5309999999999997,0.1857971085848967,-0.290823239722737,0.0822634904848036,0.018555216269789822,up,down,down,down
0.5469999999999997,0.1911736807997606,-0.3360357634289987,0.0861182749305525,0.019931461980233923,up,down,down,down
0.5779999999999994,0.19616695915616592,-0.161073495367914,0.0937476524780455,0.02277594255511462,up,down,down,down
0.593,0.2016260459469912,-0.3639391193883393,0.09751767951382401,0.02423779965797982,up,down,down,down
0.609,0.20701256860504821,-0.3366576661285589,0.1016258065609119,0.02586013913369902,up,down,down,down
0.625,0.2136220227095241,-0.4130908815297425,0.1058299014221001,0.027548976384684322,up,down,down,down
0.6399999999999997,0.2188955299271563,-0.3515671478421542,0.1098603625643797,0.029194020477509023,up,down,down,down
0.6559999999999997,0.22490681824968392,-0.3757055201579758,0.114249799480466,0.03101609336098902,up,down,down,down
0.6719999999999997,0.23078453418722952,-0.3673572460965998,0.1187343484306329,0.03290915813139912,up,down,down,down
0.6869999999999994,0.2365470007926672,-0.3841644403625193,0.1230259144404867,0.034749727215858624,up,down,down,down
0.7029999999999994,0.2418992738282633,-0.3345170647247594,0.1276925027681258,0.03678466614064872,up,down,down,down
0.718,0.2466146689664602,-0.3143596758797783,0.13214293683659098,0.038760799050610424,up,down,down,down
0.75,0.2525053038609358,-0.1840823404523626,0.14180689266317248,0.04320237949684912,up,down,down,down
0.7649999999999997,0.2582471778278226,-0.3827915977924653,0.1464241157733427,0.045391479173049025,up,down,down,down
0.7809999999999997,0.26390891930504345,-0.3538588423263041,0.1514403826810773,0.04780358674780572,up,down,down,down
0.7969999999999997,0.26961770736086527,-0.3567992534888594,0.15654761382507618,0.05029668230697612,up,down,down,down
0.8119999999999994,0.27523236962523256,-0.3743108176244982,0.16142056889997639,0.05270881079034012,up,down,down,down
0.8279999999999994,0.2794636301791141,-0.2644537846175907,0.16669715502908278,0.055362944168893924,up,down,down,down
0.843,0.28648378958811627,-0.4680106272667987,0.1717283401748419,0.05792850249584952,up,down,down,down
0.859,0.2933941501056392,-0.4318975323451819,0.17720638182306347,0.060749171858954024,up,down,down,down
0.875,0.2989818756009477,-0.3492328434567812,0.18278440815938787,0.06365828976593492,up,down,down,down
0.9059999999999997,0.3050958668346926,-0.1972255236691922,0.1937732107953164,0.06955149155978023,up,down,down,down
0.9219999999999997,0.31099903994006267,-0.3689483190856265,0.19954098818018598,0.07272719673870542,up,down,down,down
0.9369999999999994,0.3153637204546005,-0.2909787009691973,0.20502528838065048,0.07578881092583782,up,down,down,down
0.968,0.32011417158095595,-0.1532403589146879,0.21650079333537808,0.08237902389248382,up,down,down,down
0.984,0.32545860146915295,-0.3340268680123157,0.22250439365045058,0.08592025697549162,up,down,down,down
1.0,0.32962163961585317,-0.2601898841687597,0.2285840537098022,0.08955815614149493,up,down,down,down
1.0149999999999997,0.33374333698542286,-0.274779824637985,0.2343458705318163,0.09305749768623313,up,down,down,down
1.0309999999999997,0.34025336781420457,-0.4068769267988599,0.24057686230088488,0.09688607113601602,up,down,down,down
1.0619999999999994,0.3454999370561609,-0.1692441690953669,0.25283163615455173,0.10459046156212262,up,down,down,down
1.0779999999999994,0.35051785532740176,-0.3136198919525543,0.2592387966242919,0.10871621661147463,up,down,down,down
1.093,0.3553810605875985,-0.3242136840130996,0.2653196179911592,0.11267777183401682,up,down,down,down
1.109,0.36217680939873986,-0.4247343006963385,0.2718990990817216,0.11700471315772112,up,down,down,down
1.125,0.3687972632985926,-0.413778368740791,0.2785859097939718,0.12143778481584783,up,down,down,down
1.1399999999999997,0.37403304865279985,-0.3490523569471623,0.2849437166311118,0.1256916241269621,up,down,down,down
1.1559999999999997,0.3779093494277444,-0.2422687984340308,0.2917982739464277,0.13033475163870362,up,down,down,down
1.1719999999999997,0.38175549410384946,-0.2403840422565692,0.2987146108253521,0.13508804630399912,up,down,down,down
1.1869999999999994,0.3843231142039177,-0.1711746733378815,0.3052467798851648,0.13964512384725403,up,down,down,down
1.218,0.38979402475340846,-0.1764809854674412,0.3188711931671798,0.14937551112961292,up,down,down,down
1.25,0.39428709478704077,-0.1404084385510094,0.3330945273411703,0.15986534583198903,up,down,down,down
1.2649999999999997,0.3978764577257259,-0.2392908625790164,0.3398223334825205,0.16493958940109282,up,down,down,down
1.2809999999999997,0.40089255754690717,-0.1885062388238266,0.3470515037353732,0.17046377168595722,up,down,down,down
1.2969999999999997,0.40383363594193256,-0.18381739968909,0.35432833141395553,0.17610400195427311,up,down,down,down
1.3119999999999994,0.4074908620337255,-0.2438150727861961,0.3611998446462774,0.1814978303876509,up,down,down,down
1.3279999999999994,0.41034773660081036,-0.1785546604428088,0.3685815715660254,0.18736527330447053,up,down,down,down
1.343,0.4135587316446845,-0.2140663362582666,0.3755474495753715,0.19297360807595743,up,down,down,down
1.359,0.41567344070568346,-0.1321693163124359,0.383020325084846,0.19907134186036032,up,down,down,down
1.375,0.41774668488313266,-0.1295777610905711,0.3905267042202282,0.20528890968192223,up,down,down,down
1.4059999999999997,0.42080320623860606,-0.0985974630797883,0.4051498251607913,0.21767845458737534,up,down,down,down
1.4219999999999997,0.42324609166115756,-0.152680338909472,0.41274123767466103,0.22425077467718021,up,down,down,down
1.4369999999999994,0.4252734236218015,-0.1351554640429271,0.4198917135367877,0.23052288892419212,up,down,down,down
1.4529999999999994,0.42726671402700056,-0.1245806503249457,0.42755105276864974,0.23733162264175683,up,down,down,down
1.468,0.4283526305330341,-0.0723944337355647,0.4347547773503549,0.24382628348057572,up,down,down,down
1.484,0.42953819253374276,-0.0740976250442892,0.4424569220655607,0.25087316866302434,up,down,down,down
1.5,0.42916658240992156,0.0232256327388213,0.45016557839578164,0.2580433402538364,up,down,down,down
1.5149999999999997,0.4288215153249464,0.0230044723316785,0.45738706862629763,0.26487735221942804,up,down,down,down
1.5309999999999997,0.43036333121187736,-0.0963634929331823,0.4650995655292638,0.2722864368797937,up,down,down,down
1.5469999999999997,0.4319640056109595,-0.1000421499426361,0.4728372023545181,0.2798191226099852,up,down,down,down
1.5619999999999994,0.433567492701485,-0.1068991393683683,0.4801152680893659,0.28699363325124033,up,down,down,down
1.5779999999999994,0.4351395388686666,-0.0982528854488461,0.4879039424725987,0.2947669785228573,up,down,down,down
1.593,0.4371549872413816,-0.1343632248476653,0.495232730915929,0.3021678706861977,up,down,down,down
1.609,0.4391495845677227,-0.1246623328963191,0.503082185621073,0.31018358160561493,up,down,down,down
1.625,0.4408515922683769,-0.1063754812908878,0.5109612131664328,0.31832512038303623,up,down,down,down
1.6399999999999997,0.44175340046218636,-0.0601205462539661,0.5183673301094165,0.3260724515705311,up,down,down,down
1.6559999999999997,0.4422429272115896,-0.030595421837698,0.5262783188614784,0.33445880834941955,up,down,down,down
1.6719999999999997,0.4427296656457554,-0.0304211521353625,0.5341971177350088,0.3429718034293127,up,down,down,down
1.6869999999999994,0.443206860189056,-0.0318129695533767,0.5416282211762743,0.3510678605840733,up,down,down,down
1.7029999999999994,0.4445223577828071,-0.0822185996094403,0.5495690730507208,0.3598266305250105,up,down,down,down
1.718,0.4458492698455619,-0.0884608041836509,0.5570334397554385,0.3681535164839832,up,down,down,down
1.75,0.44747993853433427,-0.0509583965241366,0.57300474335086,0.3862925105879265,up,down,down,down
1.7649999999999997,0.4490677303330202,-0.1058527865790659,0.5805154303648696,0.3949712790037204,up,down,down,down
1.7809999999999997,0.45007574294852587,-0.063000788469103,0.5885475962817937,0.404352974804015,up,down,down,down
1.7969999999999997,0.4499952485307351,0.0050309011119242,0.5965871823442993,0.413863244620145,up,down,down,down
1.8119999999999994,0.45129431248385826,-0.0866042635415472,0.6041334335494132,0.4228960163522738,up,down,down,down
1.843,0.4525797292587211,-0.0414650572536387,0.6197690788245996,0.44192306399411885,up,down,down,down
1.859,0.45414918999732384,-0.0980912961626722,0.6278619283093196,0.4519333036383114,up,down,down,down
1.875,0.45512855750009434,-0.0612104689231562,0.6359751684199706,0.462073191999267,up,down,down,down
1.8899999999999997,0.45608521231126004,-0.0637769874110474,0.6435958511910602,0.47169734175927575,up,down,down,down
1.9059999999999997,0.45658382290158356,-0.0311631618952201,0.6517362216034346,0.48208918992875294,up,down,down,down
1.9219999999999997,0.45811353801423854,-0.0956071945409363,0.6598928186214328,0.4926114138376731,up,down,down,down
1.9369999999999994,0.45973044708504857,-0.1077939380540039,0.6675632280071819,0.5025947013003137,up,down,down,down
1.9529999999999994,0.4608427127601012,-0.069516604690789,0.6757668314166148,0.5133705333628253,up,down,down,down
1.984,0.46126375578673523,-0.0135820331172267,0.6916850793072673,0.5346225966790933,up,down,down,down
2.0,0.46164234279256716,-0.0236616878644957,0.6999073462265734,0.5457845276704852,up,down,down,down
2.0149999999999997,0.46287259804851294,-0.0820170170630536,0.7076277877803859,0.5563684082884633,up,down,down,down
2.0309999999999997,0.46424932369257027,-0.086045352753583,0.7158837812849862,0.5677856924281076,up,down,down,down
2.0469999999999997,0.4659391565071705,-0.1056145509125138,0.7241643072572558,0.5793352687235668,up,down,down,down
2.0619999999999994,0.46759585534501374,-0.1104465891895524,0.7319523993436516,0.5902835111359995,up,down,down,down
2.0779999999999994,0.46957593232697376,-0.1237548113725005,0.7402887917756992,0.6020906322520756,up,down,down,down
2.093,0.47151832637928065,-0.1294929368204547,0.748133578213501,0.6132811671399212,up,down,down,down
2.109,0.4735888863903846,-0.1294100006939967,0.75653345404633,0.6253476949851211,up,down,down,down
2.125,0.4752164734493132,-0.101724191183039,0.7649629150557192,0.6375488575250587,up,down,down,down
2.1399999999999997,0.47665508478315216,-0.095907422255931,0.7728885312399671,0.6491101104852023,up,down,down,down
2.1559999999999997,0.4781256564430301,-0.0919107287423725,0.7813657953004483,0.6615733366846469,up,down,down,down
2.1719999999999997,0.4794341297443108,-0.0817795813300436,0.7898652917206186,0.6741723769679367,up,down,down,down
2.1869999999999994,0.48073013565046635,-0.0864003937437037,0.7978531032085838,0.6861076320428316,up,down,down,down
2.218,0.48153542958725387,-0.0259772237673389,0.814393817097945,0.7111540180076307,up,down,down,down
2.234,0.4830902583412798,-0.097176797126619,0.8229498407320449,0.7242819588573919,up,down,down,down
2.25,0.4846485562931982,-0.0973936219949011,0.8315307693797923,0.7375469953254078,up,down,down,down
2.2649999999999997,0.4847549302197845,-0.0070915951057535,0.8395878750261442,0.7501077522713783,up,down,down,down
2.2809999999999997,0.4838656655928411,0.0555790391839616,0.8481758579233168,0.7636390537220952,up,down,down,down
2.3119999999999994,0.48217272462798105,0.0546109988664539,0.8647750505999157,0.7902463515042524,up,down,down,down
2.3279999999999994,0.48051338056202303,0.1037090041223764,0.8733155575721073,0.8041802679567498,up,down,down,down
2.343,0.47827206850999643,0.1494208034684343,0.8812930279376524,0.8173671994609997,up,down,down,down
2.359,0.4760821580057542,0.1368694065151386,0.88976687988045,0.8315648703106657,up,down,down,down
2.375,0.4753755632876136,0.0441621698837879,0.8982175597814686,0.8458979374150823,up,down,down,down
2.3899999999999997,0.4732299545145278,0.1430405848723886,0.9061186806624892,0.8594578263313379,up,down,down,down
2.4059999999999997,0.47110472772945405,0.1328266740671101,0.9145123762511126,0.874052066373768,up,down,down,down
2.4219999999999997,0.4688046790379357,0.1437530432198962,0.9228706696359232,0.8887803223279855,up,down,down,down
2.4529999999999994,0.4660431193171544,0.0890825716381071,0.9389864081386032,0.9176956657335379,up,down,down,down
2.468,0.461716794560255,0.2884216504599507,0.9467311869901888,0.9318659148099304,up,down,down,down
2.484,0.4574466909926969,0.2668814729723798,0.954923513005284,0.9471083439970155,up,down,down,down
2.5,0.4539087356811536,0.2211222069714578,0.9630533745493464,0.9624813506845739,up,down,down,down
2.5149999999999997,0.4499527604462657,0.2637316823258648,0.9706189152678066,0.9770112599711283,up,down,down,down
2.5309999999999997,0.4449945511399776,0.3098880816430058,0.9786175118911682,0.9926343429755214,up,down,down,down
2.5469999999999997,0.44081139382142887,0.2614473324092923,0.9865429775815312,1.0083848184784243,up,down,down,down
2.5619999999999994,0.4367102591953991,0.2734089750686584,0.9939109694766618,1.0232655901942869,up,down,down,down
2.5779999999999994,0.43270543004025447,0.2503018221965412,1.0017053131212188,1.0392597120421907,up,down,down,down
2.593,0.42719237424241996,0.3675370531889497,1.0089411261508434,1.0543669274496579,up,down,down,down
