timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction
0.0,0.0,0.5299350842619587,0.0,0.0,down,up,up,down
0.016000000000000014,0.007940904520083295,0.496306532505208,0.0008018266010294539,0.027978911640135884,down,up,up,down
0.03200000000000003,0.015761649772203498,0.4887965782575105,0.0017297464002372642,0.055943985309069966,down,up,up,down
0.04699999999999882,0.024317516268556695,0.5703910997569261,0.0027224958001075272,0.08214683685470003,down,up,up,down
0.06299999999999883,0.032881400012632504,0.5352427340047368,0.003918386495226134,0.1100790360492816,down,up,up,down
0.0779999999999994,0.041237511055580704,0.5570740695298589,0.005166433982802587,0.13624714325783227,down,up,up,down
0.09399999999999942,0.0492612352517696,0.5014827622618063,0.0066287233181305805,0.16413810825236919,down,up,up,down
0.10999999999999943,0.057918087152175994,0.5410532437754019,0.0082244572622312,0.19200460906067018,down,up,up,down
0.125,0.0660158505770454,0.539850894991269,0.009846117449765268,0.2181053231124661,down,up,up,down
0.15700000000000003,0.07396439804312921,0.2483921083151206,0.013562400157426158,0.27370143933663904,down,up,up,down
0.17199999999999882,0.08159823849491049,0.5089226967854598,0.015421275586026129,0.2997203051306965,down,up,up,down
0.18799999999999883,0.0891038520956435,0.4691008500458111,0.01752519167561961,0.3274420596455476,down,up,up,down
0.2029999999999994,0.09707219239862219,0.5312226868652239,0.019613667663891388,0.3533997615626374,down,up,up,down
0.21899999999999942,0.10323984001364289,0.3854779759387968,0.021954463288058834,0.3810525427679661,down,up,up,down
0.23499999999999943,0.1092845120932697,0.3777920049766733,0.024392957469782983,0.40866708965484744,down,up,up,down
0.266,0.1182557444901135,0.2893945934465697,0.029350286466259368,0.462055638988919,down,up,up,down
0.28200000000000003,0.1258802525473754,0.4765317535788678,0.032041673807428284,0.48954982955967363,down,up,up,down
0.2969999999999988,0.13349384991149899,0.5075731576082804,0.03467913523043431,0.5152856668540231,down,up,up,down
0.31299999999999883,0.14092144725170458,0.4642248337628492,0.03761275697260924,0.5426926579693427,down,up,up,down
0.3279999999999994,0.1471765049915117,0.4170038493204547,0.04046564726899793,0.5683433132996667,down,up,up,down
0.3439999999999994,0.15441312422154138,0.4522887018768569,0.04361666366757144,0.5956559810651187,down,up,up,down
0.35999999999999943,0.16053524242974318,0.3826323880126155,0.04687454996565066,0.6229173776089976,down,up,up,down
0.375,0.16674179270134099,0.4137700181065028,0.05002128338369882,0.6484269022210132,down,up,up,down
0.391,0.172853931261578,0.3820086600148095,0.05347634854027117,0.6755842474185654,down,up,up,down
0.40700000000000003,0.1792436214363189,0.3993556359213054,0.05703142832672348,0.7026855114565738,down,up,up,down
0.4219999999999988,0.1848736483989999,0.3753351308454302,0.06045446350505279,0.7280406106299688,down,up,up,down
