timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction
0.0,0.0,0.5141624571054488,0.0,0.0,down,up,up,up
0.01499999999999968,0.009505176595153497,0.6336784396769126,0.00044351163798769994,1.1303460969365274e-05,down,up,up,up
0.030999999999999694,0.019243555993286397,0.6086487123833079,0.0010705391664542,3.192479933498908e-05,down,up,up,up
0.045999999999999375,0.028784530853135603,0.636064990656625,0.0018029726313264001,6.145326150280136e-05,down,up,up,up
0.06199999999999939,0.03901803913882411,0.6395942678555361,0.0027424308590210996,0.0001063254213555937,down,up,up,up
0.0779999999999994,0.047174205159809204,0.5097603763115628,0.0038290064811691994,0.0001674058520071937,down,up,up,up
0.09299999999999997,0.0559848176847524,0.5873741683295242,0.0049749219660274995,0.0002414124390456937,down,up,up,up
0.10899999999999999,0.06457568202945291,0.5369290215437856,0.0063364436315002,0.0003404122957559937,down,up,up,up
0.125,0.0734570575859798,0.5550859722829311,0.007837743216182599,0.0004623147224674937,down,up,up,up
0.1559999999999997,0.07977478390317211,0.2037976231352373,0.0109820972405475,0.0007705083051613937,down,up,up,up
0.17099999999999937,0.0844792622260115,0.3136318881892985,0.0125862254000405,0.0009552478486502937,down,up,up,up
0.1869999999999994,0.0905149658866584,0.3772314787904293,0.0143832168927008,0.0011795123189222937,down,up,up,up
0.2029999999999994,0.096425589019379,0.3694139457950381,0.0162757789997081,0.0014332932179915937,down,up,up,up
0.21799999999999997,0.0996305967809689,0.2136671841059879,0.018118423206734898,0.0016992268582243938,down,up,up,up
0.23399999999999999,0.1061766785189366,0.4091301086229789,0.0201619190768931,0.002013978528423494,down,up,up,up
0.2649999999999997,0.1068482299201161,0.0216629484251444,0.0242330656389815,0.0027185868471340936,down,up,up,up
0.2809999999999997,0.1075066136467626,0.0411489829154065,0.0263449420552755,0.003131719840618294,down,up,up,up
0.2959999999999994,0.11266850722893192,0.3441262388112967,0.0283684782753673,0.003550047616782594,down,up,up,up
0.3119999999999994,0.11688376431195911,0.2634535676891978,0.0306019341154534,0.004030319847839194,down,up,up,up
0.3279999999999994,0.1210636533344047,0.2612430639028493,0.032902551124383304,0.004546864661687994,down,up,up,up
0.34299999999999997,0.1242029586354594,0.2092870200703029,0.035114273527681504,0.005064967970262994,down,up,up,up
0.375,0.127986457758972,0.118234347609769,0.0399433795255104,0.006282908282974194,down,up,up,up
0.3899999999999997,0.13179876950746908,0.2541541165664831,0.042263991543532706,0.006907440689676494,down,up,up,up
0.4059999999999997,0.13686724314847779,0.316779602563044,0.0448103573125393,0.007612544412455094,down,up,up,up
0.4209999999999994,0.14222490980981378,0.3571777774224055,0.0472757712732505,0.008311167500532993,down,up,up,up
0.4369999999999994,0.1474817938528083,0.3285552526871568,0.04999046257031051,0.009097806303211595,down,up,up,up
0.4529999999999994,0.1509112131484151,0.2143387059754251,0.052774644294079305,0.009928436090056794,down,up,up,up
0.46799999999999997,0.1542399106354199,0.2219131658003127,0.0554355005359822,0.010747989299966693,down,up,up,up
0.484,0.1574587343484594,0.2011764820649684,0.058326127363612305,0.011666591255093594,down,up,up,up
0.5,0.1632239341256056,0.3603249860716359,0.0612886263791638,0.012632018216965893,down,up,up,up
0.5149999999999997,0.16885188379038668,0.3751966443187469,0.0641514178270578,0.013580795672196994,down,up,up,up
0.5309999999999997,0.17213765424341068,0.2053606533140015,0.0672763717990872,0.014640726921136193,down,up,up,up
0.5459999999999994,0.17506111849695208,0.1948976169027639,0.0702525854081639,0.015680171223875092,down,up,up,up
0.5779999999999994,0.1787636981335136,0.115705613642547,0.0767078578097693,0.018048556179222193,down,up,up,up
0.593,0.1824310983190074,0.2444933456995719,0.0797890415966874,0.019230260048455093,down,up,up,up
0.609,0.1844348206723847,0.1252326470860819,0.0831210066163776,0.020542049366089693,down,up,up,up
0.625,0.18741634170452848,0.1863450645089857,0.0864928535831519,0.02190746917961599,down,up,up,up
0.6399999999999997,0.1903259108471111,0.193971276172182,0.0896981432908132,0.023236878779855193,down,up,up,up
0.6559999999999997,0.1939184006012393,0.2245306096330111,0.09316913545015901,0.024708325941713093,down,up,up,up
0.6709999999999994,0.19591744313668258,0.1332695023628863,0.09646512709171741,0.02613856003446159,down,up,up,up
0.6869999999999994,0.1978772887596651,0.1224903514364105,0.1000125226146472,0.02771889016404259,down,up,up,up
0.7029999999999994,0.1998150403628713,0.121109475200387,0.10359109891538651,0.029356228068212892,down,up,up,up
0.718,0.20129447938448658,0.0986292681076824,0.1069716431270159,0.030943425757215492,down,up,up,up
0.734,0.20436724530406278,0.1920478699735104,0.11061397459228331,0.03269261963089999,down,up,up,up
0.75,0.20743489272059,0.1917279635329503,0.1143054293642396,0.034500483794482194,down,up,up,up
0.7809999999999997,0.209036085811288,0.0516513900225186,0.12152999001276671,0.038172418850440294,down,up,up,up
0.7959999999999994,0.21063801695501988,0.1067954095821263,0.12504976859703798,0.04002974416369829,down,up,up,up
0.8119999999999994,0.2113526054706138,0.0446617822246197,0.128822731244202,0.04206923309435829,down,up,up,up
0.8279999999999994,0.21259649719252488,0.0777432326194426,0.13261136173326618,0.044169214770108094,down,up,up,up
0.843,0.21433135082978438,0.1156569091506254,0.13618554340695768,0.04619316868234439,down,up,up,up
