timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction,actual_timestamps
0.0,0.0,0.030984199323805,0.0,0.0,down,down,down,up,26.906
0.03200000000000003,0.0004935556022953001,0.0154236125717299,5.652797848343383e-05,0.12668446826276636,down,down,down,up,26.938
0.0470000000000006,0.0002478623874323999,-0.0163795476575258,8.116650049228014e-05,0.1860672040121898,down,down,down,up,26.953
0.06300000000000239,5.385768331040005e-05,-0.0121252940076241,0.00011096517398634376,0.2494083533140099,down,down,down,up,26.969
0.07800000000000296,0.0004148269537137001,-0.0312456424682719,0.00014387160044604386,0.3087902104962126,down,down,down,up,26.984
0.0940000000000012,9.695266297890005e-05,0.0198671431709284,0.00018017827144056753,0.37213030445244044,down,down,down,up,27.0
0.10999999999999943,0.0010730176651883002,-0.0610040626380992,0.000221750468126114,0.4354697753777259,down,down,down,up,27.016
0.1410000000000018,0.0020523490079203,-0.0315913336365131,0.0003326052425514092,0.5581876376774346,down,down,down,up,27.047
0.15700000000000003,0.0017387678188197,0.0195988243187916,0.0003951466112255275,0.621524502017806,down,down,down,up,27.063
0.1720000000000006,0.0024876248400894,-0.0499238014179781,0.00045704371309840397,0.6809018790483918,down,down,down,up,27.078
0.1880000000000024,0.0032402565066932,-0.0470394791627307,0.0005350791979332747,0.7442366284203246,down,down,down,up,27.094
0.20300000000000296,0.0020596525913756996,0.0787069276878297,0.0006050276731004445,0.8036118460768051,down,down,down,up,27.109
0.2190000000000012,0.0017998341578771,0.0162386520936603,0.0006681160011550169,0.8669443472826117,down,down,down,up,27.125
0.25,0.0025160714485164,-0.0231044287303008,0.0007974241290460427,0.9896480862238093,down,down,down,up,27.156
0.2660000000000018,0.0028027943201518997,-0.0179201794772134,0.0008721874892567705,1.0529774156860867,down,down,down,up,27.172
0.28200000000000003,0.0019752791976196003,0.0517196951582756,0.0009426245114583232,1.1163055835452838,down,down,down,up,27.188
0.2970000000000006,0.001096803871242,0.0585650217584995,0.000995864291406079,1.175674813337281,down,down,down,up,27.203
0.3130000000000024,0.00013233675553619983,0.0602791947316093,0.0010379098504813555,1.2390012294993653,down,down,down,up,27.219
0.32800000000000296,0.0001336428631457001,0.0177319745787933,0.0010680992116052224,1.2983692028894183,down,down,down,up,27.234
0.3440000000000012,0.0003123851562350001,0.011171393318078,0.0010967434215101157,1.361694570503559,down,down,down,up,27.25
0.35999999999999943,0.0009517399205787001,0.0399596727714878,0.0011188428549564478,1.4250195321685482,down,down,down,up,27.266
0.375,9.226821792480012e-05,-0.0696005425668954,0.0011425959741182545,1.4843863398353392,down,down,down,up,27.281
0.3910000000000018,0.0008958311039499998,-0.0502226803765714,0.001182713202753316,1.5477104237171346,down,down,down,up,27.297
0.4220000000000006,0.0010359034138326,-0.0045184616091148,0.0012750666787710863,1.6703987829421862,down,down,down,up,27.328
0.4380000000000024,0.0012585594686456,-0.0139160034258163,0.001325634815891874,1.733720663685446,down,down,down,up,27.344
0.45300000000000296,0.0014998966180073,-0.0160891432907792,0.0013765223934734117,1.7930841659643875,down,down,down,up,27.359
0.4690000000000012,0.0026996856484071997,-0.0749868143999992,0.0014423314856650826,1.8564043014885527,down,down,down,up,27.375
0.48499999999999943,0.0037931200330962997,-0.0683396490430774,0.001526486365177604,1.9197232373009427,down,down,down,up,27.391
0.5,0.0048889777060026,-0.0730571781937518,0.001621801255152544,1.9790833936017975,down,down,down,up,27.406
0.532,0.0051276069865836,-0.0074571650181542,0.0018464914783540287,2.1057132736284814,down,down,down,up,27.438
0.5470000000000006,0.0053112663475173,-0.0122439573955778,0.0019549821852908877,2.1650685310340094,down,down,down,up,27.453
0.5630000000000024,0.0048863738997955,0.0265557779826034,0.002068775741330242,2.228379027325815,down,down,down,up,27.469
0.578000000000003,0.006304212657759999,-0.0945225838642909,0.002182904297443944,2.2877309081835335,down,down,down,up,27.484
0.5940000000000012,0.0048057645603024,0.0936530060911092,0.0023039965492488435,2.351037699331968,down,down,down,up,27.5
0.6099999999999994,0.0032883859755301996,0.0948361615482722,0.0024009621875960008,2.414342746017283,down,down,down,up,27.516
0.625,0.0028427938945920998,0.0297061387292044,0.002477145193553465,2.473689928669941,down,down,down,up,27.531
0.6410000000000018,0.0026596956660452,0.0114436392841797,0.0025533775440984563,2.536992370843251,down,down,down,up,27.547
0.657,0.0024971607666249,0.0101584312137703,0.0026268448296207225,2.60029361541946,down,down,down,up,27.563
0.6880000000000024,0.0021360268310869,0.011649481791549,0.002761070828377399,2.7229365575399953,down,down,down,up,27.594
0.703000000000003,0.0031303093429607,-0.0662855007915864,0.0028307675066141513,2.7822783872104964,down,down,down,up,27.609
0.7190000000000012,0.0040324511741084,-0.0563838644467358,0.002920282024811094,2.8455750651694416,down,down,down,up,27.625
0.7349999999999994,0.0044016899708393,-0.0230774247956836,0.003019967588031136,2.9088702295277358,down,down,down,up,27.641
0.75,0.0038878091486599002,0.0342587214786255,0.0031123379883588598,2.968208005693924,down,down,down,up,27.656
0.7660000000000018,0.0034080010204285,0.0299880080144554,0.0032029169037719463,3.0315001700100055,down,down,down,up,27.672
0.782,0.0032274468551475,0.0112846353300678,0.0032882129208373634,3.0947909273266134,down,down,down,up,27.688
0.8130000000000024,0.0034527980240889,-0.0072693925464962,0.0034541683074573726,3.2174128752308064,down,down,down,up,27.719
0.828000000000003,0.0040318293954034,-0.038602091420968,0.003540502170034099,3.2767441836602416,down,down,down,up,27.734
0.8440000000000012,0.0041905552444419,-0.0099203655649093,0.003638493681213273,3.3400294380486315,down,down,down,up,27.75
0.8599999999999994,0.0043662685656436,-0.0109820825751073,0.0037391607057544185,3.403313103168742,down,down,down,up,27.766
0.8910000000000018,0.0047334688307377,-0.0118451698417432,0.003942618226390859,3.5259204904085237,down,down,down,up,27.797
0.907,0.0048085333331099,-0.0046915313982603,0.004051166677762286,3.589199226484496,down,down,down,up,27.813
0.9220000000000006,0.0027969270152415,0.1341070878578844,0.004138406787306259,3.6485215731415224,down,down,down,up,27.828
0.9380000000000024,0.0008515073385204999,0.1215887297950499,0.004199806696196795,3.7117975537888697,down,down,down,up,27.844
0.953000000000003,0.0012973775532857,-0.0297246809843432,0.00424612248981715,3.7711179777779904,down,down,down,up,27.859
0.9690000000000012,0.0006286731002003998,0.0417940283178365,0.004293743329105482,3.8343923452066377,down,down,down,up,27.875
0.9849999999999994,0.00015829585663600012,0.0293985777227755,0.004332251514820751,3.8976660236030938,down,down,down,up,27.891
1.0,0.0010699603428695002,-0.0607776324155628,0.004371662593248615,3.95698451270529,down,down,down,up,27.906
1.032,0.001949539833614,-0.0274868590857679,0.004484399464193434,4.08352818842279,down,down,down,up,27.938
1.0470000000000006,0.0028348709519505997,-0.0590220745557679,0.004550481702016107,4.142844195272062,down,down,down,up,27.953
1.0630000000000024,0.0032348319911151002,-0.024997564947779,0.004631251759621424,4.20611342775959,down,down,down,up,27.969
1.078000000000003,0.0026615086374698,0.0382215569096885,0.004705673471267158,4.265427169278368,down,down,down,up,27.984
1.0940000000000012,0.0020917296560015,0.0356111863417702,0.004775911811675471,4.328694002951309,down,down,down,up,28.0
1.1099999999999994,0.0026706071322576,-0.0361798422660082,0.004846222940042111,4.391959712228498,down,down,down,up,28.016
1.1410000000000018,0.0038767677477641004,-0.0389084069518193,0.005010118841674238,4.5145333937441166,down,down,down,up,28.047
1.157,0.0051842548225096,-0.0817179421716086,0.005114819456296438,4.577795080592935,down,down,down,up,28.063
1.1720000000000006,0.0047371932066742,0.0298041077223594,0.0052194294734473345,4.637101342183968,down,down,down,up,28.078
1.1880000000000024,0.0043197977935688,0.0260872133190896,0.005324097835509356,4.700359680320716,down,down,down,up,28.094
1.203000000000003,0.0040550085802291,0.01765261422264,0.005417108040244756,4.759662889734656,down,down,down,up,28.109
1.2190000000000012,0.0036736153407429,0.0238370774678946,0.005511149465673437,4.822918150029807,down,down,down,up,28.125
1.2349999999999994,0.0023794563193516,0.0808849388369648,0.005591786473014171,4.886172012897504,down,down,down,up,28.141
1.25,0.0011995320737502,0.0786616163734254,0.005648828042894127,4.945471476746647,down,down,down,up,28.156
1.2660000000000018,0.0005334114491119999,0.0416325390398773,0.005694904025137504,5.00872341324532,down,down,down,up,28.172
1.2970000000000006,0.0016938430207123,-0.0374332765032364,0.00579183806041117,5.1312718235562045,down,down,down,up,28.203
1.3130000000000024,0.0029532525144712997,-0.0787130933599301,0.0058612272587534875,5.194521285388873,down,down,down,up,28.219
1.328000000000003,0.0032991437212199996,-0.0230594137832431,0.005938319387453372,5.253816557247035,down,down,down,up,28.234
1.3440000000000012,0.0036334874888358003,-0.0208964854759875,0.006025992871194319,5.317063529104175,down,down,down,up,28.25
1.3599999999999994,0.0049248639993387,-0.0807110319064419,0.0061266721171597815,5.380308994139469,down,down,down,up,28.266
1.375,0.0061980521060523,-0.084879207114238,0.0062402931448812815,5.439600010358021,down,down,down,up,28.281
1.3910000000000018,0.006669242087683699,-0.0294493738519608,0.006375443932491898,5.502841770816616,down,down,down,up,28.297
1.4220000000000006,0.0071704713227359,-0.0161686850016824,0.006652371081345532,5.625366294497113,down,down,down,up,28.328
1.4380000000000024,0.007424084027448499,-0.0158507940445344,0.006801339958207198,5.68860135116401,down,down,down,up,28.344
1.453000000000003,0.009474811624532,-0.1367151731389001,0.006958280832528807,5.747881922466092,down,down,down,up,28.359
1.4690000000000012,0.01099825268291,-0.0952150661486344,0.007154277781048712,5.811111708352385,down,down,down,up,28.375
1.4849999999999994,0.0122022299910736,-0.0752485817602316,0.007372094076501412,5.874338183732732,down,down,down,up,28.391
1.5,0.013386889126501,-0.0789772756951586,0.0075942116268143955,5.933609704897975,down,down,down,up,28.406
1.532,0.016061623808783,-0.0835854588213113,0.00812981270189983,6.0600434932191405,down,down,down,up,28.438
