timestamps,acc_x,acc_y,acc_z,aAcc,aStages,aJerk,aVelocity,avStages,aHeight,accelerations_direction,velocities_direction,heights_direction,jerk_direction,start_jerks,start_accelerations,start_velocities,start_heights,actual_timestamps
0.0,0.1032993,-0.3128409,10.5096492,0.0,1.0,0.0,0.0,1.0,0.0,down,up,up,0.0,-0.0259991939641768,0.7771986276162437,0.951935593515054,0.78808830916884,5.391
0.01499999999999968,,,,0.0,,0.0985335352455611,0.01166613952763762,,0.01436652994918275,down,up,up,0.0,-0.0259991939641768,0.7771986276162437,0.951935593515054,0.78808830916884,5.406
0.030999999999999694,,,,0.0,,0.0,0.02411521916538728,,0.029883750314967816,down,up,up,1.0,-0.0259991939641768,0.7771986276162437,0.951935593515054,0.78808830916884,5.422
0.04699999999999971,,,,0.0,,0.0,0.03655752836296122,,0.04560010179143548,down,up,up,1.0,-0.0259991939641768,0.7771986276162437,0.951935593515054,0.78808830916884,5.438
0.06200000000000028,,,,0.0,,0.06405233744135991,0.04820900263138084,,0.06051488467661936,down,up,up,1.0,-0.0259991939641768,0.7771986276162437,0.951935593515054,0.78808830916884,5.453
0.07800000000000029,,,,0.0,,0.0227591913376513,0.060626020946923154,,0.07661653436148663,down,up,up,1.0,-0.0259991939641768,0.7771986276162437,0.951935593515054,0.78808830916884,5.469
0.0940000000000003,,,,0.0,,0.022003292620809203,0.07304211306675779,,0.09291684892983698,down,up,up,1.0,-0.0259991939641768,0.7771986276162437,0.951935593515054,0.78808830916884,5.485
0.10899999999999999,,,,0.0,,0.021840857606851,0.08468125210810085,,0.1083788080713739,down,up,up,1.0,-0.0259991939641768,0.7771986276162437,0.951935593515054,0.78808830916884,5.5
0.125,,,,0.0,,0.0806777676541913,0.09708218010075043,,0.12506388502528565,down,up,up,1.0,-0.0259991939641768,0.7771986276162437,0.951935593515054,0.78808830916884,5.516
0.13999999999999968,,,,0.0,,0.1752638355197387,0.108672606767648,,0.14088607982952406,down,up,up,1.0,-0.0259991939641768,0.7771986276162437,0.951935593515054,0.78808830916884,5.531
0.1559999999999997,,,,0.0,,0.1580828451980263,0.12098801448112173,,0.157954334295755,down,up,up,1.0,-0.0259991939641768,0.7771986276162437,0.951935593515054,0.78808830916884,5.547
0.1719999999999997,,,,0.011831245363802978,,0.1535597764327211,0.1332568761453714,,0.17521926291700785,down,up,up,1.0,-0.0259991939641768,0.7771986276162437,0.951935593515054,0.78808830916884,5.563
