timestamps,aAcc,aJerk,aVelocity,aHeight,jerks_direction,accelerations_direction,velocities_direction,heights_direction,start_jerks,start_accelerations,start_velocities,start_heights,actual_timestamps
0.0,0.0,0.0,0.0,0.0,up,down,down,up,-0.0395324359904695,-0.004018397599129,3.958048795052171,56.96614339872173,22.797
0.015999999999998238,0.0,0.0,0.0,0.06332822785562087,up,down,down,up,-0.0395324359904695,-0.004018397599129,3.958048795052171,56.96614339872173,22.813
0.03200000000000003,0.0,0.0476412129423669,0.0,0.1266553197739242,up,down,down,up,-0.0395324359904695,-0.004018397599129,3.958048795052171,56.96614339872173,22.829
0.0470000000000006,0.0,0.0216474162717372,0.0,0.1860234015588631,up,down,down,up,-0.0395324359904695,-0.004018397599129,3.958048795052171,56.96614339872173,22.844
0.06299999999999883,0.0,0.0205646568847622,0.0,0.24934817198959536,up,down,down,up,-0.0395324359904695,-0.004018397599129,3.958048795052171,56.96614339872173,22.86
0.0779999999999994,0.0,0.09908392195943441,0.0,0.3087140357763616,up,down,down,up,-0.0395324359904695,-0.004018397599129,3.958048795052171,56.96614339872173,22.875
0.09399999999999764,0.0,0.0342751760322111,0.0,0.37203653095646416,up,down,down,up,-0.0395324359904695,-0.004018397599129,3.958048795052171,56.96614339872173,22.891
0.125,0.0,0.0,0.0,0.4947205460165236,up,down,down,up,-0.0395324359904695,-0.004018397599129,3.958048795052171,56.96614339872173,22.922
0.14099999999999824,0.0,0.028850909178639604,0.0,0.5580394751190951,up,down,down,up,-0.0395324359904695,-0.004018397599129,3.958048795052171,56.96614339872173,22.938
0.15700000000000003,0.0,0.07799828688341989,0.0,0.6213570753751512,up,down,down,up,-0.0395324359904695,-0.004018397599129,3.958048795052171,56.96614339872173,22.954
0.1720000000000006,0.0,0.07566731362243401,0.0,0.6807162097001225,up,down,down,up,-0.0395324359904695,-0.004018397599129,3.958048795052171,56.96614339872173,22.969
0.18799999999999883,0.0,0.0237520735656902,0.0,0.7440315219462335,up,down,down,up,-0.0395324359904695,-0.004018397599129,3.958048795052171,56.96614339872173,22.985
0.2029999999999994,0.0,0.035451983417898805,0.0,0.8033885967240124,up,down,down,up,-0.0395324359904695,-0.004018397599129,3.958048795052171,56.96614339872173,23.0
0.21899999999999764,0.0,0.0348777561996415,0.0,0.86670168191052,up,down,down,up,-0.0395324359904695,-0.004018397599129,3.958048795052171,56.96614339872173,23.016
